alpha, beta, delta, gamma 
0.035717, 0.00587022, 0.0131413, 0.123733
0.0477486, 0.00617842, 0.0108109, 0.123968
0.0566404, 0.00742952, 0.0123125, 0.105867
0.0681068, 0.00944349, 0.0122527, 0.103681
0.071792, 0.00769297, 0.0118732, 0.108962
0.0711397, 0.00789647, 0.0102322, 0.104025
0.064152, 0.00778227, 0.00807581, 0.100359
0.102162, 0.00996596, 0.0107022, 0.0818688
0.0856701, 0.0108424, 0.00827068, 0.10499
0.0784581, 0.0107659, 0.0116672, 0.0842818
0.0796382, 0.00998865, 0.00920659, 0.0915555
0.0749863, 0.0109797, 0.0102561, 0.0934848
0.0816514, 0.0103246, 0.00934752, 0.120636
0.0733513, 0.00779467, 0.00862528, 0.100494
0.0835944, 0.00992891, 0.00965714, 0.110102
0.0915187, 0.00961642, 0.00998341, 0.0970057
0.0781032, 0.0106181, 0.0104402, 0.0982913
0.0808779, 0.00935127, 0.00935468, 0.0955086
0.0911457, 0.0105676, 0.00977945, 0.0941351
0.0842343, 0.00930861, 0.00913107, 0.107175
0.0808832, 0.00959235, 0.0127158, 0.102252
0.0733977, 0.00959523, 0.012004, 0.0929966
0.0643393, 0.0108435, 0.00877917, 0.106717
0.0765445, 0.0096094, 0.0089604, 0.100504
0.0732185, 0.011281, 0.00927999, 0.0809951
0.0708342, 0.0110445, 0.00974183, 0.0846297
0.0841224, 0.01104, 0.0083659, 0.0836846
0.0964669, 0.0095047, 0.0077447, 0.0721541
0.095613, 0.0109073, 0.00668632, 0.0496383
0.0737925, 0.00959228, 0.00606372, 0.0469877
0.0861063, 0.0111313, 0.00612557, 0.0519062
0.102719, 0.0110785, 0.00638571, 0.0521514
0.0734538, 0.0104152, 0.00832265, 0.0688525
0.126549, 0.011136, 0.00700826, 0.0526989
0.0946128, 0.0107748, 0.00719968, 0.0523726
0.10938, 0.011613, 0.00728191, 0.0641537
0.100494, 0.0102638, 0.00727389, 0.0605745
0.0748348, 0.0102912, 0.00860664, 0.0671074
0.0739913, 0.00983467, 0.00912302, 0.0672936
0.0895216, 0.00893079, 0.008641, 0.0792985
0.0861375, 0.00929641, 0.00825988, 0.0879923
0.0821845, 0.00984305, 0.0111715, 0.0900251
0.0836001, 0.00774417, 0.00925618, 0.0752485
0.0730599, 0.00909141, 0.0115797, 0.0876351
0.0780366, 0.00839498, 0.00797831, 0.0784241
0.0797004, 0.00713214, 0.00895455, 0.0759776
0.0872195, 0.00757106, 0.00943052, 0.0860333
0.0594928, 0.00920256, 0.00729465, 0.0938217
0.0704408, 0.00785657, 0.00760178, 0.0923521
0.0711047, 0.0115486, 0.00887643, 0.0812526
0.0704933, 0.0123003, 0.00950903, 0.0918649
0.0860628, 0.0105012, 0.0103943, 0.0932276
0.0834716, 0.00886924, 0.0106101, 0.0963575
0.0827048, 0.0103654, 0.0107474, 0.0792278
0.0992082, 0.00716831, 0.00909307, 0.0771944
0.0952006, 0.0100609, 0.00961682, 0.073937
0.0779159, 0.0118351, 0.0108738, 0.0902796
0.112578, 0.010269, 0.0106605, 0.0754595
0.105399, 0.0119854, 0.0101956, 0.0987543
0.100046, 0.0118918, 0.00879215, 0.0811773
0.0944516, 0.010259, 0.00883622, 0.0911821
0.093726, 0.010794, 0.00941409, 0.107446
0.102628, 0.00970575, 0.00885243, 0.073849
0.0869005, 0.011425, 0.00963187, 0.0766592
0.0734409, 0.00938822, 0.00813894, 0.100662
0.0770922, 0.0102792, 0.00883878, 0.0866568
0.094484, 0.00834444, 0.00700752, 0.0708826
0.0824441, 0.0104881, 0.00656459, 0.0715236
0.0804366, 0.0116069, 0.00716894, 0.066244
0.0735131, 0.0102547, 0.00909703, 0.0657626
0.0898697, 0.0102237, 0.00831728, 0.0768497
0.0857459, 0.0111597, 0.00841722, 0.0814553
0.0848329, 0.00967971, 0.00863567, 0.0771916
0.0808986, 0.00780302, 0.00867122, 0.0734735
0.0781199, 0.00930008, 0.00932736, 0.0864034
0.0840121, 0.00906616, 0.00854079, 0.0885806
0.0644807, 0.00746423, 0.00943913, 0.103948
0.101391, 0.00901053, 0.00788047, 0.0900209
0.105222, 0.0112172, 0.00911686, 0.0940646
0.0784866, 0.00835651, 0.0090318, 0.101417
0.0670986, 0.007449, 0.0097167, 0.0966647
0.0689224, 0.00779942, 0.0098232, 0.116117
0.0720655, 0.00715596, 0.0112201, 0.123302
0.051405, 0.0067382, 0.0121773, 0.105967
0.0569824, 0.00850878, 0.0107751, 0.099007
0.066853, 0.00826265, 0.0103534, 0.0899207
0.0588559, 0.00953098, 0.0104673, 0.087062
0.0775731, 0.0074409, 0.00843059, 0.0852546
0.0624883, 0.00731834, 0.00865779, 0.101368
0.069071, 0.00674006, 0.0102404, 0.0927729
0.0709986, 0.00805896, 0.00836344, 0.0863
0.0869745, 0.0102804, 0.00794572, 0.0819892
0.0829539, 0.00909849, 0.00925484, 0.0838617
0.0957742, 0.00817462, 0.00716827, 0.0913386
0.058832, 0.0087755, 0.00985006, 0.0910218
0.0876001, 0.00735339, 0.00947238, 0.107456
0.0716332, 0.00825044, 0.00985053, 0.0913668
0.0668117, 0.00707152, 0.00679706, 0.0822077
0.0481001, 0.00767559, 0.00853866, 0.0655341
0.0616853, 0.00748762, 0.00797735, 0.0633732
0.0636692, 0.00919252, 0.00828949, 0.0659561
0.0717318, 0.0084156, 0.00926951, 0.0713156
0.0548072, 0.00812569, 0.00812234, 0.0772985
0.0526989, 0.0082571, 0.0086685, 0.09757
0.0711945, 0.00811675, 0.0105729, 0.0728175
0.0659373, 0.0084365, 0.00767293, 0.0941512
0.0729758, 0.00891781, 0.00910345, 0.0803446
0.0654266, 0.00890013, 0.00919739, 0.0977472
0.0845308, 0.00818403, 0.0088054, 0.0996033
0.0908175, 0.00956664, 0.00884658, 0.0826394
0.075765, 0.00938197, 0.00969488, 0.0832056
0.0979827, 0.0103219, 0.00943484, 0.0994911
0.0829359, 0.00900328, 0.0095957, 0.104115
0.0657003, 0.00797483, 0.0123282, 0.115602
0.0958956, 0.00974752, 0.010621, 0.129159
0.102079, 0.012583, 0.0141976, 0.104888
0.104728, 0.0122858, 0.0124648, 0.155378
0.116126, 0.0101273, 0.0129035, 0.117389
0.122946, 0.0128783, 0.0100863, 0.0939498
0.0930884, 0.0139432, 0.0110028, 0.0970426
0.0951763, 0.0125729, 0.0105488, 0.0858094
0.104633, 0.0116176, 0.0106642, 0.0995802
0.100183, 0.0100536, 0.00943104, 0.113796
0.0821644, 0.010068, 0.0109791, 0.120872
0.0809465, 0.0114034, 0.0113724, 0.103269
0.0917243, 0.00955285, 0.0116676, 0.108836
0.0737417, 0.010964, 0.00957703, 0.119555
0.103286, 0.00934474, 0.0109741, 0.155026
0.0760202, 0.00929805, 0.0143079, 0.104386
0.0857923, 0.00972395, 0.0140631, 0.112551
0.101721, 0.00898232, 0.0140832, 0.116428
0.0937865, 0.00989818, 0.0123733, 0.124584
0.0774273, 0.0119728, 0.0119956, 0.111592
0.096913, 0.0106136, 0.0107958, 0.115802
0.117738, 0.010258, 0.00982195, 0.100634
0.103906, 0.0115273, 0.00984335, 0.0826605
0.115532, 0.0112814, 0.0080894, 0.105291
0.125251, 0.00942179, 0.00998598, 0.097868
0.124095, 0.00898926, 0.00903258, 0.130612
0.110819, 0.0094119, 0.00948666, 0.0989911
0.107845, 0.0104157, 0.010721, 0.0974112
0.0907251, 0.0112767, 0.0126195, 0.124894
0.0955522, 0.00897186, 0.0121982, 0.118329
0.102669, 0.00995143, 0.0121709, 0.13985
0.0901373, 0.00854123, 0.0138855, 0.112846
0.0943494, 0.0104403, 0.0136731, 0.119046
0.0839783, 0.00998669, 0.0152618, 0.125308
0.0856625, 0.00959568, 0.0143929, 0.133213
0.0715419, 0.00826505, 0.0113246, 0.14198
0.0783454, 0.00760064, 0.0132587, 0.117378
0.0912143, 0.00856035, 0.0109164, 0.0997344
0.0738738, 0.0100722, 0.0110089, 0.152001
0.0770384, 0.00903008, 0.0136146, 0.134485
0.0836873, 0.00918418, 0.0149507, 0.105923
0.0948792, 0.0109542, 0.0122797, 0.104509
0.0901996, 0.0111296, 0.013523, 0.100232
0.0978725, 0.00831436, 0.012577, 0.108797
0.0685525, 0.00966873, 0.0131729, 0.106203
0.0868483, 0.00848896, 0.0120625, 0.130795
0.0845193, 0.0110421, 0.0103695, 0.107195
0.104896, 0.0101298, 0.0122482, 0.0994556
0.0877183, 0.010759, 0.0115238, 0.106069
0.0911394, 0.0126717, 0.0141876, 0.087578
0.0870101, 0.0111938, 0.0107118, 0.116866
0.0983833, 0.0106033, 0.014958, 0.128893
0.0948435, 0.0122188, 0.0141828, 0.134698
0.082458, 0.0112935, 0.0163137, 0.134401
0.102861, 0.0121059, 0.0161973, 0.136838
0.0920583, 0.0128698, 0.0148912, 0.143701
0.0900248, 0.00988112, 0.0159701, 0.128057
0.0753999, 0.0100778, 0.0113631, 0.11765
0.0830375, 0.00852571, 0.0112568, 0.119046
0.0913705, 0.00971825, 0.0119781, 0.115762
0.0872765, 0.0101394, 0.0107663, 0.0916094
0.0996287, 0.0124444, 0.0100288, 0.0824286
0.102872, 0.0115815, 0.0081555, 0.0919758
0.0949517, 0.0112614, 0.0105902, 0.121175
0.104674, 0.0110725, 0.0116764, 0.104507
0.077671, 0.0098894, 0.00967115, 0.0977452
0.0885452, 0.0101059, 0.0110379, 0.0964698
0.0850826, 0.0097623, 0.0125605, 0.0828526
0.100845, 0.0107987, 0.0115402, 0.119657
0.0957868, 0.00997277, 0.0109362, 0.125609
0.102172, 0.010464, 0.0129571, 0.12232
0.087952, 0.0103062, 0.0141756, 0.117656
0.0893499, 0.0118654, 0.015631, 0.144233
0.101069, 0.0117059, 0.0136416, 0.152357
0.0892563, 0.0101567, 0.0133639, 0.125399
0.0921801, 0.0113093, 0.0141481, 0.145955
0.099413, 0.0116398, 0.0138843, 0.124233
0.120989, 0.0108955, 0.0136445, 0.120342
0.09333, 0.0106691, 0.0110192, 0.132453
0.0977491, 0.0129334, 0.0132899, 0.115801
0.117433, 0.0148264, 0.0110768, 0.0999332
0.0991419, 0.011656, 0.0116386, 0.0894778
0.0971941, 0.0123286, 0.0107683, 0.0916212
0.0921307, 0.012695, 0.010729, 0.104072
0.0952482, 0.0138342, 0.0123656, 0.111065
0.101612, 0.011748, 0.0115526, 0.108168
0.103709, 0.0102184, 0.0114345, 0.0993594
0.0953374, 0.0112588, 0.0101414, 0.0910767
0.0959291, 0.0103993, 0.010558, 0.0830875
0.0946551, 0.0102793, 0.0114345, 0.11334
0.0906801, 0.00692121, 0.0112795, 0.110644
0.0758664, 0.00836332, 0.0104613, 0.0920302
0.084224, 0.0101874, 0.0108117, 0.0966065
0.0725262, 0.0095616, 0.0105142, 0.0792574
0.0866573, 0.00916846, 0.0108232, 0.10444
0.0670265, 0.00783581, 0.0094997, 0.0819617
0.0829491, 0.00959599, 0.0112395, 0.104537
0.06898, 0.00905889, 0.0128742, 0.120111
0.0492768, 0.00767476, 0.0144206, 0.122819
0.0718794, 0.00859199, 0.0139998, 0.134021
0.0656044, 0.00812904, 0.0133737, 0.123417
0.0549614, 0.00741521, 0.0118355, 0.170224
0.0770296, 0.00623125, 0.0149486, 0.16889
0.0776424, 0.00724081, 0.0127158, 0.148184
0.0994978, 0.00868996, 0.0152519, 0.159936
0.0861566, 0.0107909, 0.0142937, 0.140205
0.0974502, 0.0116468, 0.0164606, 0.156028
0.0920099, 0.0120301, 0.016202, 0.149355
0.102696, 0.0113977, 0.0157665, 0.131012
0.117425, 0.0125058, 0.0132877, 0.151674
0.111907, 0.0120992, 0.0141224, 0.116251
0.115475, 0.0143332, 0.010981, 0.10561
0.139351, 0.0130371, 0.0116941, 0.10998
0.101823, 0.0132693, 0.012653, 0.0963896
0.129017, 0.0139849, 0.0112492, 0.10957
0.131277, 0.0130429, 0.00943307, 0.110057
0.100719, 0.0148749, 0.00871073, 0.0973125
0.129733, 0.0122714, 0.0107939, 0.0787246
0.127574, 0.013512, 0.00975809, 0.0724135
0.126684, 0.0112389, 0.0124263, 0.0908431
0.090866, 0.0106605, 0.00954479, 0.105607
0.0972534, 0.0111012, 0.00952528, 0.105845
0.0806513, 0.0109474, 0.0106246, 0.0875494
0.0798319, 0.00881026, 0.00952034, 0.095027
0.0926213, 0.0104359, 0.01025, 0.0864383
0.0913788, 0.0106787, 0.0118209, 0.120369
0.0833878, 0.00932129, 0.0119733, 0.121281
0.0688588, 0.00798562, 0.0147351, 0.135193
0.0817178, 0.0106265, 0.0160849, 0.151826
0.0867718, 0.0116872, 0.015196, 0.148639
0.0875251, 0.00909488, 0.0134508, 0.145122
0.0829452, 0.0084793, 0.0108092, 0.148332
0.0822559, 0.0102032, 0.0163444, 0.115161
0.0942383, 0.00936864, 0.0140118, 0.163773
0.0630059, 0.0111192, 0.0135709, 0.122574
0.0824509, 0.010033, 0.0154602, 0.131077
0.073347, 0.00931887, 0.0115654, 0.12081
0.110617, 0.00974896, 0.0109268, 0.104282
0.0999267, 0.0115126, 0.0131495, 0.128473
0.101648, 0.0096334, 0.0111266, 0.105594
0.105839, 0.0116882, 0.0114272, 0.099804
0.119493, 0.0132058, 0.00962929, 0.110949
0.0985045, 0.0123948, 0.010928, 0.124933
0.113408, 0.0139798, 0.00977954, 0.104598
0.136072, 0.0139194, 0.0123888, 0.0928113
0.126598, 0.0151799, 0.011952, 0.134395
0.130394, 0.0135779, 0.0162218, 0.131463
0.15623, 0.0165869, 0.0141172, 0.136296
0.150519, 0.0155495, 0.0123502, 0.11073
0.136894, 0.0162469, 0.0138402, 0.148236
0.135777, 0.0126383, 0.015251, 0.150522
0.135693, 0.0156175, 0.0156065, 0.173431
0.145595, 0.0130153, 0.0161055, 0.154913
0.100944, 0.0137014, 0.0192055, 0.162152
0.0860282, 0.0118248, 0.0195986, 0.151468
0.0934082, 0.011718, 0.0188528, 0.167822
0.112238, 0.013113, 0.0167748, 0.160194
0.0984178, 0.0133299, 0.0195161, 0.168052
0.106043, 0.0119172, 0.0153299, 0.160966
0.108478, 0.0140546, 0.0171223, 0.185696
0.134595, 0.0154961, 0.0130533, 0.171534
0.116251, 0.0145491, 0.0152233, 0.150666
0.124448, 0.0134097, 0.0135064, 0.145757
0.106468, 0.0123052, 0.0138653, 0.124929
0.115463, 0.0101908, 0.0133301, 0.13345
0.123274, 0.0135531, 0.0133182, 0.109195
0.133261, 0.0147164, 0.0103226, 0.0862371
0.167731, 0.0144592, 0.0104288, 0.110835
0.13685, 0.0135014, 0.0122683, 0.0951502
0.131337, 0.0150686, 0.0107692, 0.0996548
0.167518, 0.0144902, 0.0123223, 0.108465
0.116151, 0.0157051, 0.0110241, 0.116533
0.123131, 0.0130097, 0.0112379, 0.106281
0.124412, 0.0143688, 0.0121994, 0.108282
0.131565, 0.0146357, 0.0102486, 0.125851
0.148662, 0.0126168, 0.0113255, 0.108796
0.13022, 0.0153796, 0.00995446, 0.0855303
0.131459, 0.0152013, 0.0101763, 0.108943
0.155797, 0.0148265, 0.0129706, 0.100438
0.145442, 0.0145632, 0.0135737, 0.128029
0.152321, 0.0172907, 0.0114977, 0.126275
0.138781, 0.0168077, 0.0103536, 0.102168
0.148173, 0.0172575, 0.0144783, 0.146647
0.1366, 0.015015, 0.0152802, 0.122032
0.124677, 0.0160427, 0.0125446, 0.13037
0.147098, 0.0144107, 0.0113146, 0.144377
0.128742, 0.0134119, 0.0120017, 0.128601
0.118913, 0.0133586, 0.0161228, 0.129498
0.118644, 0.0117375, 0.0137999, 0.134067
0.101279, 0.0115083, 0.0106738, 0.116328
0.109915, 0.0146478, 0.0112762, 0.0873602
0.135032, 0.0175039, 0.00957572, 0.0986737
0.154625, 0.015682, 0.0101019, 0.106633
0.138091, 0.0143312, 0.0119156, 0.102734
0.160432, 0.0181234, 0.0137399, 0.114566
0.181834, 0.016931, 0.0117075, 0.13935
0.140404, 0.0168703, 0.0125855, 0.126064
0.12631, 0.0171938, 0.0122492, 0.12402
0.130889, 0.015207, 0.0112277, 0.100015
0.140071, 0.0145935, 0.010551, 0.109458
0.154081, 0.0149715, 0.0107542, 0.0970412
0.124725, 0.0155829, 0.0126862, 0.112645
0.104418, 0.0144607, 0.00928359, 0.0969765
0.119749, 0.0156188, 0.00944656, 0.0906433
0.109543, 0.0143775, 0.0100855, 0.086083
0.120971, 0.0113359, 0.00892985, 0.0930169
0.113002, 0.0114214, 0.00751102, 0.0908046
0.123941, 0.0126063, 0.00726508, 0.0631883
0.118656, 0.0129087, 0.00932892, 0.0660559
0.105656, 0.0120678, 0.00742963, 0.0644932
0.120837, 0.0128754, 0.00914027, 0.0608922
0.111586, 0.0110051, 0.00852213, 0.0754697
0.123382, 0.0134389, 0.00839477, 0.0927124
0.135894, 0.0134376, 0.00882547, 0.0796
0.0908616, 0.0130538, 0.00945626, 0.0993166
0.116266, 0.0112077, 0.00942079, 0.076584
0.125007, 0.0106618, 0.0115493, 0.101788
0.106724, 0.0100816, 0.010583, 0.118649
0.0944829, 0.0115496, 0.0113168, 0.100227
0.134353, 0.0122376, 0.00963875, 0.0986562
0.107184, 0.0140199, 0.0101181, 0.102362
0.0905324, 0.0119419, 0.0117291, 0.0913321
0.0931513, 0.0149914, 0.0131792, 0.104274
0.11429, 0.0132077, 0.0126037, 0.107786
0.113209, 0.0129754, 0.0132124, 0.128808
0.0932305, 0.0126769, 0.0133845, 0.109786
0.0955794, 0.0110145, 0.014699, 0.103426
0.101732, 0.0115252, 0.0130716, 0.107264
0.0836732, 0.0122851, 0.0124882, 0.13082
0.10185, 0.00975344, 0.013376, 0.159009
0.0745165, 0.00910837, 0.0157996, 0.155296
0.0964112, 0.010006, 0.0158815, 0.147347
0.0736164, 0.0106151, 0.0165329, 0.143883
0.0750984, 0.00987346, 0.0158037, 0.117101
0.0779989, 0.0116897, 0.0163545, 0.14058
0.0806182, 0.00930031, 0.0156596, 0.138746
0.0758595, 0.00807626, 0.0156955, 0.141826
0.0828096, 0.0114941, 0.0150855, 0.157144
0.0834228, 0.00963211, 0.0163797, 0.141332
0.107851, 0.0111001, 0.0161986, 0.156007
0.109719, 0.0109116, 0.0136546, 0.141045
0.100476, 0.0126451, 0.0139649, 0.15111
0.106119, 0.0124214, 0.0129137, 0.130703
0.132616, 0.0121569, 0.0149183, 0.106762
0.0992752, 0.0127712, 0.0149334, 0.111668
0.103853, 0.0123602, 0.0163185, 0.100786
0.113861, 0.011381, 0.0127029, 0.100209
0.103184, 0.013209, 0.0117417, 0.0950681
0.0936073, 0.0129497, 0.0137172, 0.111905
0.0888225, 0.0135086, 0.0113488, 0.0919034
0.0973698, 0.0104931, 0.010283, 0.09473
0.0910868, 0.0115572, 0.0113907, 0.084555
0.0919867, 0.0115129, 0.00994591, 0.0720598
0.0785986, 0.012435, 0.0148835, 0.0956839
0.0733715, 0.00889721, 0.0116938, 0.118637
0.0674371, 0.00862121, 0.0138152, 0.120391
0.0678224, 0.00839538, 0.0132924, 0.112008
0.053708, 0.00899278, 0.0112584, 0.116266
0.0674532, 0.00999462, 0.0128092, 0.139674
0.0630547, 0.0107061, 0.0126171, 0.106655
0.0711501, 0.00898413, 0.0135409, 0.121448
0.0878639, 0.00851393, 0.0154281, 0.145111
0.0647703, 0.00827613, 0.015449, 0.114271
0.0925108, 0.00875027, 0.012391, 0.151204
0.0812851, 0.00905945, 0.0137926, 0.12377
0.0732435, 0.0088338, 0.0149807, 0.158548
0.0620668, 0.00887311, 0.0147541, 0.144149
0.0724284, 0.00708184, 0.0152303, 0.143465
0.0594556, 0.00771227, 0.0142557, 0.117343
0.060458, 0.00732699, 0.0155701, 0.103395
0.0669658, 0.00620887, 0.0146706, 0.127084
0.0631351, 0.00789584, 0.0154215, 0.143841
0.0789, 0.00868536, 0.0110344, 0.130392
0.0855874, 0.0086866, 0.0114109, 0.112553
0.0902146, 0.00801218, 0.0117164, 0.111309
0.0563952, 0.00776483, 0.011747, 0.125794
0.0720212, 0.00839184, 0.0122494, 0.115159
0.0738294, 0.00656202, 0.0139185, 0.116233
0.0811704, 0.00924846, 0.0104652, 0.0922899
0.0735211, 0.010076, 0.0108158, 0.113615
0.0762084, 0.0102183, 0.0121724, 0.111067
0.0832834, 0.0089646, 0.0121404, 0.106078
0.0767117, 0.0110913, 0.0135276, 0.121397
0.0866564, 0.00913267, 0.0115703, 0.110872
0.0746263, 0.0102931, 0.0110708, 0.0916557
0.0752608, 0.00988728, 0.009591, 0.104088
0.0867051, 0.00978043, 0.0101674, 0.0982261
0.0822733, 0.0110214, 0.0121341, 0.0945175
0.0677566, 0.01274, 0.00944307, 0.111549
0.0798995, 0.0116359, 0.0111935, 0.108462
0.0645372, 0.01001, 0.0103, 0.0986529
0.0868541, 0.00799523, 0.0114238, 0.0789856
0.0751498, 0.00791112, 0.00949008, 0.0892297
0.0728612, 0.0082807, 0.0102219, 0.074926
0.0728087, 0.00850072, 0.00915366, 0.0925603
0.0863204, 0.00839085, 0.00953424, 0.0794412
0.049205, 0.00791226, 0.010446, 0.0830217
0.0715965, 0.00837778, 0.0100507, 0.0948582
0.0809796, 0.00919745, 0.00996382, 0.091684
0.0664047, 0.00885708, 0.00938676, 0.0886504
0.087053, 0.0111321, 0.0095611, 0.0933857
0.0846075, 0.00942513, 0.00820348, 0.0967384
0.0808855, 0.00789276, 0.00757195, 0.0870819
0.0642002, 0.00867913, 0.00770402, 0.0647718
0.0712732, 0.00807857, 0.00838709, 0.0599713
0.0584551, 0.008757, 0.00926876, 0.0813851
0.071327, 0.00871006, 0.00800336, 0.0760024
0.0572976, 0.00943476, 0.00888828, 0.0840617
0.05771, 0.00676556, 0.00880642, 0.087256
0.0715167, 0.0072877, 0.00863915, 0.0754599
0.0634859, 0.00852785, 0.00686495, 0.0731099
0.0684221, 0.00776762, 0.0082414, 0.0881574
0.0720314, 0.00867876, 0.00854276, 0.0922407
0.0505304, 0.00779792, 0.00844879, 0.0826802
0.0583691, 0.00780919, 0.00992716, 0.0968922
0.0453034, 0.00930106, 0.0102168, 0.0949246
0.0629602, 0.00819749, 0.0116039, 0.105254
0.0799634, 0.00959295, 0.0110279, 0.103243
0.0782145, 0.0093796, 0.0101116, 0.0987805
0.0708973, 0.00861498, 0.0085007, 0.0778114
0.0758339, 0.00876875, 0.00699635, 0.102786
0.0750168, 0.00730086, 0.00840344, 0.0891854
0.0804829, 0.010414, 0.00971389, 0.0891072
0.0931364, 0.00989132, 0.00909606, 0.0857556
0.100196, 0.0112665, 0.00944054, 0.0885808
0.120387, 0.0114183, 0.00920912, 0.103182
0.102966, 0.0128766, 0.0108807, 0.114366
0.119424, 0.00984957, 0.0109103, 0.112476
0.0913607, 0.00905803, 0.0125066, 0.116428
0.0821861, 0.00925244, 0.0126317, 0.119883
0.0841766, 0.0110618, 0.0126252, 0.123113
0.0862168, 0.0102664, 0.0138253, 0.11259
0.0986442, 0.0106557, 0.0131941, 0.120084
0.107481, 0.0101374, 0.0121802, 0.111473
0.118671, 0.0107672, 0.0135628, 0.12301
0.0859475, 0.0101461, 0.0122666, 0.121518
0.120216, 0.0128836, 0.0151275, 0.113201
0.134318, 0.0113527, 0.015641, 0.129865
0.125239, 0.0146896, 0.0148706, 0.142717
0.113681, 0.0118374, 0.0149417, 0.14389
0.116471, 0.0135514, 0.0137922, 0.146535
0.115661, 0.0120278, 0.0138384, 0.131133
0.102513, 0.00996668, 0.0146089, 0.130357
0.11962, 0.0132264, 0.013828, 0.116589
0.120404, 0.0144558, 0.0148953, 0.140603
0.110188, 0.0147533, 0.0169492, 0.152781
0.113098, 0.0117055, 0.0159759, 0.12427
0.143895, 0.0132737, 0.0190061, 0.164409
0.113986, 0.0139257, 0.0133372, 0.134573
0.133568, 0.0162139, 0.0160913, 0.148328
0.10396, 0.0117291, 0.017218, 0.145485
0.0883158, 0.008926, 0.0182857, 0.15115
0.0862553, 0.0116672, 0.01398, 0.137143
0.0921001, 0.010434, 0.01604, 0.140652
0.0934912, 0.00900189, 0.0141146, 0.121196
0.0673615, 0.0113771, 0.0155205, 0.125232
0.0844651, 0.0108061, 0.0156796, 0.111827
0.08279, 0.0125828, 0.0127464, 0.0929307
0.0856995, 0.0112546, 0.0101088, 0.0973222
0.105477, 0.00946203, 0.0106926, 0.0875448
0.095277, 0.0103777, 0.00988697, 0.126083
0.0766256, 0.0100357, 0.0106693, 0.0958304
0.086665, 0.00863514, 0.0113013, 0.105722
0.0706499, 0.0103536, 0.0143608, 0.101224
0.0589063, 0.00981612, 0.011079, 0.106835
0.0892393, 0.0107645, 0.0110508, 0.100147
0.0890582, 0.0141767, 0.010083, 0.110358
0.083036, 0.0136091, 0.0144973, 0.10528
0.0891999, 0.0109446, 0.0144162, 0.111056
0.108838, 0.0114219, 0.013957, 0.123019
0.0922883, 0.0121201, 0.0166692, 0.120132
0.103151, 0.013402, 0.0151804, 0.125578
0.110032, 0.0138479, 0.0149573, 0.130231
0.0840421, 0.0115487, 0.0121516, 0.159671
0.0906427, 0.0129169, 0.0136612, 0.109881
0.0906804, 0.0110186, 0.0144591, 0.101355
0.0737977, 0.00864665, 0.0162576, 0.122338
0.0717699, 0.0107552, 0.0141613, 0.132398
0.0617069, 0.00842329, 0.0178196, 0.159389
0.0753009, 0.00814021, 0.0193511, 0.157028
0.0789496, 0.0102441, 0.0195386, 0.187085
0.075345, 0.0101381, 0.0176423, 0.143866
0.0910516, 0.0105071, 0.0159107, 0.12644
0.0805536, 0.0109765, 0.0132388, 0.105659
0.0787718, 0.00887294, 0.0129973, 0.104442
0.0606774, 0.00835012, 0.0139633, 0.135654
0.0675395, 0.00918517, 0.0167742, 0.128789
0.0905305, 0.00769287, 0.0130146, 0.141434
0.0656175, 0.00920005, 0.0165871, 0.141497
0.0657285, 0.00707335, 0.0130855, 0.157351
0.0554576, 0.00753748, 0.0158419, 0.156008
0.0482373, 0.00666028, 0.0131893, 0.15219
0.0599835, 0.00656236, 0.0131049, 0.142623
0.0394503, 0.00692918, 0.0141618, 0.133985
0.0566433, 0.00773616, 0.0141472, 0.13684
0.0717091, 0.00773969, 0.0124602, 0.14092
0.0807479, 0.00766218, 0.014943, 0.157842
0.0803098, 0.00836234, 0.0133869, 0.122453
0.108894, 0.00996651, 0.0131317, 0.146702
0.0932149, 0.01067, 0.0124194, 0.131166
0.0877519, 0.0120641, 0.0137547, 0.141891
0.074738, 0.0103258, 0.0103269, 0.129801
0.0692842, 0.00965788, 0.0150077, 0.124776
0.0701248, 0.00833902, 0.0111898, 0.111021
0.0772391, 0.010105, 0.0112053, 0.119213
0.0883087, 0.00882449, 0.0121615, 0.104247
0.10812, 0.0115946, 0.0112863, 0.0977996
0.107718, 0.0129535, 0.0104927, 0.0918143
0.129733, 0.0111831, 0.00822358, 0.0955608
0.106727, 0.0120505, 0.00900747, 0.0857457
0.109825, 0.0125994, 0.00878869, 0.0871301
0.0881519, 0.0129383, 0.0107141, 0.0926842
0.0909594, 0.0083083, 0.0109727, 0.0976554
0.104796, 0.0099561, 0.0119876, 0.103152
0.0996211, 0.0129932, 0.0112017, 0.119648
0.0795309, 0.00964485, 0.0143402, 0.110083
0.0897968, 0.0120892, 0.0125004, 0.105918
0.0849264, 0.0103598, 0.0139554, 0.116427
0.0978218, 0.0113488, 0.0123937, 0.14491
0.131459, 0.0129009, 0.0124529, 0.111464
0.13119, 0.0131891, 0.00998445, 0.0991481
0.126399, 0.0147161, 0.0102875, 0.0737827
0.12425, 0.0148986, 0.00862533, 0.0959243
0.11883, 0.0159478, 0.00918067, 0.0874185
0.097011, 0.0117273, 0.00905364, 0.102725
0.0973881, 0.011164, 0.00890166, 0.0980498
0.0921185, 0.0121045, 0.0111226, 0.0819174
0.0937194, 0.0115903, 0.010038, 0.101129
