alpha, beta, delta, gamma 
0.150304, 0.0189828, 0.0154549, 0.104635
0.151411, 0.0186451, 0.0127932, 0.105988
0.159221, 0.0182213, 0.0124731, 0.110622
0.139095, 0.0164702, 0.0141081, 0.119695
0.154193, 0.0148287, 0.0156691, 0.098469
0.147568, 0.0130943, 0.0153478, 0.105357
0.118965, 0.0156094, 0.0128838, 0.113412
0.13197, 0.0154874, 0.0140083, 0.12585
0.11068, 0.0159607, 0.0110722, 0.119069
0.120047, 0.0115219, 0.0132671, 0.0931667
0.129896, 0.013668, 0.0142582, 0.10171
0.104877, 0.0134423, 0.0141487, 0.134714
0.0979866, 0.0111293, 0.0161719, 0.120425
0.111226, 0.0110041, 0.0140035, 0.173316
0.0997862, 0.0143131, 0.0172941, 0.132994
0.114238, 0.0131707, 0.0187307, 0.156454
0.105113, 0.0140479, 0.0131816, 0.14298
0.148357, 0.0119036, 0.013464, 0.137335
0.127238, 0.0163468, 0.0114911, 0.138082
0.107215, 0.0133802, 0.012476, 0.117981
0.125371, 0.0124364, 0.0132012, 0.131151
0.113311, 0.0120755, 0.0124947, 0.110036
0.114994, 0.0134322, 0.0115463, 0.110525
0.116384, 0.0143138, 0.0101425, 0.108513
0.113223, 0.01228, 0.0109918, 0.119349
0.113056, 0.0108263, 0.0111849, 0.105916
0.118277, 0.0132404, 0.00997236, 0.118846
0.103495, 0.013268, 0.0120527, 0.10951
0.105069, 0.0124491, 0.0119044, 0.0993454
0.130034, 0.0137162, 0.00881443, 0.107267
0.117221, 0.0107351, 0.00954599, 0.0980371
0.131293, 0.0124542, 0.0100382, 0.100277
0.133317, 0.0146063, 0.0084634, 0.107925
0.135862, 0.012481, 0.0105417, 0.0779517
0.149652, 0.0139095, 0.00919521, 0.0729821
0.123192, 0.0138838, 0.00800895, 0.0761993
0.106565, 0.0119755, 0.00896145, 0.0736678
0.104757, 0.012605, 0.00789537, 0.0697312
0.10575, 0.0122435, 0.00845174, 0.0833602
0.111283, 0.0108808, 0.00682439, 0.0643208
0.0851278, 0.011203, 0.00703681, 0.0794234
0.0978564, 0.0124637, 0.00855229, 0.0765683
0.115504, 0.0105225, 0.00824828, 0.0741331
0.088229, 0.0113929, 0.00967906, 0.103951
0.0847678, 0.0107462, 0.0102288, 0.0850943
0.0737046, 0.0100913, 0.0111866, 0.0898396
0.0787764, 0.00998456, 0.00933658, 0.070225
0.0900039, 0.0100736, 0.0113499, 0.100849
0.0807321, 0.0110545, 0.0109632, 0.0892796
0.0837118, 0.00866738, 0.0127789, 0.100916
0.0610258, 0.0071443, 0.00983205, 0.129665
0.0701753, 0.0080031, 0.0134386, 0.121594
0.0660231, 0.00981147, 0.0124179, 0.119685
0.0744388, 0.0104511, 0.0113604, 0.107306
0.0868473, 0.00992713, 0.0117667, 0.127734
0.084713, 0.0085521, 0.0116612, 0.147027
0.0699007, 0.00951505, 0.0126924, 0.111842
0.0872873, 0.00838576, 0.0129279, 0.113414
0.0760905, 0.0118417, 0.0139788, 0.135288
0.0968415, 0.0114413, 0.0163477, 0.132386
0.0945934, 0.0127833, 0.0130591, 0.154438
0.0973696, 0.0122835, 0.0152871, 0.140427
0.0750481, 0.011799, 0.0137653, 0.15072
0.0873339, 0.00845342, 0.0125684, 0.16107
0.106942, 0.0103666, 0.0135308, 0.148933
0.0877212, 0.0130188, 0.0146635, 0.157766
0.0891307, 0.0111147, 0.0145385, 0.15479
0.0912568, 0.0111111, 0.01562, 0.124183
0.0927042, 0.0115376, 0.0163019, 0.138949
0.106091, 0.0093147, 0.0139954, 0.15135
0.0698713, 0.0098593, 0.0132035, 0.128433
0.073686, 0.0104171, 0.0133688, 0.114188
0.0729517, 0.00892479, 0.0114681, 0.130982
0.104515, 0.011521, 0.0105667, 0.120157
0.0908278, 0.0112959, 0.00901489, 0.114473
0.120405, 0.00975625, 0.00996701, 0.0928919
0.0827757, 0.0104318, 0.0119335, 0.0931725
0.0912451, 0.0104452, 0.0105854, 0.104764
0.0860394, 0.0133027, 0.00894936, 0.0808522
0.0909452, 0.0144439, 0.00851046, 0.0785558
0.106023, 0.012, 0.00954264, 0.108114
0.103279, 0.0117713, 0.0107206, 0.0985949
0.106781, 0.0130071, 0.0100711, 0.110115
0.102954, 0.0115062, 0.0126825, 0.0996886
0.126267, 0.0116267, 0.0114468, 0.133248
0.12241, 0.0130028, 0.0135949, 0.110143
0.133993, 0.0133289, 0.0142985, 0.103722
0.121957, 0.0129843, 0.0133353, 0.110904
0.0965093, 0.011955, 0.0134324, 0.110513
0.0862917, 0.0135202, 0.0129336, 0.121159
0.109858, 0.0121468, 0.0135451, 0.113667
0.0894286, 0.0115715, 0.0132575, 0.109192
0.0840118, 0.00988541, 0.0125673, 0.123068
0.0643801, 0.00748468, 0.0128259, 0.123164
0.0631452, 0.0099604, 0.0107926, 0.123385
0.0587415, 0.00776678, 0.0113823, 0.0993897
0.0601748, 0.00882154, 0.0111901, 0.0844057
0.0731745, 0.00967341, 0.0125287, 0.112928
0.0943667, 0.00999813, 0.0127123, 0.122992
0.0735678, 0.01083, 0.0121566, 0.116219
0.0940051, 0.0100322, 0.0102642, 0.104897
0.0846474, 0.011153, 0.0103402, 0.102029
0.0917142, 0.0102165, 0.0107178, 0.109695
0.0802645, 0.0106977, 0.0105044, 0.101141
0.0699241, 0.0115399, 0.0095154, 0.117958
0.0891935, 0.00961295, 0.0108643, 0.117696
0.0755167, 0.0084825, 0.0128793, 0.133299
0.0860766, 0.0116574, 0.00903655, 0.121455
0.100582, 0.0127148, 0.00922442, 0.0803581
0.110033, 0.0126736, 0.00895032, 0.0842998
0.0949116, 0.0108369, 0.00905878, 0.0755961
0.0918452, 0.0119826, 0.00803656, 0.0869812
0.087298, 0.0109645, 0.00941886, 0.0764962
0.0645404, 0.00922909, 0.00884329, 0.0737535
0.0738765, 0.0105229, 0.00557161, 0.0773683
0.0781596, 0.00793438, 0.00804288, 0.0828853
0.0560248, 0.00859243, 0.00847193, 0.0796483
0.0559638, 0.00959754, 0.00606123, 0.0667206
0.0924765, 0.0103176, 0.00636841, 0.0755001
0.0953753, 0.0125183, 0.00728597, 0.0453998
0.0817407, 0.0117995, 0.00732174, 0.0782972
0.0672667, 0.0100158, 0.00858643, 0.05974
0.0674245, 0.00878102, 0.00911653, 0.0654401
0.070999, 0.00997817, 0.00728215, 0.0473029
0.0841872, 0.0100481, 0.00701109, 0.0547367
0.0854909, 0.0106649, 0.00558894, 0.0530704
0.0969864, 0.00928033, 0.00483088, 0.0432999
0.0814727, 0.0106262, 0.00669862, 0.0569395
0.0758405, 0.0097435, 0.00614558, 0.0644028
0.106805, 0.00922302, 0.00618323, 0.0781426
0.0893272, 0.00978944, 0.00639338, 0.0551885
0.0980815, 0.0103141, 0.00615892, 0.0567589
0.0848714, 0.0109235, 0.0059037, 0.0586885
0.0893123, 0.00969096, 0.00550552, 0.0744637
0.0930109, 0.0113538, 0.00674047, 0.0848235
0.0821166, 0.0104103, 0.00971498, 0.0701362
0.0792504, 0.00967149, 0.00863447, 0.0774008
0.0744867, 0.00878067, 0.00810361, 0.0679808
0.0790873, 0.00696631, 0.00744087, 0.0919389
0.0735062, 0.00936298, 0.00678446, 0.0738357
0.0891306, 0.00932616, 0.00821319, 0.0841106
0.0711965, 0.0123531, 0.00902946, 0.0790422
0.0835694, 0.00970472, 0.00807042, 0.0940345
0.0753811, 0.00886459, 0.00925928, 0.0820681
0.085669, 0.00798676, 0.00949801, 0.0595764
0.0655149, 0.00781771, 0.00727347, 0.0676678
0.0852825, 0.0101539, 0.00590653, 0.0729648
0.100813, 0.00856712, 0.00673122, 0.0689105
0.10505, 0.00875889, 0.00703664, 0.0652972
0.0767634, 0.010484, 0.00688043, 0.0581188
0.0690352, 0.00826705, 0.00674352, 0.0730126
0.0721901, 0.00990345, 0.00749748, 0.0701851
0.0776608, 0.00785223, 0.00649572, 0.055345
0.0704476, 0.0081665, 0.00745785, 0.0542771
0.0712915, 0.0081474, 0.00712301, 0.0710892
0.0807799, 0.00852247, 0.00688784, 0.0584519
0.09156, 0.00947923, 0.00627376, 0.0805613
0.0695018, 0.00814652, 0.00854992, 0.0803259
0.0759448, 0.0085775, 0.00837489, 0.0642588
0.0679803, 0.0106691, 0.00792408, 0.0725176
0.0774024, 0.00956122, 0.00833842, 0.0754465
0.0768429, 0.0106222, 0.0107005, 0.0920633
0.0777917, 0.00764983, 0.00798058, 0.0874169
0.0854455, 0.00772229, 0.00784912, 0.0893542
0.101128, 0.00933561, 0.00929942, 0.073005
0.0977463, 0.0103981, 0.00815683, 0.065218
0.0906109, 0.00905703, 0.00632503, 0.0760237
0.0843391, 0.00804777, 0.00899868, 0.097288
0.0577344, 0.00964602, 0.0124555, 0.0882625
0.0594916, 0.00707057, 0.0120967, 0.092001
0.0629967, 0.00855339, 0.0105898, 0.0989381
0.0671525, 0.00677379, 0.00947546, 0.0817975
0.0650017, 0.00725549, 0.00884134, 0.0848161
0.0643214, 0.00891143, 0.00884454, 0.092652
0.0756116, 0.00710475, 0.00993476, 0.0726541
0.0691402, 0.00601031, 0.00955758, 0.0833551
0.043309, 0.00481305, 0.00993527, 0.0840857
0.0421876, 0.00715754, 0.00979344, 0.107096
0.0377564, 0.00643378, 0.00942951, 0.0868708
0.0535551, 0.00797642, 0.00934195, 0.0877933
0.0575009, 0.00876564, 0.00871733, 0.0786555
0.0634652, 0.00749608, 0.00882063, 0.0860769
0.0815615, 0.00903652, 0.00946984, 0.0967369
0.0881909, 0.00940026, 0.0113703, 0.0847254
0.068361, 0.0113833, 0.0122909, 0.0864041
0.0806557, 0.0106678, 0.00941662, 0.0926299
0.0714138, 0.00905198, 0.0100712, 0.114681
0.0496606, 0.00671407, 0.0112776, 0.0990745
0.033433, 0.00766287, 0.0115573, 0.117082
0.0463281, 0.00619947, 0.0104489, 0.107937
0.0406444, 0.00712691, 0.00960444, 0.10207
0.0392842, 0.0065197, 0.0100892, 0.107783
0.0406648, 0.00641083, 0.0101857, 0.087021
0.0568314, 0.00817703, 0.0114617, 0.0902475
0.0515453, 0.00810302, 0.0108074, 0.101521
0.0878463, 0.00885916, 0.0103063, 0.0843883
0.0729959, 0.00813152, 0.00941301, 0.0928744
0.063916, 0.00775614, 0.00796737, 0.0908195
0.081941, 0.00975205, 0.0097706, 0.0721513
0.0678888, 0.00905793, 0.00669518, 0.0607518
0.0829215, 0.0112816, 0.00932361, 0.0646821
0.117758, 0.0104604, 0.00794266, 0.0635669
0.0942082, 0.00985224, 0.00836575, 0.0730692
0.0923984, 0.00928696, 0.00928689, 0.0825441
0.0792708, 0.00811751, 0.0080681, 0.105564
0.0855521, 0.00839424, 0.00946708, 0.0680569
0.0961461, 0.0101762, 0.00829485, 0.0950633
0.0802006, 0.00913166, 0.0106994, 0.0870737
0.0971287, 0.0095979, 0.0107648, 0.100559
0.0846968, 0.00909472, 0.00994603, 0.125257
0.0903951, 0.00813497, 0.0130771, 0.108585
0.0800559, 0.0100179, 0.0129968, 0.119382
0.0794059, 0.0101775, 0.014215, 0.12741
0.096677, 0.0107587, 0.0140896, 0.129431
0.13354, 0.00910351, 0.0157838, 0.147926
0.11858, 0.00955115, 0.0148897, 0.160254
0.0954547, 0.0130173, 0.0166872, 0.161123
0.123574, 0.0118201, 0.0171378, 0.145355
0.101337, 0.011604, 0.0151181, 0.17703
0.0999012, 0.0113258, 0.0171593, 0.159487
0.111346, 0.0128726, 0.0146301, 0.134508
0.113458, 0.0126428, 0.0150484, 0.124406
0.112852, 0.0130258, 0.0135258, 0.130454
0.130694, 0.0148783, 0.0149695, 0.111885
0.119826, 0.0131257, 0.013535, 0.113408
0.108027, 0.0126962, 0.0132668, 0.120164
0.0871321, 0.0109979, 0.0128607, 0.145616
0.0840707, 0.0114802, 0.0162535, 0.147114
0.0964009, 0.011029, 0.0165437, 0.153462
0.082096, 0.0117527, 0.0151165, 0.147328
0.100619, 0.00932986, 0.0124928, 0.112524
0.0776005, 0.00830219, 0.0130215, 0.144739
0.0754603, 0.00999169, 0.0123921, 0.129425
0.0659622, 0.00940938, 0.0130969, 0.108445
0.0662664, 0.0082028, 0.0142823, 0.111117
0.0680861, 0.00929564, 0.0149871, 0.14231
0.0709099, 0.0082744, 0.0139576, 0.147251
0.0677698, 0.008459, 0.013878, 0.123108
0.0781427, 0.0088457, 0.0121076, 0.145338
0.0715527, 0.00793586, 0.0119061, 0.109572
0.0794031, 0.00670309, 0.00850332, 0.108293
0.075787, 0.00789254, 0.00758581, 0.077897
0.0870178, 0.00825881, 0.00785957, 0.0931063
0.0852085, 0.00868851, 0.00790188, 0.0927272
0.0745197, 0.00863509, 0.00767186, 0.0831994
0.0704759, 0.00942031, 0.00910335, 0.0946153
0.0630052, 0.00907159, 0.0121494, 0.0870847
0.0878625, 0.00899188, 0.0100848, 0.114262
0.0654027, 0.0111222, 0.00974359, 0.113959
0.0924567, 0.00824283, 0.00873328, 0.0969238
0.0888332, 0.0101264, 0.00995522, 0.0924557
0.0927096, 0.0100784, 0.00751293, 0.103966
0.0808974, 0.0134242, 0.0101238, 0.0984449
0.0895392, 0.0102415, 0.00935293, 0.0827735
0.0983151, 0.0101392, 0.00862324, 0.0747416
0.102247, 0.0107043, 0.00829894, 0.0754438
0.10128, 0.00923738, 0.0082787, 0.0622543
0.0805337, 0.0107642, 0.00967327, 0.0816962
0.0783901, 0.0116326, 0.00957828, 0.0976483
0.0809764, 0.0081417, 0.0096975, 0.0971131
0.0763594, 0.0085269, 0.00961741, 0.0720589
0.0833855, 0.0109391, 0.011122, 0.0850587
0.0857167, 0.0103748, 0.010677, 0.0821782
0.0693466, 0.0101261, 0.00922004, 0.0670764
0.093002, 0.0112754, 0.00830249, 0.0888047
0.0909759, 0.0121807, 0.00684051, 0.081046
0.0834253, 0.0101833, 0.00799692, 0.0909929
0.0991814, 0.0103698, 0.00724332, 0.0774418
0.102143, 0.0105973, 0.00871417, 0.0765085
0.108008, 0.0118696, 0.00854935, 0.0786744
0.107411, 0.0123969, 0.0078001, 0.0955208
0.0936799, 0.0117909, 0.0107285, 0.0983987
0.0953948, 0.0104868, 0.010351, 0.103425
0.0614819, 0.00953308, 0.0124624, 0.107527
0.0733262, 0.010828, 0.0131634, 0.13113
0.0678297, 0.00810714, 0.0111396, 0.113274
0.0766152, 0.0103608, 0.0133279, 0.0984385
0.0679273, 0.00925018, 0.0104269, 0.110914
0.0586381, 0.00984131, 0.0101037, 0.100174
0.0677953, 0.00800549, 0.0107555, 0.0871327
0.0420912, 0.00656131, 0.0114433, 0.104101
0.0639789, 0.00780561, 0.00950015, 0.100748
0.0559226, 0.00824198, 0.00909101, 0.0906028
0.0736859, 0.00781978, 0.0111489, 0.103617
0.0649741, 0.00873144, 0.00968931, 0.130972
0.0842915, 0.00764597, 0.0119301, 0.113532
0.0780673, 0.00992056, 0.0111253, 0.111272
0.0952325, 0.00935962, 0.0100989, 0.0982602
0.099158, 0.00907647, 0.0103928, 0.0811954
0.0894305, 0.00869682, 0.00886091, 0.0833056
0.102007, 0.00881309, 0.0074975, 0.0765818
0.08251, 0.0121301, 0.00637366, 0.0946292
0.0911158, 0.0100831, 0.0101868, 0.094889
0.0964247, 0.00988071, 0.00886493, 0.10361
0.0779942, 0.0108237, 0.0113814, 0.086401
0.0955178, 0.0122414, 0.01073, 0.0957238
0.0868686, 0.00920001, 0.0085768, 0.113067
0.0930302, 0.00978272, 0.0114482, 0.0921381
0.0989814, 0.0100585, 0.0112177, 0.0978034
0.0905567, 0.00976306, 0.0106782, 0.103926
0.0990331, 0.00811703, 0.0111817, 0.0921494
0.0857572, 0.00972858, 0.0114404, 0.115684
0.0836013, 0.0107819, 0.0102988, 0.101351
0.117733, 0.0118393, 0.00794677, 0.0839472
0.104894, 0.0107913, 0.00815343, 0.0935977
0.0855869, 0.0107836, 0.00845495, 0.098823
0.0911177, 0.0104566, 0.00933653, 0.0687412
0.0881458, 0.00775589, 0.00970049, 0.0833786
0.0835123, 0.00862595, 0.00880869, 0.0839555
0.0829142, 0.0103402, 0.00851149, 0.097748
0.111941, 0.00947906, 0.00904533, 0.0754642
0.113282, 0.00932757, 0.00936201, 0.0819081
0.111494, 0.0103998, 0.00788078, 0.0921242
0.104953, 0.0116772, 0.00939261, 0.0904775
0.0613115, 0.00765489, 0.0104473, 0.100678
0.0747463, 0.00880129, 0.0113928, 0.0952359
0.0832206, 0.00887382, 0.0106, 0.0957701
0.0927979, 0.0117639, 0.00993078, 0.0951252
0.0745754, 0.00976017, 0.0124316, 0.121745
0.0858818, 0.00983018, 0.0128493, 0.114487
0.0723027, 0.00857983, 0.010851, 0.10248
0.0623612, 0.00940465, 0.010492, 0.0808287
0.0708905, 0.00829722, 0.0096643, 0.0779952
0.0706858, 0.00577532, 0.0104206, 0.0996469
0.0602073, 0.0074336, 0.0125621, 0.104412
0.0689154, 0.00896777, 0.0115814, 0.115738
0.0609966, 0.00778793, 0.0132027, 0.103987
0.0701348, 0.00898618, 0.0116638, 0.0951205
0.0617841, 0.00773947, 0.00987765, 0.113089
0.0517149, 0.00814181, 0.0113086, 0.108013
0.0651452, 0.009648, 0.0088997, 0.0895729
0.0920726, 0.0102049, 0.00992083, 0.0798307
0.0962854, 0.0105571, 0.00942798, 0.0775745
0.0944963, 0.0105971, 0.00901404, 0.0806907
0.068208, 0.0106378, 0.0094426, 0.0802868
0.0833323, 0.0107937, 0.00937204, 0.0858796
0.069275, 0.00932836, 0.00974353, 0.0945682
0.083601, 0.00748866, 0.00997006, 0.0833845
0.0694789, 0.00750856, 0.00998334, 0.0877241
0.0691611, 0.00797409, 0.0124902, 0.0861331
0.0847275, 0.00893956, 0.012333, 0.111731
0.100016, 0.00986434, 0.0109729, 0.102177
0.0826762, 0.00890168, 0.0124858, 0.0949279
0.0733908, 0.00880918, 0.0120236, 0.130002
0.0694669, 0.00876561, 0.0112955, 0.110212
0.0712659, 0.00705823, 0.0135881, 0.117741
0.0934805, 0.00763285, 0.0140286, 0.112892
0.0793933, 0.00811724, 0.0131794, 0.132997
0.0747737, 0.00913775, 0.0135313, 0.117951
0.0599116, 0.00966064, 0.0143805, 0.12349
0.0589386, 0.00857434, 0.0122719, 0.14548
0.062622, 0.00804044, 0.0153001, 0.110429
0.055017, 0.00746062, 0.0146941, 0.13951
0.0596299, 0.00933274, 0.0149101, 0.130017
0.0641348, 0.00600865, 0.0135583, 0.129413
0.0637975, 0.00703578, 0.0149545, 0.140719
0.0696029, 0.00765357, 0.0138352, 0.144064
0.0675095, 0.00791962, 0.0145771, 0.138172
0.0715302, 0.00988827, 0.0130947, 0.139036
0.073288, 0.00652945, 0.0158842, 0.116047
0.0711016, 0.00681465, 0.0132742, 0.131603
0.0768377, 0.00856028, 0.0147533, 0.129706
0.0629029, 0.00846464, 0.0134777, 0.102282
0.0619895, 0.00780964, 0.0130231, 0.102018
0.0701095, 0.009022, 0.0111653, 0.129936
0.0823989, 0.00936351, 0.0105976, 0.104682
0.0765739, 0.00954159, 0.0130842, 0.107987
0.0876309, 0.0101273, 0.00905608, 0.108202
0.102759, 0.0120744, 0.00941202, 0.101681
0.107154, 0.0119109, 0.0116681, 0.0931782
0.10547, 0.01132, 0.012476, 0.113118
0.0928021, 0.00981458, 0.0140667, 0.127255
0.0865462, 0.00960514, 0.0141236, 0.126456
0.0906826, 0.0118435, 0.0144035, 0.136085
0.100567, 0.0117482, 0.0136862, 0.13422
0.11953, 0.0131329, 0.0143012, 0.16013
0.116956, 0.0105483, 0.0161139, 0.186118
0.0966976, 0.0110092, 0.0158489, 0.172005
0.105536, 0.0129335, 0.0169973, 0.156293
0.0905404, 0.0091452, 0.0171588, 0.174973
0.100123, 0.00931634, 0.0185704, 0.17235
0.0833064, 0.00992776, 0.0163075, 0.151443
0.0840421, 0.0124278, 0.0157866, 0.145804
0.0945167, 0.00901661, 0.0139305, 0.138284
0.0602221, 0.0100755, 0.0154505, 0.142975
0.0697673, 0.00945223, 0.0152168, 0.147163
0.070071, 0.00769187, 0.0155637, 0.155145
0.080396, 0.00978189, 0.0186924, 0.122173
0.0687668, 0.00913936, 0.015105, 0.17161
0.0685906, 0.00961265, 0.0125745, 0.154893
0.0757171, 0.00718305, 0.016184, 0.139144
0.0926897, 0.0101912, 0.0148742, 0.16406
0.0892869, 0.00872036, 0.0160695, 0.141595
0.0636499, 0.00948038, 0.0181134, 0.147731
0.079265, 0.0112227, 0.0148824, 0.163855
0.0815339, 0.013264, 0.0166532, 0.163997
0.0931052, 0.0109313, 0.013029, 0.144385
0.0832151, 0.0124069, 0.0182019, 0.148882
0.102179, 0.011141, 0.0182153, 0.141655
0.0847532, 0.010429, 0.0165659, 0.135535
0.0968508, 0.0123042, 0.0158202, 0.134885
0.11107, 0.0126904, 0.0134293, 0.128386
0.11505, 0.0154863, 0.0117112, 0.124963
0.132853, 0.0139332, 0.0107017, 0.103069
0.11152, 0.0117251, 0.0132747, 0.113551
0.109585, 0.0147009, 0.0122485, 0.110032
0.101075, 0.012786, 0.0122584, 0.123516
0.117812, 0.0130322, 0.010014, 0.0967949
0.109441, 0.0115101, 0.0101557, 0.107619
0.124503, 0.0116415, 0.0116749, 0.102458
0.0897949, 0.0142698, 0.0111839, 0.110182
0.0849293, 0.0130984, 0.012815, 0.106361
0.0971484, 0.0145131, 0.0113452, 0.128206
0.129427, 0.0123753, 0.0100227, 0.127741
0.099088, 0.0114748, 0.013061, 0.128223
0.0794334, 0.0132173, 0.0125103, 0.107576
0.0852384, 0.0113962, 0.0124692, 0.103555
0.0750949, 0.0113375, 0.0123301, 0.130456
0.0992384, 0.0096117, 0.0125436, 0.115824
0.0879568, 0.0107698, 0.0135794, 0.097667
0.0918751, 0.0118079, 0.0125974, 0.119979
0.0865984, 0.0110527, 0.0111336, 0.110459
0.0984672, 0.0113088, 0.0104058, 0.118077
0.0970765, 0.0158054, 0.0128659, 0.123708
0.110823, 0.0165262, 0.0114832, 0.103644
0.113469, 0.0150503, 0.0119825, 0.120217
0.126402, 0.0149259, 0.0107725, 0.106114
0.0943173, 0.0137658, 0.0122352, 0.119124
0.103936, 0.0153225, 0.0148132, 0.1175
0.0825885, 0.0119874, 0.0125214, 0.110396
0.0877769, 0.0126265, 0.0135932, 0.120889
0.092998, 0.00869632, 0.0178512, 0.127728
0.0844616, 0.00865704, 0.0149612, 0.155188
0.0971144, 0.00875827, 0.0139277, 0.147126
0.0952427, 0.0128279, 0.0145993, 0.164627
0.0943658, 0.011321, 0.0157235, 0.140925
0.0935131, 0.0104232, 0.0134743, 0.148483
0.0702266, 0.0121791, 0.0140651, 0.133752
0.0776845, 0.0102767, 0.0150182, 0.15098
0.0979824, 0.0102983, 0.0125442, 0.139694
0.0724629, 0.00893125, 0.0137059, 0.148796
0.0815219, 0.011045, 0.0116316, 0.140003
0.0787621, 0.00911387, 0.0153744, 0.147321
0.0879374, 0.0118272, 0.016094, 0.138864
0.0925237, 0.0113249, 0.0141266, 0.163112
0.117691, 0.010815, 0.0132527, 0.135335
0.0791929, 0.0106252, 0.0145285, 0.14962
0.0931591, 0.0100537, 0.0136881, 0.130098
0.0909232, 0.0110073, 0.0156266, 0.12114
0.112425, 0.0108044, 0.0147827, 0.137789
0.0984352, 0.0127366, 0.0158775, 0.146348
0.0934574, 0.0100079, 0.0165764, 0.151162
0.0891627, 0.0116376, 0.0154599, 0.145301
0.0823876, 0.0103898, 0.0155646, 0.150839
0.0904619, 0.0106439, 0.0150809, 0.131792
0.0865716, 0.0107859, 0.0153761, 0.120359
0.112471, 0.0104747, 0.0148703, 0.170067
0.102255, 0.0117485, 0.0142275, 0.130524
0.0750096, 0.00985735, 0.0146673, 0.144848
0.0798405, 0.0107384, 0.0126319, 0.158037
0.0817372, 0.00765865, 0.0130405, 0.138452
0.0850526, 0.00957057, 0.0135347, 0.155204
0.0748511, 0.00959389, 0.0137753, 0.149248
0.0779762, 0.00940554, 0.0148167, 0.133289
0.0588653, 0.00736429, 0.016471, 0.183286
0.0672429, 0.00654048, 0.016538, 0.173697
0.0796491, 0.00737722, 0.0168165, 0.178543
0.064125, 0.00810764, 0.0164976, 0.174145
0.0780221, 0.00966776, 0.0159352, 0.185092
0.0799573, 0.00962997, 0.0162097, 0.131169
0.0716914, 0.0112567, 0.015484, 0.13484
0.0683505, 0.0107974, 0.0116083, 0.145298
0.0695673, 0.00899348, 0.0157604, 0.141983
0.0958106, 0.012541, 0.0126956, 0.148093
0.0789183, 0.0121453, 0.014279, 0.12393
0.111594, 0.011527, 0.0113607, 0.114868
0.0891529, 0.0135394, 0.0112784, 0.104844
0.0967584, 0.0122314, 0.0104471, 0.102204
0.10697, 0.0106012, 0.015391, 0.115507
0.0979528, 0.0116136, 0.0148193, 0.123797
0.128983, 0.0138298, 0.0163034, 0.124728
0.115102, 0.0126074, 0.0147025, 0.11785
0.120653, 0.0130302, 0.0160247, 0.134796
0.127709, 0.0107992, 0.0153829, 0.153319
0.102074, 0.0132125, 0.0149174, 0.160047
0.0787492, 0.012388, 0.0152233, 0.172649
0.0583603, 0.00720261, 0.0156383, 0.134212
0.0610944, 0.00747557, 0.0155417, 0.12716
0.0634073, 0.00936027, 0.0119692, 0.141237
0.0601058, 0.0117517, 0.0120777, 0.134429
0.0742687, 0.0103122, 0.0133171, 0.124279
0.0786227, 0.00911053, 0.0144552, 0.139213
0.0642677, 0.00875795, 0.0159972, 0.123763
0.0705285, 0.00907958, 0.0145363, 0.150138
0.082665, 0.00997688, 0.0180392, 0.136413
0.0741036, 0.00910159, 0.0153645, 0.153766
0.0905273, 0.0095419, 0.0143927, 0.144345
0.0864506, 0.0116235, 0.0152528, 0.107117
0.0683597, 0.00790981, 0.0117182, 0.116917
0.0639548, 0.00801239, 0.0142517, 0.126748
0.0588428, 0.00750683, 0.0143435, 0.133144
0.06222, 0.00804992, 0.0109125, 0.118676
0.0813641, 0.00942253, 0.012155, 0.121688
0.0847579, 0.00913706, 0.0110957, 0.0867969
0.0811904, 0.00944823, 0.00953169, 0.0907882
0.0817185, 0.00950459, 0.00836178, 0.0851843
0.0945744, 0.00994162, 0.0094525, 0.0790634
0.0798407, 0.0108376, 0.0120001, 0.0994073
0.0905362, 0.0110268, 0.0105468, 0.10138
0.0924397, 0.0118003, 0.0118391, 0.116779
0.0949244, 0.0132642, 0.0113423, 0.110776
0.10258, 0.0115447, 0.0108999, 0.125349
0.0961984, 0.00748612, 0.0125585, 0.106571
0.0742272, 0.0118781, 0.00951635, 0.11375
0.0907983, 0.00887239, 0.0099756, 0.084455
0.0823115, 0.0102038, 0.00918055, 0.081348
0.0895492, 0.0109995, 0.00983424, 0.0811785
0.0902375, 0.0109008, 0.00964732, 0.0750233
0.0791664, 0.0144779, 0.00934, 0.0738433
0.0975054, 0.0127808, 0.00990473, 0.0918711
0.100984, 0.00946862, 0.0117513, 0.100904
0.0767369, 0.0114993, 0.0137867, 0.129604
0.0881786, 0.0112669, 0.0135539, 0.124015
0.066209, 0.00965241, 0.0143257, 0.137595
0.0700236, 0.00886504, 0.0151368, 0.131837
0.0607355, 0.00719471, 0.01464, 0.157586
0.0737061, 0.00796389, 0.0139833, 0.137817
0.0756254, 0.00683132, 0.0157138, 0.120048
0.0860185, 0.00831054, 0.0153487, 0.126516
0.0492797, 0.00832938, 0.0138799, 0.130467
0.0661124, 0.00647189, 0.0127091, 0.138107
0.0618415, 0.00810792, 0.0141551, 0.125635
0.0791367, 0.00733231, 0.0126554, 0.129787
0.0630508, 0.00732753, 0.0130173, 0.135026
0.0590911, 0.00684023, 0.0143008, 0.122152
0.0763819, 0.00773608, 0.0160739, 0.123665
0.0555223, 0.00690514, 0.0146657, 0.145177
0.0493374, 0.00799829, 0.0115659, 0.117381
0.0609765, 0.00655347, 0.0129419, 0.125625
