alpha, beta, delta, gamma 
0.12016, 0.0144537, 0.008952, 0.0718529
0.135682, 0.0146026, 0.0105446, 0.0724712
0.119062, 0.0173407, 0.00873485, 0.084589
0.138684, 0.01364, 0.00912596, 0.0713471
0.125883, 0.0138538, 0.00832823, 0.0824505
0.120189, 0.0143258, 0.00646742, 0.0839917
0.14397, 0.0136524, 0.00750641, 0.0713355
0.120728, 0.0131902, 0.0096769, 0.0770494
0.143363, 0.0118, 0.0088742, 0.0730511
0.100183, 0.0110234, 0.00814335, 0.0722722
0.0990525, 0.0107963, 0.00804554, 0.0867501
0.127552, 0.0119033, 0.00931286, 0.0933708
0.106853, 0.0122011, 0.00928843, 0.0703419
0.101863, 0.0125405, 0.0110555, 0.091677
0.107728, 0.0106651, 0.0077997, 0.088632
0.097539, 0.0107661, 0.007039, 0.0689555
0.0791712, 0.0109193, 0.00917294, 0.0789558
0.0887756, 0.0074326, 0.00707664, 0.0799443
0.0875976, 0.0107046, 0.00713844, 0.0871763
0.106517, 0.0115097, 0.00672787, 0.0729417
0.0874017, 0.0105161, 0.00842556, 0.0717996
0.0764887, 0.00905606, 0.0074054, 0.07233
0.0848734, 0.00993792, 0.0088858, 0.0758818
0.0886475, 0.0076389, 0.00905979, 0.106033
0.0787626, 0.0109103, 0.00912283, 0.087156
0.0841251, 0.00940569, 0.00945316, 0.070524
0.0769214, 0.00946754, 0.00857526, 0.0829908
0.087698, 0.0113401, 0.00705748, 0.0640181
0.0900543, 0.0116017, 0.00533909, 0.0728421
0.080434, 0.0101892, 0.0058016, 0.0564351
0.065845, 0.00876012, 0.00701314, 0.056743
0.0618506, 0.00817562, 0.00663653, 0.0679184
0.0737017, 0.00663958, 0.00570867, 0.0592829
0.0819209, 0.0086085, 0.0054196, 0.0590459
0.0483986, 0.00843156, 0.00575396, 0.066163
0.0580169, 0.00584306, 0.00852545, 0.0672424
0.0538484, 0.00589186, 0.0065422, 0.0687253
0.0442679, 0.00582777, 0.00982067, 0.0849315
0.0710482, 0.00680012, 0.00960306, 0.0852459
0.0590773, 0.00620279, 0.00957555, 0.0804093
0.0681733, 0.00859892, 0.00750981, 0.0803813
0.0713667, 0.0083976, 0.0075854, 0.0665315
0.0742714, 0.00840554, 0.00945207, 0.0640217
0.0678323, 0.00768338, 0.00894682, 0.0919708
0.0600283, 0.00882659, 0.00948254, 0.0939012
0.0558533, 0.00743553, 0.0109185, 0.0910385
0.0455418, 0.00706491, 0.0111211, 0.0932096
0.0512493, 0.00659421, 0.0125547, 0.113437
0.0650399, 0.00850554, 0.0102205, 0.0998411
0.0757278, 0.0100668, 0.0118634, 0.103511
0.0697108, 0.0118923, 0.0122892, 0.0957492
0.0672291, 0.00840347, 0.0110452, 0.0979254
0.097294, 0.0101401, 0.0121881, 0.101279
0.0906631, 0.0116123, 0.0138125, 0.0969547
0.0822624, 0.010486, 0.00978651, 0.0846666
0.101764, 0.0114296, 0.0110963, 0.0886164
0.0957947, 0.0120444, 0.0116382, 0.10967
0.079643, 0.00998223, 0.0110542, 0.105493
0.0641615, 0.00943247, 0.0126706, 0.112245
0.0662584, 0.00817201, 0.0107239, 0.103057
0.0724114, 0.00980553, 0.0114284, 0.10068
0.0805208, 0.00919716, 0.011066, 0.0872836
0.0736282, 0.0089947, 0.00945074, 0.0852402
0.0797114, 0.00896733, 0.00880274, 0.068975
0.0975632, 0.00960699, 0.0073567, 0.0819836
0.0955258, 0.0143851, 0.00838876, 0.0743014
0.0984646, 0.012681, 0.0112532, 0.0690673
0.0915219, 0.0111533, 0.00884806, 0.0768346
0.0924418, 0.0101548, 0.00785409, 0.0922703
0.111702, 0.0109764, 0.0109169, 0.0806399
0.0923316, 0.0100062, 0.0103265, 0.0799773
0.108772, 0.0107188, 0.0102991, 0.113147
0.0913378, 0.0108865, 0.010881, 0.125381
0.0753939, 0.0110556, 0.0109113, 0.104533
0.0760055, 0.01052, 0.0124925, 0.114697
0.068299, 0.0106384, 0.0138002, 0.13872
0.0793507, 0.0086317, 0.0130691, 0.130802
0.0774304, 0.00779244, 0.0146948, 0.11678
0.0928756, 0.0110398, 0.010481, 0.134541
0.105413, 0.0106844, 0.0119479, 0.126333
0.1028, 0.0119792, 0.0108484, 0.0924293
0.0929506, 0.0110502, 0.0121102, 0.118118
0.10699, 0.0120676, 0.012296, 0.137805
0.103511, 0.014099, 0.0136813, 0.132171
0.135944, 0.0162236, 0.0117087, 0.100068
0.144424, 0.0176261, 0.0109804, 0.107847
0.141663, 0.0176748, 0.0132447, 0.118817
0.137039, 0.0178307, 0.010675, 0.101051
0.166299, 0.0168879, 0.0108446, 0.104236
0.129222, 0.0178731, 0.0101658, 0.0959666
0.148176, 0.0165398, 0.0125878, 0.106291
0.130241, 0.0142587, 0.0111763, 0.0897313
0.129819, 0.0135959, 0.0110119, 0.0795557
0.122361, 0.0132049, 0.0124652, 0.099421
0.126553, 0.0129064, 0.0119452, 0.11482
0.097383, 0.0176529, 0.0128717, 0.124649
0.119911, 0.0148299, 0.0122311, 0.115033
0.12554, 0.0130903, 0.0140756, 0.117026
0.0907626, 0.0116476, 0.0134242, 0.0965679
0.103537, 0.0120185, 0.0106292, 0.108535
0.109141, 0.011248, 0.0110961, 0.0949302
0.0964364, 0.0131305, 0.0101447, 0.0986425
0.0769338, 0.0118533, 0.0122227, 0.0840962
0.111687, 0.0103634, 0.012386, 0.133346
0.0777174, 0.0114855, 0.0120631, 0.108857
0.0987293, 0.0121376, 0.0147097, 0.109168
0.0942488, 0.0119148, 0.010752, 0.117739
0.0684849, 0.010805, 0.0103926, 0.118823
0.0956621, 0.010428, 0.0125979, 0.0867837
0.0753393, 0.0089956, 0.0103053, 0.113194
0.0892571, 0.00964308, 0.011893, 0.0933248
0.101535, 0.00936297, 0.0106361, 0.0967894
0.0767053, 0.00962222, 0.0115316, 0.105123
0.0952558, 0.00989582, 0.0112751, 0.124754
0.11543, 0.0119046, 0.0125546, 0.124832
0.111415, 0.0114074, 0.0118056, 0.137713
0.102389, 0.0123751, 0.0112585, 0.113116
0.102133, 0.0106211, 0.0139526, 0.1198
0.0893803, 0.00998553, 0.0127323, 0.148344
0.0969251, 0.0108331, 0.012965, 0.121454
0.0997259, 0.0109093, 0.0141094, 0.0919823
0.0958302, 0.0139512, 0.0127205, 0.136215
0.100914, 0.0140078, 0.0138824, 0.125726
0.0981262, 0.0130481, 0.0132775, 0.132536
0.119453, 0.0121235, 0.0127349, 0.105474
0.126076, 0.0156443, 0.0139539, 0.0883624
0.133353, 0.01762, 0.0140767, 0.138994
0.122899, 0.0146478, 0.0121997, 0.121423
0.123784, 0.0153349, 0.0145688, 0.109318
0.122902, 0.0126589, 0.0144785, 0.137173
0.13, 0.0130892, 0.014166, 0.144672
0.101007, 0.0128823, 0.0128419, 0.151694
0.121049, 0.0110438, 0.0122505, 0.126874
0.123945, 0.0135228, 0.0119329, 0.123965
0.122869, 0.0126642, 0.0117265, 0.112099
0.109483, 0.0112692, 0.00837744, 0.091019
0.103055, 0.0117338, 0.0102154, 0.100276
0.11516, 0.0110923, 0.0105624, 0.0906643
0.115109, 0.0133575, 0.0107328, 0.106989
0.109874, 0.0106605, 0.0089405, 0.0934625
0.0900051, 0.0137095, 0.00980206, 0.0895559
0.0900417, 0.0120622, 0.00874989, 0.0675862
0.118004, 0.0139103, 0.0106343, 0.0846796
0.120572, 0.0140053, 0.0112454, 0.089856
0.124496, 0.0132344, 0.00932573, 0.103967
0.0944009, 0.0123034, 0.00979955, 0.083225
0.092504, 0.0103055, 0.0106728, 0.0817823
0.113632, 0.0118051, 0.00901076, 0.0874337
0.115872, 0.0142889, 0.00791035, 0.0727915
0.109146, 0.0134841, 0.00894048, 0.0816776
0.107692, 0.0107963, 0.00900055, 0.0995314
0.0912829, 0.0119296, 0.0104546, 0.0831164
0.126463, 0.0112255, 0.0102399, 0.0829022
0.111948, 0.0127222, 0.00948821, 0.0945099
0.121791, 0.0105994, 0.00975091, 0.0807524
0.109358, 0.0119587, 0.00972536, 0.078899
0.11163, 0.0118063, 0.00754005, 0.0941142
0.101741, 0.0125105, 0.00921588, 0.0849243
0.097188, 0.0106309, 0.00930974, 0.0821237
0.0994123, 0.0124664, 0.00913726, 0.0847204
0.0982307, 0.0114704, 0.0079371, 0.0615402
0.112438, 0.0136149, 0.00978823, 0.0565048
0.127177, 0.011841, 0.00842396, 0.0857715
0.0959245, 0.0126566, 0.00847248, 0.0667523
0.122148, 0.0119557, 0.00855694, 0.0739851
0.12094, 0.0122253, 0.0100936, 0.0856675
0.0956775, 0.0111195, 0.00891548, 0.0918347
0.0951625, 0.0109628, 0.00911056, 0.0899901
0.0733196, 0.0132817, 0.00855015, 0.0754388
0.0978433, 0.00969779, 0.0102241, 0.079724
0.104712, 0.00986609, 0.00833106, 0.077594
0.0866862, 0.0109283, 0.00669692, 0.0560374
0.0798208, 0.0112214, 0.00886443, 0.0641053
0.0987468, 0.00921285, 0.00835782, 0.0823408
0.0813026, 0.00893838, 0.0100863, 0.0748804
0.0881786, 0.00745776, 0.00856328, 0.0768354
0.0716551, 0.00755429, 0.0098171, 0.0808914
0.0567228, 0.00847187, 0.00981957, 0.0798611
0.0557829, 0.00780347, 0.0113482, 0.106009
0.0625152, 0.00768657, 0.00948259, 0.111088
0.0592153, 0.010488, 0.0100728, 0.133009
0.0750428, 0.00847669, 0.0118659, 0.0863116
0.0742367, 0.0102899, 0.0138964, 0.0928669
0.0756616, 0.00818886, 0.0114915, 0.108789
0.0700516, 0.00961774, 0.0123623, 0.105251
0.051799, 0.00870147, 0.0115889, 0.119841
0.0686379, 0.00706177, 0.0110319, 0.103504
0.0651233, 0.00710839, 0.0110258, 0.103414
0.0618839, 0.00910751, 0.010382, 0.118529
0.0652409, 0.00661424, 0.00937237, 0.106584
0.0773995, 0.00864412, 0.010884, 0.107064
0.0761872, 0.00978347, 0.0102299, 0.10619
0.088331, 0.00976674, 0.0116636, 0.0900931
0.0882097, 0.0127193, 0.0122564, 0.0959463
0.0894668, 0.0105942, 0.011111, 0.076414
0.0795575, 0.0110696, 0.0104084, 0.118557
0.0642449, 0.00747965, 0.00916538, 0.106354
0.065636, 0.0110831, 0.0133682, 0.11094
0.0593093, 0.0100451, 0.0104466, 0.103169
0.0556153, 0.00850729, 0.0115322, 0.0943504
0.0469676, 0.00777536, 0.0107577, 0.123123
0.0618983, 0.00904226, 0.0109664, 0.0992375
0.0695085, 0.00792296, 0.0125187, 0.119714
0.0694759, 0.010222, 0.0121323, 0.114173
0.0553923, 0.00913128, 0.0126795, 0.10396
0.052312, 0.0108221, 0.0140568, 0.144997
0.0636409, 0.00774519, 0.0187879, 0.120559
0.0503366, 0.00734826, 0.0168845, 0.184716
0.0559759, 0.00694399, 0.0210305, 0.152654
0.065311, 0.00908425, 0.0222599, 0.188591
0.0509199, 0.00699407, 0.0187914, 0.190733
0.0487718, 0.00633231, 0.0175533, 0.200154
0.0578436, 0.0073913, 0.0210392, 0.203683
0.0621977, 0.00748442, 0.0167566, 0.199504
0.0429082, 0.00896724, 0.0185314, 0.170821
0.0516004, 0.00780381, 0.0190888, 0.153988
0.0495619, 0.00661893, 0.0166064, 0.17105
0.0466458, 0.010484, 0.0157771, 0.135533
0.0524576, 0.00783062, 0.0168852, 0.145183
0.050587, 0.0074609, 0.0202288, 0.120243
0.0440564, 0.00650045, 0.0170476, 0.150569
0.0534041, 0.0046974, 0.015458, 0.135772
0.0531265, 0.00675405, 0.0133399, 0.126815
0.0535217, 0.00650009, 0.0130819, 0.112277
0.0542176, 0.00782212, 0.0106379, 0.134819
0.0556347, 0.008123, 0.0140298, 0.124143
0.0491512, 0.00719688, 0.0120989, 0.132551
0.0460634, 0.00970913, 0.0149296, 0.107077
0.0632028, 0.00842598, 0.0124979, 0.12931
0.0739878, 0.00855139, 0.0147978, 0.114797
0.0914824, 0.00778073, 0.0139978, 0.101627
0.0810372, 0.0094737, 0.0135439, 0.114977
0.0727904, 0.00852225, 0.013666, 0.129397
0.0615605, 0.00860258, 0.0123388, 0.120102
0.0783103, 0.00786314, 0.0109473, 0.122255
0.0736902, 0.00958664, 0.0146109, 0.0910942
0.0646555, 0.00844639, 0.0138159, 0.0996262
0.0618968, 0.00701606, 0.0115468, 0.100987
0.057054, 0.00890873, 0.0119328, 0.135706
0.0588803, 0.00783285, 0.0117282, 0.103741
0.0530899, 0.00885609, 0.0111619, 0.110241
0.060283, 0.00775123, 0.014081, 0.112025
0.0434295, 0.00735466, 0.0119668, 0.122018
0.0536996, 0.00822923, 0.013522, 0.119845
0.0482067, 0.00576425, 0.01288, 0.122766
0.0357633, 0.00797094, 0.0162108, 0.152859
0.0410579, 0.00631286, 0.0188015, 0.145959
0.0422162, 0.00691253, 0.017105, 0.142508
0.0408176, 0.00839142, 0.0159357, 0.115994
0.0402014, 0.00672629, 0.0147204, 0.126807
0.0531143, 0.00582445, 0.0139854, 0.145065
0.0341232, 0.00703205, 0.0140368, 0.149721
0.0431385, 0.00646818, 0.0167773, 0.163674
0.0475967, 0.0066045, 0.0159603, 0.148984
0.0678261, 0.00635907, 0.012612, 0.112045
0.0498269, 0.00677403, 0.0119447, 0.120044
0.0556606, 0.00753349, 0.0125559, 0.124582
0.0552934, 0.00839936, 0.0111869, 0.114789
0.0547343, 0.00690983, 0.0121186, 0.115004
0.0567436, 0.00696489, 0.0121512, 0.138485
0.0556642, 0.0100174, 0.0109858, 0.115738
0.0622938, 0.00799369, 0.0114957, 0.104847
0.0473681, 0.00691278, 0.0108303, 0.108706
0.0582545, 0.00613831, 0.00988347, 0.116152
0.0456712, 0.00826483, 0.0108775, 0.112852
0.0548508, 0.0080434, 0.00966468, 0.0885782
0.0696911, 0.00746818, 0.00977631, 0.0897167
0.0587834, 0.00782466, 0.0109914, 0.0796661
0.0598864, 0.00706889, 0.00924533, 0.0861849
0.0658714, 0.00908085, 0.0097497, 0.081103
0.0648422, 0.00917115, 0.00885025, 0.0879628
0.0648132, 0.0092103, 0.0084756, 0.0714558
0.0690154, 0.00907426, 0.00717394, 0.0706243
0.0694906, 0.00919455, 0.00680929, 0.07409
0.0625002, 0.00674357, 0.00823592, 0.0781562
0.0511831, 0.0071222, 0.00987972, 0.0865413
0.0530703, 0.00935903, 0.00852354, 0.0793055
0.0825055, 0.0101931, 0.00972198, 0.0840455
0.0730224, 0.0088731, 0.00819141, 0.0706778
0.0795643, 0.00830098, 0.0092801, 0.0830886
0.0731219, 0.00934855, 0.00973032, 0.0709222
0.0837443, 0.00942755, 0.00756763, 0.0828377
0.0981665, 0.00907765, 0.00580624, 0.0830663
0.0955547, 0.0117915, 0.00877783, 0.081161
0.0915272, 0.0126522, 0.00747401, 0.0838049
0.0818365, 0.0114908, 0.0100544, 0.084727
0.0824227, 0.0109761, 0.0072317, 0.0978972
0.0833331, 0.00830897, 0.00948339, 0.0853183
0.0699179, 0.0112114, 0.0121067, 0.0971
0.0800175, 0.00818504, 0.0109826, 0.121007
0.0758088, 0.00998756, 0.0139768, 0.134805
0.0670407, 0.0083908, 0.0132306, 0.136912
0.0781999, 0.0109798, 0.0129072, 0.128601
0.101675, 0.0140626, 0.0156268, 0.138454
0.103361, 0.00973677, 0.0178707, 0.167289
0.0758585, 0.00966203, 0.0179278, 0.153247
0.0956412, 0.0108454, 0.0159446, 0.183288
0.0761967, 0.0109625, 0.0181011, 0.162173
0.102513, 0.0134156, 0.0194339, 0.174946
0.0939264, 0.0114802, 0.0198216, 0.18242
0.102117, 0.0103204, 0.0197395, 0.165208
0.0961472, 0.0105263, 0.0151378, 0.134244
0.0891652, 0.0132402, 0.01766, 0.160079
0.0844705, 0.0109355, 0.0148216, 0.138739
0.0962822, 0.0114553, 0.0174761, 0.165444
0.0931602, 0.0140717, 0.0151439, 0.125009
0.0777783, 0.0105864, 0.0181317, 0.130667
0.0691131, 0.0121633, 0.0179403, 0.172214
0.0682524, 0.0111712, 0.0192072, 0.160505
0.0764693, 0.00987118, 0.0176355, 0.177072
0.0661173, 0.0106291, 0.0166847, 0.146839
0.0696205, 0.00908482, 0.0197933, 0.16924
0.0836073, 0.00878595, 0.0169897, 0.158265
0.0671033, 0.00994429, 0.0172059, 0.140228
0.0551615, 0.012295, 0.0173879, 0.171718
0.0568783, 0.00920284, 0.0181148, 0.146613
0.052174, 0.0100531, 0.0138901, 0.147759
0.0515937, 0.00804836, 0.0184445, 0.147059
0.0670225, 0.00658524, 0.0161598, 0.134964
0.0478503, 0.00924872, 0.0172024, 0.179642
0.0477607, 0.00765055, 0.0190407, 0.196834
0.0440842, 0.00668477, 0.0206564, 0.203322
0.0490064, 0.00635227, 0.0213414, 0.188259
0.0573639, 0.00693601, 0.0182988, 0.210147
0.0421561, 0.00527876, 0.0224811, 0.216566
0.0385951, 0.00625477, 0.0213736, 0.210107
0.0616204, 0.00695386, 0.0226469, 0.195622
0.0577756, 0.00659964, 0.0219557, 0.220277
0.0591457, 0.00774084, 0.0250321, 0.205479
0.053537, 0.00874984, 0.0202807, 0.23189
0.0573208, 0.00737304, 0.0214831, 0.212511
0.0562975, 0.00973345, 0.0212293, 0.17189
0.0580482, 0.00833551, 0.0187305, 0.16376
0.0600374, 0.00969652, 0.0206116, 0.182541
0.0694235, 0.00721706, 0.0193876, 0.180599
0.0675831, 0.00670279, 0.0212487, 0.200385
0.0507403, 0.00900052, 0.0206576, 0.194994
0.0545894, 0.00740046, 0.0202155, 0.181319
0.0523697, 0.00901529, 0.0192222, 0.187756
0.0544428, 0.0085362, 0.017498, 0.163902
0.0683341, 0.00779386, 0.0159839, 0.155834
0.0579697, 0.00771923, 0.0140285, 0.155403
0.054459, 0.00742305, 0.0139745, 0.134065
0.0581089, 0.00748583, 0.0135203, 0.122483
0.0537569, 0.0062966, 0.0150739, 0.157982
0.0512834, 0.00579455, 0.0146428, 0.151036
0.0433181, 0.00827129, 0.0151894, 0.162039
0.0566259, 0.00639587, 0.0138381, 0.133619
0.0437298, 0.00663224, 0.0131071, 0.142525
0.0494342, 0.0055877, 0.0161532, 0.146589
0.0395839, 0.00663975, 0.0155403, 0.142446
0.0475752, 0.00714365, 0.0126119, 0.14118
0.0497724, 0.00656361, 0.01439, 0.147918
0.0345695, 0.00601877, 0.0172349, 0.143445
0.0414041, 0.00495652, 0.0152374, 0.152672
0.0417092, 0.00492145, 0.0128295, 0.160806
0.0482381, 0.00479489, 0.0151193, 0.131325
0.0532597, 0.00584659, 0.0168451, 0.126164
0.0612133, 0.00513611, 0.0128588, 0.126549
0.0540791, 0.00743985, 0.0147054, 0.134394
0.0544512, 0.00757645, 0.0134547, 0.14115
0.0820705, 0.00571964, 0.0119844, 0.098808
0.0661103, 0.00811486, 0.0131952, 0.113372
0.0759143, 0.00644726, 0.0145392, 0.139271
0.060085, 0.0106185, 0.0155923, 0.147898
0.0814399, 0.00819547, 0.0155314, 0.12569
0.0928477, 0.0104279, 0.0119851, 0.104004
0.0818686, 0.0102745, 0.00971911, 0.0851922
0.100866, 0.00803675, 0.00995529, 0.0851353
0.0873428, 0.0110552, 0.0109874, 0.09499
0.0734824, 0.00930762, 0.0102816, 0.0939286
0.0709132, 0.00975406, 0.0128335, 0.0957138
0.0755512, 0.00855529, 0.0118267, 0.110117
0.0752006, 0.00963368, 0.0107093, 0.106515
0.0810411, 0.01068, 0.012724, 0.0997267
0.0868279, 0.0116792, 0.0124442, 0.108005
0.0990332, 0.0116408, 0.0129979, 0.0969633
0.0931325, 0.011659, 0.00995513, 0.0968424
0.101753, 0.0147672, 0.0119769, 0.114074
0.0988163, 0.0140808, 0.0113593, 0.107833
0.0921449, 0.0125804, 0.0129227, 0.0925275
0.109021, 0.0148026, 0.0134111, 0.10228
0.110636, 0.013951, 0.0122875, 0.0956825
0.124367, 0.015025, 0.00993069, 0.0928584
0.129736, 0.0162342, 0.00984341, 0.0864215
0.130487, 0.0142394, 0.0106344, 0.102045
0.173364, 0.0146724, 0.0107009, 0.0724888
0.143407, 0.017603, 0.0094496, 0.0716477
0.13954, 0.0142158, 0.0088271, 0.0797761
0.125961, 0.0142871, 0.00879853, 0.0737269
0.116915, 0.0136701, 0.00763102, 0.07281
0.142316, 0.0142151, 0.00937069, 0.0855993
0.154254, 0.014335, 0.00825675, 0.0788757
0.120165, 0.0178369, 0.0105845, 0.099977
0.114042, 0.0135816, 0.00933214, 0.0704006
0.133999, 0.0143469, 0.00884651, 0.0777309
0.115158, 0.0156658, 0.0103582, 0.0812269
0.121756, 0.0176715, 0.0124604, 0.0889112
0.125447, 0.0152169, 0.0094229, 0.106578
0.13029, 0.014873, 0.0116097, 0.105134
0.130636, 0.014135, 0.00997589, 0.119364
0.116263, 0.0132911, 0.0113376, 0.0890088
0.0948762, 0.0117206, 0.0136328, 0.115797
0.0939218, 0.0101153, 0.0116356, 0.143271
0.0888866, 0.0111054, 0.0129636, 0.132377
0.0734537, 0.0099624, 0.0133004, 0.119892
0.0755765, 0.00855457, 0.0115592, 0.0950096
0.0937011, 0.0107611, 0.00899747, 0.103495
0.0889793, 0.0114673, 0.0108384, 0.0974979
0.107609, 0.0104995, 0.0128109, 0.0954948
0.117966, 0.0105681, 0.0110388, 0.117161
0.121557, 0.0106131, 0.0141263, 0.121499
0.126012, 0.0106218, 0.0121752, 0.112189
0.11512, 0.0112542, 0.0132667, 0.0893396
0.0981612, 0.0116979, 0.0127927, 0.107904
0.0976475, 0.0104518, 0.0130921, 0.130365
0.0935244, 0.00976244, 0.0124988, 0.121486
0.0688527, 0.00901884, 0.0160916, 0.143008
0.0878469, 0.0112439, 0.0187603, 0.146098
0.0866247, 0.00941066, 0.0159774, 0.131096
0.0896715, 0.00993639, 0.0147269, 0.124686
0.0709998, 0.00797901, 0.01374, 0.14172
0.0653115, 0.00884345, 0.0149763, 0.149781
0.0557877, 0.00660781, 0.0166686, 0.145032
0.0580661, 0.00778315, 0.0151655, 0.143436
0.0645097, 0.0087738, 0.0139577, 0.158941
0.0548662, 0.00692102, 0.0168398, 0.143008
0.0661231, 0.00708191, 0.0148514, 0.126485
0.0595327, 0.00862735, 0.0166213, 0.140186
0.0518943, 0.00787207, 0.0146447, 0.142251
0.0589001, 0.0062074, 0.0117815, 0.114844
0.0700817, 0.00904152, 0.0117789, 0.105721
0.0612018, 0.00972334, 0.0125133, 0.104405
0.0809994, 0.0093855, 0.0136178, 0.120238
0.0982432, 0.00969857, 0.0140691, 0.118187
0.106509, 0.0127047, 0.0120918, 0.109249
0.10369, 0.0119215, 0.0092325, 0.0670937
0.0930786, 0.0129308, 0.0095082, 0.106966
0.085044, 0.011353, 0.00948385, 0.0851147
0.100509, 0.0112479, 0.00828173, 0.0906701
0.0866091, 0.0111057, 0.00699729, 0.0811851
0.119027, 0.0120487, 0.00812749, 0.0641611
0.112046, 0.0122612, 0.0072028, 0.0717695
0.0990438, 0.0109877, 0.0089931, 0.0633333
0.0683965, 0.0100655, 0.00760078, 0.0630119
0.0769108, 0.0109928, 0.00804478, 0.0793302
0.115958, 0.00976646, 0.00791985, 0.0675167
0.0856506, 0.0102997, 0.00677252, 0.0654067
0.0995052, 0.0106634, 0.00820732, 0.0690567
0.0997807, 0.01173, 0.00601732, 0.0760883
0.0932984, 0.0115445, 0.00822321, 0.0591676
0.076859, 0.0113241, 0.00572684, 0.0718085
0.101622, 0.0108352, 0.00794386, 0.0705951
0.0725495, 0.0120271, 0.00765502, 0.0801575
0.0948431, 0.00899678, 0.00968189, 0.0841599
0.100305, 0.0116681, 0.00835577, 0.0933966
0.114321, 0.0117135, 0.00932256, 0.0729641
0.115489, 0.011269, 0.00825092, 0.083845
0.111821, 0.0111123, 0.00735939, 0.0710106
0.0979607, 0.0136081, 0.00746382, 0.0895
0.097655, 0.0104933, 0.00775408, 0.0618253
0.0897923, 0.0111018, 0.0074264, 0.0680744
0.0741808, 0.0104608, 0.0088002, 0.0868786
0.0924402, 0.00922371, 0.00820389, 0.09365
0.0727863, 0.00810009, 0.00711429, 0.0881838
0.0743401, 0.00825105, 0.00985679, 0.088449
0.0484574, 0.00732416, 0.0072284, 0.0896166
0.0695506, 0.00696481, 0.00851835, 0.0690034
0.0669193, 0.00805925, 0.00652319, 0.0762042
0.053193, 0.00747462, 0.0077591, 0.0670005
0.0571267, 0.00758079, 0.0081309, 0.0784461
0.0618218, 0.00776003, 0.00784438, 0.0571064
0.0787183, 0.00966055, 0.00842769, 0.0698337
0.071162, 0.0077796, 0.00743853, 0.0819111
0.0692456, 0.00948833, 0.00658203, 0.075252
0.0562155, 0.00888948, 0.00777235, 0.0660422
0.0540015, 0.00679268, 0.00995714, 0.07918
0.063615, 0.0083084, 0.0094009, 0.0808356
0.063256, 0.00982194, 0.00875136, 0.0870652
0.0740155, 0.00830435, 0.00917739, 0.0746228
0.0799054, 0.0084368, 0.00783801, 0.0966299
0.060159, 0.0101518, 0.0112037, 0.0751975
0.100687, 0.00874548, 0.00784485, 0.0656087
0.103064, 0.010435, 0.00834613, 0.0755675
0.0679254, 0.00913568, 0.00616904, 0.0775605
0.0782274, 0.00985324, 0.0094476, 0.0728144
0.0671526, 0.00953376, 0.00810886, 0.0747562
0.0617871, 0.00723554, 0.00923489, 0.0725291
0.0739758, 0.0113604, 0.00792749, 0.0486174
0.0763224, 0.0153086, 0.0069334, 0.0588318
0.0759464, 0.0111785, 0.00759726, 0.0587933
0.0903231, 0.0104456, 0.00741129, 0.0546193
0.0907343, 0.0104527, 0.00733251, 0.0664664
0.0821553, 0.010316, 0.00798489, 0.0627305
0.0782853, 0.0118472, 0.00880454, 0.076881
0.0874207, 0.00877398, 0.0097533, 0.0656942
0.0974393, 0.0110014, 0.0100646, 0.0690441
0.119581, 0.00893761, 0.00759557, 0.0712533
0.0798206, 0.0090781, 0.00896026, 0.09246
0.0932481, 0.00914916, 0.00799762, 0.0774366
0.112455, 0.0121023, 0.00893808, 0.0836248
0.0990654, 0.0127762, 0.0093578, 0.0966369
0.0760115, 0.0114069, 0.010901, 0.108968
0.0624819, 0.0082479, 0.0117005, 0.108226
0.0981563, 0.00824706, 0.0143193, 0.0955408
0.0930985, 0.0120438, 0.0123115, 0.082145
0.0837548, 0.0084656, 0.0118316, 0.0863248
0.0730033, 0.0123195, 0.0148052, 0.103377
0.119448, 0.0108899, 0.00913048, 0.112883
0.0901139, 0.0120445, 0.0107681, 0.0799582
0.0944171, 0.0116334, 0.0114484, 0.0883526
0.0839916, 0.0107829, 0.0113452, 0.0953475
0.0920633, 0.0102369, 0.0130093, 0.100119
0.0833504, 0.0122568, 0.0104085, 0.109279
0.0916506, 0.0107082, 0.011082, 0.113313
0.0843657, 0.00983579, 0.0104002, 0.0986316
0.0860852, 0.00891156, 0.0105563, 0.0773414
0.0901556, 0.012186, 0.0117194, 0.0972781
0.0932057, 0.00934379, 0.00899582, 0.0845459
0.0721939, 0.00893972, 0.0120839, 0.105097
0.0824217, 0.00937949, 0.0112522, 0.124503
