alpha, beta, delta, gamma 
0.0659796, 0.0082673, 0.00842768, 0.0663819
0.0808842, 0.00911519, 0.00708264, 0.0685297
0.0827863, 0.00855064, 0.00752138, 0.0701534
0.0637009, 0.0101527, 0.00954503, 0.0749663
0.0757991, 0.00902157, 0.00802374, 0.101382
0.103442, 0.00833215, 0.00879472, 0.0774496
0.0785459, 0.00992402, 0.00904207, 0.0797092
0.0763174, 0.0105138, 0.0100495, 0.0899566
0.0747213, 0.00851377, 0.00965429, 0.102555
0.0730611, 0.00796153, 0.0084453, 0.118665
0.0879256, 0.0102048, 0.00919405, 0.105434
0.102973, 0.0110139, 0.0112975, 0.0953452
0.0869709, 0.0112763, 0.0103747, 0.100713
0.118953, 0.0107591, 0.0104501, 0.0938037
0.100873, 0.0130099, 0.00967315, 0.108268
0.11147, 0.0113342, 0.0103002, 0.106365
0.127872, 0.0148877, 0.00863616, 0.12597
0.13217, 0.0115863, 0.00985195, 0.102491
0.116205, 0.0121296, 0.0112705, 0.10252
0.103266, 0.0126042, 0.0110876, 0.103929
0.115813, 0.0120115, 0.010051, 0.101936
0.124015, 0.0106371, 0.0104222, 0.0861264
0.114885, 0.0129304, 0.0100684, 0.113522
0.109005, 0.0137252, 0.00922221, 0.100156
0.135613, 0.0129959, 0.0095462, 0.0975876
0.125785, 0.0125452, 0.0102552, 0.119298
0.0935878, 0.0120142, 0.0102729, 0.1149
0.09037, 0.0115384, 0.0121344, 0.136307
0.118525, 0.0118499, 0.0129567, 0.129651
0.0734551, 0.0103987, 0.015029, 0.1261
0.111428, 0.0101731, 0.0134757, 0.13804
0.0979452, 0.0112865, 0.0138063, 0.138959
0.132141, 0.0107833, 0.0131885, 0.152815
0.103843, 0.0102964, 0.0178782, 0.141256
0.080397, 0.00799448, 0.0144628, 0.150231
0.103951, 0.011374, 0.0130676, 0.132727
0.109013, 0.0116944, 0.0148832, 0.118133
0.126105, 0.0147169, 0.0124002, 0.124009
0.09727, 0.0135242, 0.0116191, 0.0996353
0.109466, 0.0110066, 0.0103459, 0.104997
0.111919, 0.0122378, 0.0119664, 0.110559
0.108181, 0.0116214, 0.0113987, 0.107794
0.101513, 0.0109684, 0.0111583, 0.104666
0.112456, 0.0100447, 0.0112617, 0.106674
0.113368, 0.0110648, 0.0105767, 0.103754
0.0880072, 0.00997174, 0.0089476, 0.124494
0.109996, 0.00981023, 0.00987553, 0.106326
0.099455, 0.0103272, 0.0116432, 0.113079
0.0881749, 0.00880808, 0.0113234, 0.107254
0.112883, 0.00977764, 0.0120873, 0.114892
0.0994407, 0.0102705, 0.0119594, 0.110068
0.0890599, 0.0105927, 0.0121718, 0.0955268
0.0913469, 0.011521, 0.0106293, 0.102779
0.0701043, 0.00941947, 0.0117437, 0.119663
0.108521, 0.00967973, 0.0120713, 0.12176
0.0822595, 0.00965061, 0.0123588, 0.102556
0.0831939, 0.0108195, 0.0106112, 0.106133
0.117458, 0.0102733, 0.012568, 0.102485
0.0960555, 0.0111689, 0.0134502, 0.114348
0.101051, 0.0104011, 0.0121156, 0.106064
0.118177, 0.00862612, 0.0121262, 0.128232
0.0919953, 0.0114686, 0.0110949, 0.125772
0.0909723, 0.0122675, 0.0135323, 0.139324
0.0960603, 0.00953811, 0.0138097, 0.159003
0.079629, 0.0083299, 0.0163801, 0.154487
0.0874023, 0.00648601, 0.0163811, 0.16183
0.0604048, 0.00605086, 0.0149304, 0.153929
0.0602144, 0.00824498, 0.0140635, 0.133275
0.0623664, 0.00817111, 0.0142425, 0.129807
0.0689735, 0.00867629, 0.0134323, 0.130887
0.0686173, 0.00711903, 0.0127299, 0.131518
0.0646241, 0.0109369, 0.0104334, 0.137002
0.0851046, 0.011535, 0.0116026, 0.119374
0.080071, 0.0106532, 0.0136849, 0.116829
0.0849559, 0.0132149, 0.0119029, 0.119432
0.086785, 0.0120382, 0.0130695, 0.122581
0.0725327, 0.00806056, 0.0117702, 0.136844
0.081961, 0.00975997, 0.0144156, 0.154759
0.0827934, 0.00901461, 0.0168222, 0.163341
0.0731103, 0.00821911, 0.0164204, 0.146458
0.0480264, 0.00773613, 0.0187875, 0.176969
0.0646923, 0.00755241, 0.0166714, 0.164324
0.0482106, 0.00789405, 0.0177315, 0.163218
0.0710749, 0.00760235, 0.0189028, 0.175833
0.0497464, 0.00707666, 0.0181612, 0.171261
0.0776968, 0.00669385, 0.0176167, 0.145268
0.0580711, 0.00799596, 0.0146766, 0.14048
0.0699157, 0.00784012, 0.0169924, 0.167118
0.0753281, 0.00927331, 0.014286, 0.15123
0.080538, 0.0115924, 0.0138152, 0.150802
0.0939858, 0.0116204, 0.0163577, 0.141933
0.0999124, 0.0111118, 0.0135556, 0.136097
0.130358, 0.014073, 0.0133276, 0.137794
0.133057, 0.0149398, 0.0125141, 0.148876
0.102812, 0.0158228, 0.0119843, 0.131813
0.130047, 0.0147544, 0.015744, 0.139778
0.106391, 0.0133107, 0.0156995, 0.119229
0.125199, 0.013987, 0.0150778, 0.128569
0.0986855, 0.0134405, 0.0145206, 0.129539
0.113964, 0.0174796, 0.0180466, 0.146193
0.12277, 0.0162082, 0.0179863, 0.120153
0.125863, 0.015136, 0.0160537, 0.143549
0.10294, 0.012704, 0.0143155, 0.118186
0.082235, 0.0118211, 0.015491, 0.118157
0.100129, 0.0111471, 0.0162878, 0.119049
0.094138, 0.0131964, 0.0127989, 0.110725
0.124424, 0.0128489, 0.0144725, 0.129069
0.105182, 0.0130585, 0.0135046, 0.111182
0.120412, 0.013386, 0.0143988, 0.109734
0.103445, 0.013361, 0.013413, 0.10699
0.121092, 0.0132115, 0.0127368, 0.0989309
0.117952, 0.0132835, 0.0105295, 0.082817
0.115063, 0.0136476, 0.012857, 0.111395
0.0874007, 0.0123728, 0.0131175, 0.10527
0.108779, 0.0106892, 0.0147821, 0.12455
0.104236, 0.00897804, 0.0135867, 0.108739
0.116694, 0.00944031, 0.0120269, 0.125646
0.109724, 0.0109461, 0.0124032, 0.106236
0.114091, 0.012468, 0.0121465, 0.108711
0.100672, 0.0104934, 0.0123634, 0.106608
0.106041, 0.0113402, 0.0101051, 0.111961
0.0980128, 0.01248, 0.0113065, 0.111995
0.0921061, 0.0114938, 0.0127754, 0.0898975
0.0875903, 0.00938829, 0.0113917, 0.106002
0.0929215, 0.0112483, 0.0110109, 0.10036
0.112391, 0.010407, 0.0115928, 0.116757
0.111823, 0.0121566, 0.0142384, 0.102005
0.0841163, 0.0118142, 0.0108272, 0.0946509
0.076985, 0.011216, 0.0132653, 0.102169
0.0683007, 0.0086143, 0.0159342, 0.0998221
0.0752281, 0.00773188, 0.012586, 0.140609
0.0705959, 0.00873534, 0.0150774, 0.11434
0.0636007, 0.00803595, 0.0118054, 0.124783
0.0611252, 0.00996548, 0.0144204, 0.106207
0.0699342, 0.0108699, 0.0104085, 0.098577
0.0589065, 0.0107094, 0.0093923, 0.0937702
0.0841728, 0.0104072, 0.010282, 0.0928497
0.0898232, 0.0102033, 0.0105222, 0.0794831
0.0672205, 0.00988567, 0.0115061, 0.0814986
0.082683, 0.00969474, 0.0128797, 0.0826837
0.0674543, 0.00717382, 0.0127004, 0.082591
0.0726425, 0.0108195, 0.00921408, 0.0772903
0.0822344, 0.0100924, 0.00936136, 0.0967012
0.0728268, 0.00835553, 0.00812467, 0.0824133
0.0490216, 0.00886772, 0.0091762, 0.0818131
0.0593402, 0.0098745, 0.0103058, 0.0968658
0.0610998, 0.00844504, 0.00884573, 0.0925887
0.0937514, 0.009782, 0.0107141, 0.0944261
0.1046, 0.0131968, 0.0119084, 0.0626678
0.0854473, 0.0125685, 0.00883217, 0.0660822
0.104007, 0.0115349, 0.0101771, 0.090677
0.0934904, 0.0117536, 0.00864636, 0.0966625
0.0841152, 0.0103901, 0.011675, 0.113346
0.0649629, 0.0115289, 0.0125552, 0.132878
0.0649899, 0.00905044, 0.0166593, 0.129
0.054314, 0.0113837, 0.0146448, 0.124736
0.0815947, 0.0108793, 0.0145818, 0.141915
0.0697708, 0.00914039, 0.0147036, 0.134882
0.0764354, 0.00984411, 0.0150083, 0.15014
0.0614717, 0.0113055, 0.0150733, 0.153129
0.0684899, 0.00873822, 0.0147701, 0.155316
0.074367, 0.0103484, 0.0144023, 0.117141
0.0798107, 0.00943195, 0.0134644, 0.147642
0.0710322, 0.0111055, 0.0159218, 0.135286
0.0809929, 0.0107211, 0.0151632, 0.148561
0.082363, 0.00916484, 0.0147439, 0.16063
0.0722288, 0.00859098, 0.0157811, 0.134852
0.0850405, 0.00998974, 0.0134551, 0.142972
0.0856325, 0.0101681, 0.0126208, 0.147863
0.0784701, 0.0111396, 0.0116834, 0.145925
0.0702297, 0.00758371, 0.012893, 0.134712
0.0735716, 0.00771678, 0.014637, 0.142731
0.0727546, 0.00838741, 0.0151032, 0.138236
0.0808021, 0.00757181, 0.0144161, 0.134145
0.0692322, 0.00908459, 0.0134994, 0.12796
0.0796676, 0.00941448, 0.0141875, 0.144848
0.0831573, 0.00824113, 0.0164832, 0.130818
0.0807639, 0.0103856, 0.0130741, 0.135992
0.066687, 0.0114036, 0.0142298, 0.122399
0.0652815, 0.0102863, 0.0130168, 0.109787
0.074134, 0.00971274, 0.0130299, 0.116083
0.0908225, 0.0096652, 0.0133738, 0.111995
0.0872192, 0.00849892, 0.011711, 0.138201
0.0791073, 0.00960214, 0.0121643, 0.113245
0.0899085, 0.011271, 0.0107091, 0.128244
0.100614, 0.0106147, 0.0112165, 0.102152
0.0805393, 0.00836006, 0.00987002, 0.104637
0.0936029, 0.0139973, 0.0109372, 0.10653
0.0984463, 0.0101321, 0.0113632, 0.0977444
0.0865191, 0.0101567, 0.00913951, 0.134068
0.0788941, 0.00825069, 0.0135999, 0.105824
0.0864052, 0.00888227, 0.0128081, 0.115267
0.094438, 0.00930085, 0.01102, 0.134279
0.0772314, 0.00980885, 0.0120373, 0.110776
0.0685641, 0.00859854, 0.0120689, 0.102138
0.0670653, 0.00898295, 0.010905, 0.0988479
0.0717169, 0.00892146, 0.0110237, 0.09377
0.0593279, 0.00967208, 0.0117773, 0.119941
0.0692238, 0.00960042, 0.0115358, 0.0998018
0.0649976, 0.010281, 0.00795079, 0.08824
0.0814899, 0.00890655, 0.00702987, 0.0675153
0.0820316, 0.0112327, 0.00840108, 0.0886111
0.0983494, 0.00942029, 0.0101943, 0.0991072
0.0757732, 0.00857549, 0.00978621, 0.0841545
0.0939369, 0.011144, 0.0111953, 0.0834389
0.0598645, 0.0102914, 0.0123027, 0.106012
0.0781983, 0.00975134, 0.0112845, 0.0934711
0.0886772, 0.00764432, 0.00944749, 0.0937664
0.0719616, 0.00978897, 0.0105095, 0.125179
0.0735418, 0.00858793, 0.0111324, 0.0996809
0.0654409, 0.00991995, 0.0102606, 0.106174
0.0633292, 0.00807975, 0.00874124, 0.0806219
0.0714223, 0.00830603, 0.0088007, 0.0863985
0.0794007, 0.00916916, 0.0093965, 0.0804025
0.0632415, 0.0106818, 0.0104374, 0.0718494
0.101444, 0.0100846, 0.00830301, 0.0882794
0.0981474, 0.0100219, 0.00763391, 0.0680214
0.0917275, 0.0108596, 0.00796841, 0.0652253
0.0877481, 0.00898484, 0.00898799, 0.0811569
0.0916912, 0.0104012, 0.00982057, 0.0700699
0.0914322, 0.0125802, 0.00826241, 0.0879982
0.0959793, 0.0108517, 0.00945015, 0.0796321
0.0792508, 0.0104019, 0.00840311, 0.0829778
0.0840435, 0.0109912, 0.00741054, 0.0697578
0.0991873, 0.0112178, 0.0080943, 0.0778752
0.110889, 0.0124678, 0.00849697, 0.0691525
0.0978167, 0.0130564, 0.00868169, 0.061351
0.0840727, 0.0101203, 0.00670167, 0.0740139
0.0841088, 0.00909235, 0.00985039, 0.0777106
0.10421, 0.0107096, 0.00766917, 0.0799288
0.0931616, 0.0103223, 0.00714608, 0.0747831
0.0861992, 0.0118326, 0.0104528, 0.0879901
0.0782319, 0.01145, 0.0129057, 0.0653646
0.0843467, 0.0116976, 0.0108566, 0.0986752
0.0998509, 0.0120223, 0.00951742, 0.0796744
0.0874116, 0.0130047, 0.00932563, 0.0829493
0.0909814, 0.0120035, 0.00936651, 0.0986201
0.11761, 0.0119639, 0.0138296, 0.100288
0.0923763, 0.0112681, 0.0105002, 0.0980575
0.11347, 0.0112174, 0.0105784, 0.1226
0.0989884, 0.0122043, 0.0104136, 0.107014
0.0923223, 0.0113642, 0.0103228, 0.124151
0.0816606, 0.01057, 0.00801628, 0.101906
0.0902509, 0.0122059, 0.00886288, 0.0814878
0.0912965, 0.0101714, 0.00783672, 0.0886645
0.0699329, 0.0124204, 0.00848681, 0.0702184
0.0834313, 0.00884113, 0.00728192, 0.0749595
0.068101, 0.0105811, 0.0118986, 0.0844325
0.0811598, 0.00988633, 0.0128014, 0.0846682
0.0606781, 0.0113826, 0.00955193, 0.0749908
0.0958711, 0.0121984, 0.00758076, 0.0648251
0.087638, 0.0115996, 0.00913611, 0.068203
0.0843331, 0.0129508, 0.00827628, 0.0871116
0.103345, 0.0127014, 0.00869392, 0.0613439
0.0897317, 0.0112583, 0.00930767, 0.080716
0.107144, 0.0122766, 0.0062265, 0.0666521
0.0944364, 0.0145613, 0.00761309, 0.0621944
0.111314, 0.0118987, 0.00840839, 0.071663
0.0876398, 0.0146245, 0.0102436, 0.0759584
0.0966664, 0.0127643, 0.00755451, 0.0736633
0.113098, 0.00970893, 0.0068643, 0.0693645
0.0814488, 0.0111089, 0.0062842, 0.0640008
0.0990453, 0.00973885, 0.0070321, 0.07583
0.0842035, 0.00900493, 0.00637637, 0.0641773
0.0898095, 0.011839, 0.00798966, 0.0768144
0.0888324, 0.00966333, 0.00692137, 0.0590891
0.0769035, 0.0104201, 0.0082541, 0.0710551
0.0790993, 0.00893895, 0.00858497, 0.0697087
0.0762813, 0.0106628, 0.00937026, 0.0790485
0.0582092, 0.00905445, 0.00820027, 0.0743435
0.0640277, 0.00766246, 0.00929214, 0.105168
0.0445711, 0.00765008, 0.00988814, 0.0943358
0.0584039, 0.00731192, 0.0101643, 0.0879365
0.0471151, 0.00733419, 0.0108625, 0.0902267
0.0435058, 0.00574815, 0.00876482, 0.109967
0.0590268, 0.00768476, 0.0102, 0.094592
0.0607458, 0.00855167, 0.00961954, 0.104899
0.0699522, 0.00861561, 0.00934312, 0.0887805
0.0773042, 0.0102956, 0.0097442, 0.0900079
0.074529, 0.0103933, 0.00991219, 0.0873887
0.0721088, 0.00787706, 0.00873171, 0.108622
0.0737078, 0.00831208, 0.0107574, 0.099651
0.0751839, 0.0104174, 0.0100194, 0.0978771
0.0865495, 0.00994477, 0.0104735, 0.0897722
0.0988332, 0.0110569, 0.0100247, 0.0924225
0.0983853, 0.0113807, 0.00925091, 0.0955947
0.10825, 0.0114335, 0.00976027, 0.0941349
0.0857102, 0.0119218, 0.0123967, 0.103968
0.0942654, 0.012851, 0.00916055, 0.0951891
0.124756, 0.0135504, 0.0111085, 0.0913409
0.116779, 0.012786, 0.0106676, 0.0984462
0.121093, 0.0142668, 0.0122226, 0.0895078
0.109031, 0.0121124, 0.00899898, 0.0962842
0.125872, 0.015647, 0.00822688, 0.0753668
0.107153, 0.013098, 0.00910175, 0.0830561
0.114235, 0.0118742, 0.0104445, 0.102931
0.109717, 0.0113441, 0.0103005, 0.105204
0.120611, 0.0118817, 0.00877538, 0.0769055
0.092638, 0.0129559, 0.00959022, 0.0884297
0.113123, 0.0141685, 0.00892774, 0.0938841
0.118086, 0.012367, 0.0105498, 0.0965761
0.108274, 0.0119701, 0.00879948, 0.0697496
0.122734, 0.012, 0.00782933, 0.0849923
0.154656, 0.0133501, 0.00834674, 0.0831084
0.135623, 0.0150572, 0.00921005, 0.0725501
0.134614, 0.0144449, 0.00895932, 0.0642424
0.123894, 0.0155434, 0.00696052, 0.0767036
0.124639, 0.01595, 0.00567543, 0.0730702
0.130729, 0.0127032, 0.00692607, 0.0730291
0.11906, 0.0129954, 0.0077068, 0.0633065
0.149176, 0.0149499, 0.00796412, 0.0652718
0.126454, 0.0158991, 0.00794229, 0.0639044
0.154205, 0.0160275, 0.0063649, 0.0675453
0.161558, 0.0164512, 0.0070883, 0.0858496
0.14223, 0.0149894, 0.0063819, 0.063913
0.114676, 0.0123138, 0.00617835, 0.0591138
0.102768, 0.0134648, 0.00579438, 0.0756976
0.111171, 0.0133781, 0.00607839, 0.074318
0.108604, 0.011818, 0.00961657, 0.0909169
0.105718, 0.0123901, 0.00796645, 0.104888
0.0930141, 0.0125125, 0.00782438, 0.0736295
0.117801, 0.0117976, 0.00670706, 0.0764454
0.105979, 0.0122556, 0.0100557, 0.0782483
0.134268, 0.0121627, 0.00821202, 0.0807478
0.10543, 0.0113479, 0.00886256, 0.0910782
0.0909152, 0.0110645, 0.00921039, 0.0709224
0.0981631, 0.0115521, 0.00783198, 0.0770532
0.10895, 0.0125465, 0.00853355, 0.0617491
0.114548, 0.012479, 0.0089269, 0.0645222
0.134402, 0.0118204, 0.00729338, 0.0832977
0.0935835, 0.0109975, 0.00859148, 0.0596752
0.112571, 0.0118429, 0.00712898, 0.0746112
0.129067, 0.0116872, 0.00947648, 0.070066
0.0939765, 0.0136563, 0.00963799, 0.0806882
0.071281, 0.0107661, 0.0094214, 0.0864846
0.0608328, 0.0105872, 0.0115143, 0.0921151
0.0779339, 0.0078518, 0.0106592, 0.0900933
0.0661231, 0.00772809, 0.0088141, 0.109092
0.0525171, 0.00926747, 0.0101066, 0.0958029
0.0614608, 0.00851275, 0.0114737, 0.109732
0.0613279, 0.00789578, 0.00915802, 0.125311
0.0523273, 0.00637521, 0.0105131, 0.0982519
0.0468099, 0.0050825, 0.0136412, 0.111124
0.0637284, 0.00697007, 0.0116137, 0.109969
0.0854657, 0.00728032, 0.0124448, 0.111897
0.0761996, 0.00963744, 0.0116662, 0.113805
0.0530783, 0.00803674, 0.0125199, 0.110363
0.0695164, 0.00675828, 0.0133104, 0.11419
0.0596514, 0.00663643, 0.015806, 0.144015
0.0463099, 0.00775262, 0.012676, 0.139262
0.0524696, 0.00726592, 0.0128444, 0.121336
0.0704737, 0.00859821, 0.0121097, 0.124631
0.0763445, 0.0076543, 0.0111033, 0.104053
0.084, 0.00771454, 0.0107495, 0.107142
0.0672132, 0.00883123, 0.00982831, 0.100146
0.0780166, 0.00875896, 0.00943388, 0.0983532
0.0717188, 0.00812919, 0.0098072, 0.0996237
0.0542134, 0.00828158, 0.0110468, 0.0861594
0.0746246, 0.00605026, 0.0120118, 0.104166
0.0747049, 0.00812564, 0.011252, 0.104665
0.0664285, 0.00764573, 0.00911439, 0.104729
0.0807851, 0.0100486, 0.0116977, 0.109086
0.0885432, 0.00857552, 0.0124735, 0.0902459
0.0736826, 0.00726796, 0.0120958, 0.115182
0.0984365, 0.00765328, 0.0122988, 0.112584
0.0825683, 0.00943967, 0.0104281, 0.103356
0.104048, 0.00759851, 0.0126718, 0.112281
0.0935265, 0.00981646, 0.0133576, 0.104888
0.0905509, 0.0123834, 0.013005, 0.115376
0.0861419, 0.0117731, 0.0120833, 0.14269
0.0905544, 0.0104445, 0.0131254, 0.139613
0.0919474, 0.0131344, 0.0158145, 0.115443
0.0946911, 0.012086, 0.0143393, 0.137224
0.119109, 0.0100858, 0.0156736, 0.136785
0.0899698, 0.0101821, 0.0124229, 0.143611
0.0849303, 0.0101362, 0.0150554, 0.108781
0.117687, 0.0119175, 0.0150832, 0.129253
0.125254, 0.012091, 0.0150615, 0.152679
0.105688, 0.0129457, 0.0136925, 0.137564
0.098209, 0.0146012, 0.0136295, 0.120672
0.0941868, 0.0118391, 0.0154459, 0.11237
0.0825876, 0.00874048, 0.0137328, 0.108034
0.0774202, 0.0106531, 0.0124154, 0.107327
0.0752891, 0.00862504, 0.0122279, 0.123425
0.0754089, 0.00822519, 0.0148935, 0.0909007
0.100955, 0.010921, 0.0154216, 0.12615
0.0993413, 0.0113736, 0.0138162, 0.13007
0.0814968, 0.012187, 0.0136171, 0.125039
0.0858182, 0.00999178, 0.016042, 0.118498
0.0997874, 0.0127337, 0.0147479, 0.133248
0.132201, 0.0118035, 0.0142095, 0.116235
0.113823, 0.0114439, 0.0120998, 0.104496
0.119607, 0.0133585, 0.011887, 0.0970239
0.101761, 0.0115122, 0.0124195, 0.0843338
0.0811085, 0.0115217, 0.0117524, 0.102085
0.076163, 0.00903087, 0.014786, 0.0955087
0.0853532, 0.00998132, 0.012205, 0.109084
0.0854726, 0.0106343, 0.0115945, 0.107432
0.0877001, 0.00968368, 0.0130626, 0.095914
0.0854297, 0.00872203, 0.0150553, 0.106538
0.0781233, 0.0085208, 0.0122542, 0.0971824
0.0627833, 0.00970647, 0.0139893, 0.114287
0.0656535, 0.00970109, 0.0141485, 0.136959
0.0658753, 0.0094784, 0.0114496, 0.081684
0.0501564, 0.0109316, 0.0117086, 0.0831741
0.0838139, 0.0105103, 0.00926842, 0.094903
0.0726893, 0.0100127, 0.00967443, 0.0874526
0.0606007, 0.00972156, 0.00945314, 0.0836877
0.0620438, 0.00836908, 0.0117949, 0.0718346
0.0688923, 0.00805501, 0.0104847, 0.100123
0.0661656, 0.00921041, 0.0090375, 0.0852295
0.0562965, 0.00912069, 0.00910561, 0.0765038
0.0768995, 0.0116823, 0.00779459, 0.0906921
0.0736524, 0.011958, 0.00855745, 0.0688263
0.0890605, 0.0110982, 0.00840351, 0.0742615
0.0841818, 0.00862323, 0.00730417, 0.0772636
0.0850673, 0.00969889, 0.0105315, 0.089622
0.0615958, 0.00974162, 0.0112691, 0.0895827
0.0479828, 0.00801619, 0.00938543, 0.105419
0.0506412, 0.00609054, 0.00851348, 0.0816675
0.0418602, 0.00670802, 0.0104316, 0.0957536
0.0419818, 0.00625112, 0.00789143, 0.121753
0.03849, 0.00752735, 0.010452, 0.0925989
0.0388137, 0.00613128, 0.0101409, 0.0963966
0.045977, 0.0074154, 0.0105359, 0.0926386
0.0523688, 0.00749231, 0.00946647, 0.0694577
0.0561422, 0.00797702, 0.00894815, 0.0963491
0.0720526, 0.00672786, 0.010002, 0.0830492
0.0689155, 0.00746932, 0.0080825, 0.0775788
0.0710469, 0.00810325, 0.0105002, 0.0602713
0.0657274, 0.0084422, 0.00974502, 0.0758342
0.0659348, 0.00898885, 0.00791482, 0.0681923
0.0715473, 0.0085717, 0.00772863, 0.0849188
0.080948, 0.00896845, 0.00913592, 0.0668898
0.0726076, 0.00828054, 0.00868549, 0.0513548
0.0686285, 0.0106975, 0.00842642, 0.0895598
0.0686313, 0.00993814, 0.0122544, 0.0868978
0.0732235, 0.00763588, 0.0116114, 0.0754179
0.055903, 0.00871732, 0.00945437, 0.101319
0.0577094, 0.00838269, 0.00882362, 0.0785339
0.0671144, 0.0084635, 0.00987317, 0.0742589
0.0799262, 0.00933763, 0.010693, 0.0866851
0.0555771, 0.0072745, 0.0098386, 0.071328
0.0686913, 0.00891709, 0.00945503, 0.0874718
0.0594382, 0.00794572, 0.0116027, 0.084966
0.0512867, 0.0066727, 0.00858967, 0.0958589
0.0461593, 0.00623909, 0.00924673, 0.109359
0.0428511, 0.00787816, 0.00820125, 0.0872107
0.0475051, 0.00749523, 0.00884573, 0.0914973
0.0497666, 0.0084231, 0.00858759, 0.0630381
0.0617245, 0.00529275, 0.00817028, 0.0794341
0.0660926, 0.00829161, 0.00876703, 0.0686793
0.0552149, 0.00764129, 0.00796819, 0.0864657
0.0560171, 0.00579406, 0.0105861, 0.0682095
0.0521237, 0.00631859, 0.00892004, 0.075553
0.039013, 0.0072729, 0.0102329, 0.0848348
0.0349146, 0.0065637, 0.0100198, 0.106164
0.0528478, 0.00847727, 0.0118027, 0.101605
0.0483792, 0.00788521, 0.00947355, 0.106151
0.054658, 0.00648788, 0.00920515, 0.105706
0.0492399, 0.00704564, 0.00967856, 0.0713448
0.0605154, 0.0083423, 0.00801849, 0.0878893
0.0691158, 0.00967232, 0.00978861, 0.073159
0.0793772, 0.00992022, 0.00851852, 0.0784014
0.0901497, 0.0111663, 0.00857985, 0.0726053
0.104138, 0.0102933, 0.00833126, 0.0746847
0.0871667, 0.00996096, 0.00823365, 0.0831472
0.0812824, 0.00958401, 0.0076191, 0.0900295
0.0958482, 0.00913703, 0.0066477, 0.062047
0.0878482, 0.0116858, 0.00625229, 0.0685221
0.104502, 0.0124469, 0.00714283, 0.0531947
0.104287, 0.0127585, 0.00716238, 0.0610509
0.0927408, 0.0135868, 0.0063587, 0.0548626
0.0774003, 0.0081727, 0.00660157, 0.0411721
0.0708016, 0.00891019, 0.00783605, 0.0532928
0.063714, 0.00740714, 0.00441406, 0.05492
0.0770929, 0.00936799, 0.00736389, 0.0559291
0.0770035, 0.010328, 0.00759479, 0.054224
0.0798503, 0.00992168, 0.00751607, 0.0737932
0.0622027, 0.00887217, 0.0075552, 0.0536474
0.0683649, 0.009794, 0.00681516, 0.0528545
0.0686934, 0.00975976, 0.00683979, 0.0473477
0.0750199, 0.0105043, 0.0081253, 0.0701298
0.0668611, 0.0100365, 0.00811082, 0.0614742
0.0511896, 0.00768371, 0.00766992, 0.0955712
0.0459933, 0.00981515, 0.00937783, 0.084546
0.0600271, 0.0072866, 0.00936547, 0.073421
0.0634911, 0.00655598, 0.00830432, 0.0772804
0.0514501, 0.00841342, 0.0104584, 0.0844457
0.0609246, 0.00630175, 0.00767887, 0.0872514
0.0643162, 0.00831716, 0.00848954, 0.0688861
0.0652864, 0.00842723, 0.00842269, 0.079477
0.0795174, 0.00733748, 0.00908921, 0.0942667
0.0543369, 0.00638536, 0.00701337, 0.0972812
0.0718704, 0.00668318, 0.00969654, 0.0823759
0.0605645, 0.0115851, 0.0101006, 0.0703002
0.0839458, 0.00773099, 0.00732591, 0.0691782
0.0764287, 0.00707145, 0.00979628, 0.0830045
0.07148, 0.00874983, 0.0081769, 0.0764793
0.0811674, 0.00954892, 0.0101187, 0.0885845
0.0815192, 0.00755387, 0.0080164, 0.0753966
0.0729861, 0.0076215, 0.00892254, 0.0938325
0.0668078, 0.00894889, 0.00770927, 0.0542736
0.0861638, 0.007161, 0.00811881, 0.0742859
0.066789, 0.010506, 0.00686557, 0.060644
0.0723113, 0.00860181, 0.00760037, 0.0638756
0.0659142, 0.00668139, 0.00815293, 0.0795483
0.056212, 0.00649535, 0.00786651, 0.0622777
0.0427065, 0.00719498, 0.00717514, 0.0836259
0.0469849, 0.00812724, 0.00922832, 0.0762362
0.0364987, 0.00480211, 0.00949773, 0.0808079
0.0326158, 0.00519228, 0.00915785, 0.0850329
0.046675, 0.00552695, 0.00933361, 0.094724
0.063811, 0.00638229, 0.0103708, 0.0986358
0.0565456, 0.00644804, 0.0127271, 0.0929785
0.0533583, 0.0060825, 0.0085459, 0.112835
0.0573464, 0.00504323, 0.0107193, 0.0848529
0.0500634, 0.00591446, 0.0102559, 0.104476
0.0551767, 0.00690626, 0.0126271, 0.111445
0.0502746, 0.0069474, 0.00868213, 0.104894
0.0572565, 0.00547141, 0.0107694, 0.100124
0.0680605, 0.00608745, 0.00945007, 0.0804748
0.0597047, 0.00877118, 0.0100489, 0.074539
0.0717331, 0.00698478, 0.00928527, 0.0606
0.065368, 0.00792921, 0.00776765, 0.0493898
0.0777735, 0.00900579, 0.00640068, 0.0695756
0.0741304, 0.0103606, 0.00777587, 0.0687971
0.0686531, 0.0092363, 0.00618463, 0.0708453
0.0652257, 0.00706124, 0.00802757, 0.078273
0.0626915, 0.00918041, 0.00740502, 0.0656408
0.082106, 0.00808088, 0.0110073, 0.0704163
0.0743754, 0.00985461, 0.00850913, 0.0914172
0.0876181, 0.00994091, 0.0092862, 0.100752
0.125457, 0.00995485, 0.0110071, 0.101488
0.0933856, 0.0126439, 0.0116605, 0.0803051
0.0955205, 0.0100082, 0.0127398, 0.0735818
0.0985224, 0.00997582, 0.0107588, 0.089827
