alpha, beta, delta, gamma 
0.107998, 0.011526, 0.0178389, 0.175817
0.0880901, 0.012748, 0.0158341, 0.153702
0.109905, 0.0113682, 0.018225, 0.168749
0.101542, 0.0117703, 0.0173639, 0.167866
0.121623, 0.0110542, 0.0159909, 0.169981
0.107266, 0.0121227, 0.0158944, 0.164839
0.0696546, 0.0127268, 0.0160731, 0.150186
0.0800427, 0.00867565, 0.0176454, 0.156466
0.0986871, 0.0116899, 0.0162906, 0.159851
0.0940493, 0.0108335, 0.0153452, 0.125104
0.100138, 0.0127788, 0.0148027, 0.154183
0.116463, 0.0136804, 0.0142958, 0.15149
0.0809364, 0.011193, 0.0153917, 0.15409
0.0877228, 0.0111123, 0.0139273, 0.146868
0.102943, 0.0098366, 0.0125224, 0.138251
0.077298, 0.00919564, 0.0140805, 0.133273
0.101279, 0.00940002, 0.0126699, 0.119092
0.0902785, 0.0114069, 0.0138872, 0.144276
0.0729662, 0.0116241, 0.0131266, 0.146939
0.0853804, 0.00986464, 0.0130099, 0.139312
0.0801835, 0.0115946, 0.0138301, 0.151932
0.0825326, 0.0112554, 0.0152608, 0.143288
0.106174, 0.00869141, 0.0153461, 0.137891
0.0772357, 0.0116384, 0.0153238, 0.108869
0.0743828, 0.0101633, 0.0148971, 0.117487
0.0931102, 0.0100046, 0.0139983, 0.113965
0.104612, 0.0113733, 0.0140064, 0.11039
0.112955, 0.0111956, 0.011941, 0.10814
0.105905, 0.0132581, 0.0117209, 0.111774
0.100698, 0.0110073, 0.0132697, 0.115975
0.115534, 0.0127254, 0.0108167, 0.105909
0.099199, 0.0143284, 0.0126154, 0.100977
0.107796, 0.0149363, 0.0113333, 0.0909799
0.09992, 0.012452, 0.0124602, 0.0949452
0.133558, 0.0133674, 0.0128338, 0.0978612
0.138252, 0.0142036, 0.0105936, 0.101694
0.135467, 0.0138953, 0.010129, 0.115361
0.120936, 0.0152278, 0.0115241, 0.108784
0.104232, 0.0111447, 0.0112498, 0.0816109
0.107067, 0.0151226, 0.0132149, 0.0885318
0.110205, 0.0148685, 0.0119211, 0.10845
0.121664, 0.0133994, 0.00989181, 0.0866706
0.0943024, 0.0114795, 0.0104528, 0.0974786
0.0949605, 0.0126893, 0.0123823, 0.111752
0.0992593, 0.0112016, 0.0141571, 0.106111
0.090257, 0.013449, 0.0118025, 0.105946
0.0945228, 0.0133712, 0.0130617, 0.108473
0.121173, 0.0131826, 0.0105478, 0.0951473
0.146756, 0.0133924, 0.011085, 0.105081
0.140243, 0.0172582, 0.0116014, 0.0908972
0.101517, 0.0151025, 0.0133081, 0.0993413
0.111073, 0.0157049, 0.014302, 0.10529
0.116576, 0.0125413, 0.0116575, 0.105732
0.0864438, 0.0141197, 0.0107317, 0.0837376
0.0905458, 0.014734, 0.0109409, 0.0769687
0.110504, 0.0124891, 0.0079506, 0.0781405
0.0920632, 0.0111949, 0.0104275, 0.105891
0.0948703, 0.012939, 0.00979904, 0.0875951
0.100288, 0.011773, 0.00858594, 0.0765601
0.0970369, 0.0130198, 0.00949309, 0.0870744
0.10402, 0.0138356, 0.00720306, 0.0796711
0.108847, 0.0128591, 0.0075118, 0.0709951
0.0988725, 0.0128452, 0.00872567, 0.0732021
0.0963696, 0.0108231, 0.00824436, 0.0623384
0.0898573, 0.0109409, 0.00487062, 0.0705739
0.116555, 0.013274, 0.00722015, 0.0540035
0.136995, 0.011448, 0.00585715, 0.0505593
0.0873878, 0.0134044, 0.00647771, 0.039552
0.105544, 0.00986159, 0.00866372, 0.0562127
0.113137, 0.0112426, 0.00789152, 0.0638544
0.10122, 0.0135353, 0.00932651, 0.0585415
0.0960386, 0.0112552, 0.0085656, 0.0979068
0.0931739, 0.00997099, 0.010651, 0.0900533
0.107307, 0.0117759, 0.00986875, 0.0825712
0.120762, 0.00960974, 0.0097501, 0.0770953
0.0889116, 0.0105378, 0.00880657, 0.097862
0.103445, 0.0107931, 0.00934555, 0.0877151
0.0962922, 0.0123087, 0.0121566, 0.0954551
0.103385, 0.0119299, 0.0114804, 0.0796002
0.103537, 0.0110612, 0.00965606, 0.0712225
0.103886, 0.0109191, 0.00743886, 0.0806666
0.122376, 0.0117107, 0.00866701, 0.0903097
0.106788, 0.00983159, 0.0080241, 0.0767581
0.0997211, 0.0123855, 0.00996109, 0.0653897
0.0872318, 0.0109922, 0.00929504, 0.0741576
0.101363, 0.0104184, 0.0094481, 0.0636897
0.0838292, 0.0126619, 0.00919853, 0.0885966
0.0715638, 0.00920483, 0.010229, 0.0752883
0.0795281, 0.00831174, 0.0083933, 0.07077
0.081574, 0.0111531, 0.00550545, 0.0808565
0.0806415, 0.00873105, 0.00695877, 0.0631717
0.0938112, 0.00891101, 0.00776708, 0.0832074
0.0714023, 0.0115818, 0.0085755, 0.0588192
0.0842415, 0.00998193, 0.00753818, 0.0771488
0.0856332, 0.00876262, 0.00723708, 0.0792192
0.0896002, 0.0108682, 0.00913311, 0.0736769
0.0864689, 0.0113165, 0.0095047, 0.0660421
0.0931745, 0.0108795, 0.00674771, 0.0624222
0.104268, 0.0121069, 0.00607892, 0.060005
0.0992161, 0.0115016, 0.00634511, 0.0691758
0.102906, 0.00891591, 0.00527421, 0.054707
0.10633, 0.0164446, 0.00675017, 0.0541383
0.108336, 0.0104002, 0.00517758, 0.0495058
0.0828828, 0.010514, 0.00546381, 0.061473
0.0987427, 0.0104328, 0.00667316, 0.0674808
0.109493, 0.0100126, 0.00775471, 0.0682633
0.101449, 0.0106372, 0.00807145, 0.0580288
0.109834, 0.0124298, 0.00833272, 0.0881146
0.108674, 0.00981564, 0.0111208, 0.0893651
0.0898814, 0.0127697, 0.0105251, 0.0821576
0.0930988, 0.0123633, 0.00946742, 0.101054
0.108863, 0.0111489, 0.00732815, 0.0946019
0.112929, 0.0116261, 0.00987034, 0.0975957
0.0969138, 0.0103924, 0.010001, 0.105034
0.0997293, 0.010586, 0.0117958, 0.100071
0.109704, 0.0102889, 0.0122027, 0.111206
0.109916, 0.0130484, 0.00997909, 0.106306
0.122878, 0.0157206, 0.00998625, 0.115377
0.121207, 0.0129071, 0.0109357, 0.101008
0.0963548, 0.0165229, 0.00937465, 0.118857
0.104631, 0.0119487, 0.0137221, 0.0876556
0.116172, 0.0131281, 0.0122004, 0.0958729
0.111597, 0.0149185, 0.0106068, 0.102635
0.144575, 0.0134926, 0.0109699, 0.0708129
0.127159, 0.0149509, 0.00911776, 0.0897669
0.152643, 0.0127386, 0.00954455, 0.113068
0.116846, 0.0103235, 0.0128179, 0.0944237
0.123985, 0.012884, 0.0108418, 0.0905069
0.122521, 0.0115391, 0.00972481, 0.114891
0.101554, 0.0109929, 0.0121325, 0.122072
0.104761, 0.00915533, 0.0127831, 0.115045
0.0946702, 0.0107723, 0.0132187, 0.100632
0.0859874, 0.0116627, 0.0109102, 0.113281
0.0955093, 0.00866438, 0.00955645, 0.0936305
0.0876714, 0.0104685, 0.00924653, 0.0834761
0.0985237, 0.0102836, 0.00837139, 0.0792099
0.106597, 0.0119538, 0.00955274, 0.0855318
0.0845029, 0.0118791, 0.00955783, 0.0858314
0.0973031, 0.00912517, 0.0103816, 0.104305
0.0804451, 0.0101518, 0.0104593, 0.0824852
0.0935549, 0.00944157, 0.00983399, 0.0748937
0.0871599, 0.00960111, 0.00866614, 0.0883719
0.0964533, 0.011434, 0.0100341, 0.0929031
0.0818673, 0.0102791, 0.00851457, 0.089783
0.0734957, 0.00792149, 0.00855749, 0.0899308
0.0649255, 0.00802816, 0.00892039, 0.0757659
0.0791196, 0.00849786, 0.0107049, 0.0940442
0.0915785, 0.00902709, 0.010133, 0.0845166
0.0912322, 0.0100086, 0.0094745, 0.0904509
0.110822, 0.00901687, 0.00954944, 0.113592
0.0906497, 0.00934479, 0.0114144, 0.0922605
0.065293, 0.00908673, 0.00881811, 0.082316
0.0745587, 0.00882602, 0.00973452, 0.0940943
0.0868907, 0.00863439, 0.00916622, 0.114271
0.0746278, 0.00957141, 0.0088809, 0.10836
0.0772163, 0.010122, 0.0119368, 0.101893
0.0917829, 0.010766, 0.0102446, 0.0907993
0.0845222, 0.0108751, 0.0111586, 0.0806126
0.0825321, 0.0111455, 0.0117232, 0.109604
0.070779, 0.00970729, 0.0125328, 0.0960743
0.0756085, 0.0101045, 0.010121, 0.113226
0.0772077, 0.0132166, 0.00971056, 0.0899818
0.111645, 0.00976142, 0.0108963, 0.124442
0.107385, 0.0126714, 0.0109569, 0.103846
0.084446, 0.0113036, 0.0124014, 0.108801
0.085227, 0.0104444, 0.0134246, 0.1293
0.118186, 0.0143559, 0.0139924, 0.118376
0.0978919, 0.0131873, 0.0140147, 0.105574
0.0967929, 0.0140161, 0.0133658, 0.153031
0.110195, 0.0124191, 0.012833, 0.138044
0.132475, 0.0146051, 0.0146077, 0.127233
0.111066, 0.0144813, 0.0154426, 0.139448
0.093812, 0.0126635, 0.0127094, 0.127855
0.0895169, 0.0112146, 0.0171738, 0.123201
0.109519, 0.0109457, 0.0164262, 0.157804
0.0899272, 0.0118194, 0.0162604, 0.142631
0.0880293, 0.0116594, 0.0148563, 0.133064
0.0833247, 0.0106468, 0.0140108, 0.133432
0.0730288, 0.0111838, 0.0162796, 0.15379
0.109183, 0.00802024, 0.0161885, 0.120542
0.0719178, 0.0102685, 0.01614, 0.153157
0.0729209, 0.0107263, 0.016615, 0.141857
0.0740926, 0.0088785, 0.0138913, 0.145531
0.090189, 0.0113996, 0.0162715, 0.112657
0.0808506, 0.0108304, 0.0126997, 0.128761
0.0716858, 0.0102923, 0.0140314, 0.140984
0.0734927, 0.0076262, 0.0162202, 0.125612
0.0606261, 0.00881991, 0.0184005, 0.148936
0.0467111, 0.0067265, 0.0127971, 0.13279
0.0615494, 0.00624327, 0.0160721, 0.140407
0.0549896, 0.0067183, 0.01445, 0.136702
0.0540205, 0.00889523, 0.0154114, 0.148555
0.0645398, 0.0071153, 0.01537, 0.131817
0.0538925, 0.00910412, 0.01364, 0.123619
0.0590634, 0.0101208, 0.0131591, 0.118165
0.0652202, 0.00864098, 0.012163, 0.128776
0.0748441, 0.0100064, 0.0104073, 0.127016
0.103273, 0.0108091, 0.0106693, 0.0848827
0.0726583, 0.0108946, 0.0102399, 0.0749695
0.0876662, 0.0111422, 0.00977205, 0.0905734
0.097749, 0.00953708, 0.00919736, 0.0971888
0.0579514, 0.00875535, 0.00982916, 0.09585
0.0632379, 0.00868693, 0.0131748, 0.113009
0.066011, 0.0101076, 0.0102703, 0.0917444
0.0683321, 0.00932166, 0.0101898, 0.120913
0.0599059, 0.00853124, 0.011075, 0.129983
0.0762496, 0.00796468, 0.00967927, 0.120546
0.0690076, 0.00775719, 0.0112298, 0.120304
0.0995784, 0.00986627, 0.0107177, 0.102031
0.0962483, 0.0101188, 0.0110435, 0.134277
0.089254, 0.00879927, 0.0112593, 0.124813
0.0970093, 0.0114069, 0.0126348, 0.107996
0.11566, 0.0108565, 0.0110263, 0.0918049
0.121709, 0.0149856, 0.0114527, 0.0995114
0.128794, 0.0130721, 0.0114677, 0.113649
0.136053, 0.0126237, 0.0109103, 0.116116
0.109996, 0.0135149, 0.0118482, 0.110884
0.10212, 0.0117959, 0.0103284, 0.109015
0.119612, 0.0119319, 0.0136229, 0.12625
0.0917937, 0.0103231, 0.0118853, 0.129574
0.0985747, 0.0110107, 0.0143352, 0.163593
0.0890306, 0.00992575, 0.0137489, 0.151668
0.0710277, 0.00906787, 0.0151008, 0.133382
0.0626377, 0.00787194, 0.0164712, 0.152076
0.0588579, 0.00806264, 0.0174971, 0.160475
0.0797004, 0.00747949, 0.0166416, 0.17578
0.070792, 0.0101185, 0.0179905, 0.165085
0.0693522, 0.00839616, 0.0203111, 0.145049
0.0712324, 0.00817283, 0.0187376, 0.161208
0.0710323, 0.00995348, 0.0193164, 0.16984
0.0785768, 0.00925621, 0.0222594, 0.195179
0.0979885, 0.00702328, 0.0195947, 0.1747
0.0780685, 0.00967015, 0.0181518, 0.199449
0.0718212, 0.00980314, 0.0201011, 0.202105
0.0650137, 0.00948184, 0.0192226, 0.180191
0.0817668, 0.0080278, 0.0183112, 0.184194
0.0754302, 0.00657859, 0.0200051, 0.193938
0.055515, 0.0080777, 0.0211768, 0.171755
0.0743714, 0.00816837, 0.0179148, 0.1975
0.0766164, 0.00743072, 0.0209169, 0.203738
0.074017, 0.00803079, 0.0168401, 0.228267
0.0724047, 0.00885665, 0.0205285, 0.166698
0.0770699, 0.00977617, 0.0190584, 0.204656
0.08861, 0.00898895, 0.0169915, 0.233397
0.0957919, 0.0111216, 0.0172471, 0.192958
0.100568, 0.0112804, 0.0183775, 0.164776
0.110451, 0.0122204, 0.0160557, 0.182247
0.097226, 0.0115301, 0.0227185, 0.180996
0.103698, 0.0115702, 0.021922, 0.199168
0.097582, 0.0119971, 0.0207196, 0.20184
0.091475, 0.0113169, 0.0232748, 0.195037
0.0965092, 0.0114318, 0.0198912, 0.205867
0.109565, 0.0123631, 0.0194773, 0.222246
0.116963, 0.0127027, 0.0211108, 0.248686
0.0913887, 0.0122684, 0.0233929, 0.221987
0.0948369, 0.0130175, 0.0207978, 0.243175
0.108946, 0.0119473, 0.0172004, 0.201609
0.118164, 0.0124588, 0.02062, 0.199769
0.122795, 0.0124961, 0.0216628, 0.217953
0.114082, 0.0128328, 0.01948, 0.207395
0.108759, 0.0138793, 0.0231549, 0.220926
0.124306, 0.0127659, 0.0220419, 0.191297
0.125423, 0.0124177, 0.0216916, 0.233218
0.137313, 0.0131351, 0.0244001, 0.207348
0.110342, 0.0143794, 0.0223095, 0.21897
0.148083, 0.0156009, 0.0230627, 0.233587
0.161715, 0.013962, 0.0222254, 0.212895
0.15754, 0.0163358, 0.0174799, 0.194683
0.154689, 0.0158637, 0.019346, 0.207936
0.150352, 0.0163242, 0.0187719, 0.180835
0.147701, 0.013806, 0.0193872, 0.183166
0.100985, 0.0122131, 0.0187292, 0.210807
0.110492, 0.0124263, 0.0188851, 0.171935
0.102005, 0.00997091, 0.0183988, 0.190647
0.0979473, 0.0116374, 0.016279, 0.170255
0.0966094, 0.0102677, 0.0178188, 0.205814
0.0750821, 0.00976556, 0.0173263, 0.172551
0.108216, 0.0093816, 0.0150834, 0.195814
0.0890519, 0.0117093, 0.0169701, 0.176036
0.100173, 0.00927254, 0.016124, 0.179506
0.0999102, 0.0103441, 0.0166079, 0.190425
0.0777638, 0.00948126, 0.0168748, 0.171776
0.0981697, 0.0101388, 0.0147274, 0.170685
0.0992355, 0.0112901, 0.0152666, 0.164078
0.0949325, 0.00915301, 0.0155168, 0.18862
0.0918458, 0.00881042, 0.016249, 0.178095
0.0931145, 0.00769846, 0.0176642, 0.198718
0.0817228, 0.0106715, 0.0166076, 0.155082
0.0976131, 0.00897294, 0.0177417, 0.193285
0.0811296, 0.00997325, 0.0152224, 0.185147
0.0861313, 0.0107748, 0.0153992, 0.211873
0.0805986, 0.0093127, 0.0176905, 0.163263
0.081962, 0.011943, 0.0151964, 0.170876
0.131278, 0.0117985, 0.0196711, 0.18672
0.0995459, 0.00972762, 0.01764, 0.153018
0.116313, 0.0128487, 0.016333, 0.141587
0.116727, 0.0122422, 0.0142749, 0.135562
0.113136, 0.0149411, 0.0147401, 0.137513
0.120709, 0.011537, 0.014378, 0.151881
0.122936, 0.0156626, 0.0107089, 0.131095
0.127621, 0.0140906, 0.0133701, 0.115629
0.114557, 0.0150066, 0.0128395, 0.124511
0.116821, 0.012081, 0.0111995, 0.115686
0.136379, 0.0132785, 0.0127559, 0.114847
0.102941, 0.0118821, 0.0094128, 0.118122
0.111327, 0.0127427, 0.0109965, 0.112739
0.0793079, 0.010507, 0.0125158, 0.115644
0.0824711, 0.00955988, 0.0109304, 0.130858
0.0944255, 0.00828806, 0.0136271, 0.107158
0.0961261, 0.00893522, 0.0104789, 0.141372
0.0929746, 0.0103427, 0.0148467, 0.153003
0.0850363, 0.0104001, 0.0143251, 0.168063
0.0812224, 0.0116325, 0.0139869, 0.152204
0.0926885, 0.010922, 0.0127852, 0.165082
0.0950155, 0.0101618, 0.0150841, 0.156903
0.0821096, 0.0101212, 0.0164164, 0.148611
0.0775751, 0.00864397, 0.0173571, 0.155027
0.0891801, 0.00859207, 0.018514, 0.161789
0.0603819, 0.00889788, 0.0171726, 0.184225
0.0752586, 0.00879353, 0.0161768, 0.178983
0.0656938, 0.00800245, 0.0122224, 0.16849
0.0751611, 0.00935299, 0.0173403, 0.158413
0.0639121, 0.00969075, 0.0167381, 0.145223
0.0752841, 0.00789004, 0.0166579, 0.160855
0.0809821, 0.00848771, 0.0172075, 0.143718
0.0718145, 0.00966262, 0.0146148, 0.137071
0.0895317, 0.0100259, 0.0147442, 0.129308
0.08323, 0.00987745, 0.0143663, 0.155117
0.0625524, 0.00975832, 0.0179058, 0.150425
0.0806422, 0.00882112, 0.0164544, 0.159897
0.0963602, 0.0107532, 0.0171236, 0.138657
0.0780959, 0.0104711, 0.0170453, 0.121137
0.0977081, 0.00970597, 0.0174791, 0.132492
0.106629, 0.0110897, 0.0153898, 0.140199
0.113606, 0.0113975, 0.0147974, 0.121686
0.105697, 0.0113812, 0.014036, 0.130252
0.0920919, 0.0114372, 0.0141962, 0.117013
0.102012, 0.0118116, 0.0168867, 0.142907
0.100282, 0.00997699, 0.0158196, 0.171241
0.0921797, 0.0124374, 0.0178304, 0.1332
0.0981383, 0.0127819, 0.0145556, 0.141303
0.0931436, 0.0115915, 0.0124223, 0.114573
0.0915164, 0.0131465, 0.0136017, 0.116442
0.074658, 0.00998492, 0.0150969, 0.137431
0.0880702, 0.0133216, 0.0144465, 0.119798
0.0971809, 0.0118091, 0.0147098, 0.145239
0.08075, 0.0102636, 0.0133318, 0.144075
0.0991452, 0.0120783, 0.0142537, 0.134295
0.104025, 0.0138181, 0.0153683, 0.124571
0.10991, 0.011114, 0.0146725, 0.125873
0.121178, 0.0128188, 0.0159584, 0.140193
0.104267, 0.0111851, 0.0174065, 0.145728
0.0943798, 0.0114037, 0.0155443, 0.145905
0.117518, 0.0105538, 0.0148866, 0.131732
0.106322, 0.00936988, 0.014503, 0.137213
0.110228, 0.0100646, 0.0124946, 0.158672
0.11454, 0.0116591, 0.0163243, 0.12388
0.119464, 0.0138741, 0.0142572, 0.111826
0.132507, 0.0143219, 0.0136265, 0.117884
0.12841, 0.0136998, 0.0141987, 0.126668
0.154817, 0.0172058, 0.0124742, 0.134259
0.162558, 0.0180491, 0.0119159, 0.114141
0.160678, 0.0178387, 0.0115911, 0.112364
0.166395, 0.0164305, 0.0122677, 0.0960707
0.155602, 0.0182489, 0.0113624, 0.091066
0.14307, 0.0169398, 0.00942333, 0.114721
0.159836, 0.0180281, 0.0120096, 0.11776
0.152569, 0.0162603, 0.0123212, 0.124382
0.169122, 0.0156963, 0.0121969, 0.132532
0.168175, 0.0155692, 0.0110383, 0.134359
0.134321, 0.0184365, 0.0115808, 0.132539
0.161929, 0.0144595, 0.0151673, 0.163247
0.160708, 0.0200059, 0.0148467, 0.14081
0.148104, 0.0159221, 0.0120331, 0.125644
0.149751, 0.0178086, 0.0134136, 0.121459
0.161458, 0.0143983, 0.0152075, 0.141299
0.168505, 0.0170057, 0.0150523, 0.130867
0.163164, 0.0194737, 0.0132233, 0.167487
0.171651, 0.017868, 0.0131989, 0.146413
0.197511, 0.0203502, 0.013304, 0.141188
0.161044, 0.0192222, 0.0143596, 0.157371
0.13402, 0.0152002, 0.0152325, 0.146354
0.137893, 0.0160894, 0.0145226, 0.155347
0.144468, 0.0144119, 0.0138612, 0.142957
0.133035, 0.0153787, 0.0179821, 0.138113
0.142639, 0.0144351, 0.0131965, 0.151495
0.166168, 0.0155417, 0.0128673, 0.120089
0.157596, 0.0153328, 0.0147517, 0.139307
0.165494, 0.016548, 0.0147393, 0.130799
0.184038, 0.0185307, 0.0123448, 0.136043
0.158874, 0.0164124, 0.0123369, 0.133012
0.15116, 0.018177, 0.0147631, 0.135901
0.154287, 0.0168679, 0.0154509, 0.126548
0.147457, 0.0147765, 0.015608, 0.131482
0.176464, 0.0182851, 0.013355, 0.152656
0.167858, 0.0162584, 0.0165406, 0.139207
0.139335, 0.0180499, 0.0142018, 0.156859
0.164025, 0.0155689, 0.0164928, 0.150619
0.145553, 0.0170564, 0.0137599, 0.13871
0.146104, 0.0168239, 0.0148925, 0.149064
0.163222, 0.016295, 0.0155318, 0.151091
0.1832, 0.0179929, 0.0149206, 0.152289
0.220572, 0.0191899, 0.0156638, 0.171469
0.154434, 0.0163752, 0.0171395, 0.160312
0.169456, 0.0153222, 0.0154681, 0.150763
0.147227, 0.0154748, 0.0147911, 0.154111
0.159057, 0.0128219, 0.0125289, 0.127569
0.134839, 0.0131514, 0.0132343, 0.149912
0.15039, 0.0176893, 0.0142891, 0.148615
0.142801, 0.014513, 0.0123018, 0.151978
0.118844, 0.0130864, 0.0121488, 0.127428
0.125305, 0.0130362, 0.0126247, 0.122737
0.151884, 0.0126965, 0.0140724, 0.131289
0.123536, 0.0130692, 0.0168646, 0.152106
0.120684, 0.0139564, 0.0154611, 0.166256
0.116275, 0.0116992, 0.0150944, 0.169318
0.115425, 0.0126645, 0.0167914, 0.160675
0.125701, 0.0121122, 0.0168585, 0.189775
0.117641, 0.0116633, 0.01941, 0.157746
0.11479, 0.0132923, 0.0185546, 0.19573
0.0942469, 0.0139218, 0.0165123, 0.201001
0.121495, 0.0108094, 0.018289, 0.206636
0.105489, 0.0122433, 0.0175464, 0.167732
0.103494, 0.0119889, 0.0159281, 0.201046
0.0995852, 0.0114745, 0.0169312, 0.188638
0.100796, 0.0101629, 0.0174191, 0.207608
0.086169, 0.0099025, 0.0183209, 0.165707
0.0947677, 0.0105088, 0.0164917, 0.154635
0.0732515, 0.0091324, 0.0149292, 0.166883
0.0865866, 0.00829724, 0.0163054, 0.142935
0.0828843, 0.00811656, 0.012865, 0.166176
0.0863175, 0.00987573, 0.012361, 0.13889
0.0910922, 0.010479, 0.0148129, 0.141495
0.106568, 0.0102247, 0.014586, 0.138861
0.0788646, 0.00886278, 0.0139272, 0.113901
0.0967898, 0.0125257, 0.0112051, 0.122664
0.0953154, 0.0111065, 0.0102244, 0.134207
0.0795688, 0.0105785, 0.0130912, 0.149492
0.0902698, 0.0136578, 0.0128574, 0.139098
0.0925087, 0.0112466, 0.012993, 0.132553
0.0842707, 0.0109913, 0.011121, 0.146659
0.0971555, 0.0128072, 0.0122466, 0.132464
0.089965, 0.0101639, 0.0127672, 0.122855
0.100158, 0.0112124, 0.0107307, 0.115177
0.0971178, 0.0125384, 0.012436, 0.105724
0.111133, 0.0141405, 0.00949449, 0.116356
0.0853263, 0.013218, 0.0106816, 0.0834418
0.0909675, 0.0122605, 0.0114655, 0.0861386
0.102989, 0.0107087, 0.0093112, 0.0783189
0.112659, 0.0126702, 0.00756542, 0.0814928
0.106888, 0.0121723, 0.00734512, 0.0713441
0.101788, 0.0121065, 0.00764752, 0.0577912
0.114578, 0.00935461, 0.00685888, 0.0718004
0.0813438, 0.010422, 0.00750687, 0.0790638
0.10492, 0.0104306, 0.00906059, 0.0913977
0.0924122, 0.0138822, 0.00995648, 0.0846242
0.101355, 0.0146139, 0.00846312, 0.0754406
0.10331, 0.0148385, 0.0103059, 0.0927393
0.111697, 0.0134299, 0.00973486, 0.086127
0.0986598, 0.0121272, 0.00740861, 0.0783207
0.109141, 0.0132131, 0.00923227, 0.0862905
0.109967, 0.0132694, 0.00793821, 0.068855
0.113082, 0.0144158, 0.00782818, 0.082148
0.129339, 0.0144835, 0.007017, 0.0730495
0.128651, 0.0109821, 0.00576489, 0.0541305
0.10128, 0.0104681, 0.00717832, 0.0679339
0.0809605, 0.0117628, 0.0057433, 0.0768235
0.0885483, 0.00849515, 0.00813763, 0.0653133
0.0832141, 0.0110221, 0.00896179, 0.0797197
0.0898358, 0.00851723, 0.00811122, 0.0779307
0.0955523, 0.00984283, 0.00794634, 0.0897783
0.0844026, 0.0117907, 0.0105585, 0.0948323
0.0920317, 0.0128449, 0.00984776, 0.0996013
0.134794, 0.0116926, 0.00977459, 0.125701
0.0935265, 0.0123768, 0.00797316, 0.0929213
0.0970457, 0.0127449, 0.0085286, 0.0807758
0.0991461, 0.0117783, 0.00959049, 0.0756842
0.0909252, 0.0111873, 0.00790587, 0.0951042
0.106225, 0.0107525, 0.00957106, 0.0999855
0.0867471, 0.0130779, 0.00978285, 0.0985879
0.0942091, 0.00947189, 0.0085777, 0.09776
0.084517, 0.00915512, 0.0111093, 0.101983
0.0846267, 0.00912787, 0.00915306, 0.117557
0.0737675, 0.00987639, 0.0079766, 0.0836166
0.0711361, 0.00761258, 0.0081654, 0.0883248
0.0795961, 0.0102529, 0.00946451, 0.0867692
0.0607796, 0.00858155, 0.00925049, 0.0764483
0.0761866, 0.00713409, 0.00788145, 0.0967076
0.0760429, 0.00928599, 0.00980565, 0.0852126
0.0742245, 0.00974725, 0.00988593, 0.065435
0.0575537, 0.00902569, 0.00847919, 0.0889708
0.0600914, 0.00965834, 0.00898091, 0.0919325
0.0705611, 0.00902916, 0.00739327, 0.0725624
0.0764263, 0.0115706, 0.00751522, 0.0670004
0.0800292, 0.00859544, 0.0085979, 0.0680083
0.0791747, 0.00702732, 0.00796385, 0.0769801
0.0754941, 0.00885894, 0.00818158, 0.0834416
0.102968, 0.00979329, 0.00742394, 0.057251
0.0873381, 0.0107898, 0.00554667, 0.0530668
0.0998204, 0.00942241, 0.00737595, 0.0732491
0.0886778, 0.00868609, 0.0088178, 0.089322
0.0987926, 0.0093985, 0.00783559, 0.0825869
0.11303, 0.0119741, 0.00743221, 0.077017
0.0920794, 0.00972324, 0.00632734, 0.0701712
0.0935835, 0.0103276, 0.00842625, 0.0661112
0.117759, 0.0121342, 0.00657439, 0.0757975
0.106994, 0.0141348, 0.00832639, 0.064001
0.115818, 0.0122709, 0.00825348, 0.0637727
0.105494, 0.0128814, 0.00871549, 0.0631695
0.109648, 0.0105425, 0.00782959, 0.0539166
0.0849428, 0.0106503, 0.00592178, 0.0567343
0.0983093, 0.0133556, 0.00616756, 0.0475957
0.0950392, 0.0111257, 0.00760443, 0.0521896
0.10796, 0.0113473, 0.00685925, 0.051635
0.0895479, 0.0111119, 0.00694713, 0.0583388
0.102652, 0.00987638, 0.00829001, 0.071006
0.10685, 0.0121361, 0.00781258, 0.07143
0.10479, 0.0100438, 0.00834042, 0.0681345
0.0837649, 0.0104713, 0.00664658, 0.0645354
0.100087, 0.00781115, 0.00527225, 0.0650716
0.0941933, 0.0106716, 0.00678641, 0.0639325
0.0773618, 0.00921107, 0.00531701, 0.0556768
0.0846548, 0.01022, 0.00813451, 0.0750665
0.088377, 0.00904765, 0.005314, 0.0624681
0.0877984, 0.0123463, 0.00585015, 0.0728318
0.102111, 0.00933894, 0.0071392, 0.0702698
0.0940735, 0.0106317, 0.00797155, 0.066201
0.105009, 0.0111251, 0.00936055, 0.110457
0.0950667, 0.0119755, 0.0113091, 0.0903014
0.102737, 0.0121975, 0.00893087, 0.0686325
0.0932309, 0.0126077, 0.00979306, 0.0847259
0.0992409, 0.0132463, 0.00821992, 0.0793061
0.108501, 0.0123637, 0.00895837, 0.0792815
0.108534, 0.0154771, 0.00972491, 0.0691351
0.120105, 0.0122514, 0.00850308, 0.0929379
0.117427, 0.0120028, 0.00909046, 0.0841102
0.133577, 0.014692, 0.0102745, 0.0968787
0.130467, 0.0120662, 0.00816591, 0.0774428
0.11928, 0.0143382, 0.00846917, 0.0750368
0.132339, 0.0164668, 0.0110062, 0.0813366
0.129034, 0.0110467, 0.00968607, 0.096347
0.115002, 0.0112275, 0.00880554, 0.094831
0.0885082, 0.0120347, 0.00996277, 0.100435
0.0853232, 0.0117903, 0.00806656, 0.0879936
0.0930358, 0.0101918, 0.00967069, 0.0711573
