alpha, beta, delta, gamma 
0.119488, 0.0134568, 0.00934644, 0.0885921
0.14732, 0.0141418, 0.00914467, 0.0829733
0.114482, 0.0145123, 0.0105131, 0.102468
0.103792, 0.0115758, 0.0137948, 0.0901566
0.112349, 0.0119005, 0.0119972, 0.12291
0.118648, 0.0127157, 0.010251, 0.0957978
0.135674, 0.0125205, 0.00975262, 0.101054
0.143161, 0.0129979, 0.0112511, 0.101745
0.11659, 0.011464, 0.0103847, 0.112036
0.106586, 0.0127457, 0.0134357, 0.119952
0.111509, 0.0139335, 0.0124875, 0.131861
0.0957688, 0.0114293, 0.0132726, 0.143967
0.0809222, 0.00968648, 0.0128033, 0.13387
0.0787459, 0.0105437, 0.0150366, 0.163716
0.0871483, 0.00908147, 0.0167014, 0.151321
0.0760598, 0.00984376, 0.0159831, 0.133822
0.0775231, 0.00920092, 0.0149377, 0.18213
0.0725932, 0.00928913, 0.0156291, 0.14279
0.0677053, 0.00994073, 0.0144138, 0.131463
0.0500693, 0.0083905, 0.0142071, 0.192057
0.0478068, 0.00734224, 0.0151038, 0.161046
0.0710529, 0.00819831, 0.016218, 0.164792
0.0824724, 0.00835837, 0.0138757, 0.157273
0.0911453, 0.0102741, 0.0176878, 0.166336
0.0794481, 0.0125538, 0.0150701, 0.149116
0.0724247, 0.0124308, 0.0135878, 0.108092
0.102959, 0.0109941, 0.0108335, 0.111695
0.0986329, 0.00988408, 0.012791, 0.0944804
0.106615, 0.0110965, 0.0103614, 0.085966
0.102721, 0.0118096, 0.0073479, 0.0948771
0.0767183, 0.0117298, 0.0105377, 0.0888867
0.0913188, 0.00948692, 0.0134626, 0.124594
0.0696834, 0.00952858, 0.0112081, 0.12584
0.0892672, 0.00962066, 0.0116154, 0.10282
0.0898439, 0.00909399, 0.0118907, 0.109918
0.0966572, 0.0101956, 0.0111382, 0.0983753
0.0821813, 0.00990428, 0.00971827, 0.10189
0.0978117, 0.0120213, 0.0116003, 0.0896453
0.111084, 0.0113588, 0.0104661, 0.098117
0.0959698, 0.0122198, 0.0108824, 0.0978122
0.0920547, 0.0104738, 0.00930278, 0.0854433
0.0820638, 0.00883285, 0.0093915, 0.0825016
0.0814809, 0.0109294, 0.0118314, 0.100797
0.101636, 0.0082298, 0.0107236, 0.137486
0.0830562, 0.00941659, 0.0110905, 0.127262
0.0750121, 0.0106953, 0.0114705, 0.123305
0.0871778, 0.00947809, 0.0123085, 0.118371
0.0832272, 0.010182, 0.0109226, 0.12215
0.0803212, 0.00996039, 0.00947123, 0.106738
0.0812022, 0.0118585, 0.0118529, 0.0935881
0.0769448, 0.00873046, 0.0129714, 0.124135
0.0738016, 0.00899926, 0.0150092, 0.113439
0.0782858, 0.00692172, 0.0139024, 0.0942949
0.0738703, 0.00921031, 0.0126619, 0.123058
0.0807313, 0.0119601, 0.00987384, 0.118842
0.0990911, 0.0105414, 0.00943603, 0.105106
0.108464, 0.0106683, 0.0113292, 0.0837624
0.107918, 0.0134447, 0.00983086, 0.0863551
0.122555, 0.0118406, 0.0114762, 0.099859
0.0932509, 0.0108783, 0.011362, 0.101262
0.118194, 0.0104645, 0.0129741, 0.145905
0.104372, 0.015944, 0.0125263, 0.126944
0.105651, 0.0120845, 0.0136792, 0.13671
0.11626, 0.0133177, 0.0124114, 0.108938
0.130923, 0.0123477, 0.0156356, 0.109854
0.116389, 0.0137263, 0.0147326, 0.117265
0.124564, 0.0148134, 0.0132185, 0.144778
0.128019, 0.0128768, 0.0129894, 0.129383
0.110515, 0.0127068, 0.0164643, 0.123648
0.121446, 0.011336, 0.0142899, 0.142734
0.0983679, 0.0124127, 0.0129671, 0.159432
0.121788, 0.011594, 0.0139876, 0.122457
0.111205, 0.0114058, 0.0159178, 0.138262
0.120014, 0.0112835, 0.0145571, 0.127619
0.0977974, 0.0103998, 0.0150824, 0.116893
0.0945012, 0.0122811, 0.0112598, 0.132295
0.101075, 0.0133529, 0.0162391, 0.16996
0.0804588, 0.012928, 0.0165452, 0.151791
0.0898412, 0.0121749, 0.0160905, 0.113856
0.0690448, 0.0118377, 0.013747, 0.141219
0.0794519, 0.00953142, 0.0138775, 0.142487
0.0704631, 0.00946961, 0.0176932, 0.121937
0.0897276, 0.00894077, 0.0174414, 0.140981
0.0944338, 0.0100233, 0.0134007, 0.133784
0.0842608, 0.00997451, 0.0112427, 0.140126
0.0662725, 0.011542, 0.0169336, 0.134177
0.079974, 0.0103236, 0.0144329, 0.140995
0.0922564, 0.0103523, 0.0129319, 0.144065
0.0829732, 0.0105633, 0.0130121, 0.136409
0.0809396, 0.00963841, 0.015285, 0.133553
0.0725715, 0.0111556, 0.015028, 0.145304
0.0806336, 0.0100569, 0.0153926, 0.132171
0.0734144, 0.0107087, 0.0133642, 0.14589
0.0832995, 0.00869744, 0.0141, 0.123339
0.0763399, 0.00903182, 0.0129995, 0.136441
0.104251, 0.0101131, 0.0154099, 0.136075
0.0998882, 0.01068, 0.0148201, 0.125618
0.0893884, 0.0111562, 0.0139143, 0.118376
0.0700448, 0.0110408, 0.0142983, 0.158438
0.081353, 0.00981653, 0.0135346, 0.129903
0.0872863, 0.0108645, 0.0164394, 0.138756
0.101019, 0.0105325, 0.0119337, 0.123704
0.105945, 0.0120711, 0.0114876, 0.09963
0.119167, 0.0119632, 0.0104069, 0.100902
0.111543, 0.0120928, 0.00911024, 0.119806
0.110074, 0.0138037, 0.00923901, 0.110736
0.103419, 0.0146096, 0.00999852, 0.100557
0.113875, 0.0121442, 0.010619, 0.0865703
0.0948644, 0.0113827, 0.0111002, 0.094237
0.0965033, 0.0120942, 0.0117975, 0.105599
0.116045, 0.0116235, 0.0102357, 0.110026
0.11736, 0.0117708, 0.0107555, 0.0880518
0.0932253, 0.0109185, 0.0107737, 0.100328
0.0886535, 0.00874345, 0.0093916, 0.121741
0.0775757, 0.00963491, 0.0129836, 0.130209
0.0845068, 0.0105784, 0.0135234, 0.148637
0.0641837, 0.0103794, 0.015177, 0.135208
0.104895, 0.0105589, 0.0126495, 0.117745
0.0911504, 0.0105669, 0.0120032, 0.113443
0.122727, 0.0128596, 0.0104747, 0.0848581
0.109756, 0.0133925, 0.0106235, 0.097473
0.117746, 0.0120206, 0.0111195, 0.116182
0.0885621, 0.0113448, 0.0111783, 0.111295
0.0779207, 0.0106837, 0.0114165, 0.111254
0.0876292, 0.0105101, 0.0098387, 0.128814
0.0881965, 0.00839281, 0.0104402, 0.0967195
0.0779114, 0.0105904, 0.00935982, 0.0754923
0.0853148, 0.0100583, 0.0084544, 0.0854502
0.0802913, 0.0106724, 0.0104808, 0.128554
0.0642168, 0.00803458, 0.0103875, 0.108317
0.0788732, 0.00888942, 0.0111229, 0.115919
0.0824973, 0.00741978, 0.0109832, 0.102617
0.0632534, 0.00627099, 0.00915846, 0.0896539
0.0638682, 0.0081214, 0.010505, 0.0833521
0.067584, 0.00814863, 0.0111177, 0.103703
0.0833589, 0.00618784, 0.00947506, 0.0918128
0.0609602, 0.00721217, 0.0121364, 0.103243
0.0526516, 0.00696651, 0.00992676, 0.107974
0.0927847, 0.00584203, 0.0120367, 0.119798
0.0590046, 0.00796441, 0.0115967, 0.110439
0.0767987, 0.00844347, 0.0123203, 0.101789
0.0736556, 0.00845628, 0.0124243, 0.114393
0.072591, 0.00808563, 0.00976841, 0.102604
0.079223, 0.0105323, 0.00955864, 0.110206
0.0517887, 0.0111719, 0.0112485, 0.108177
0.059689, 0.00648369, 0.0129711, 0.114202
0.0524097, 0.00708662, 0.0124074, 0.104352
0.063405, 0.00657187, 0.0122708, 0.131686
0.0606029, 0.00730905, 0.0160996, 0.135568
0.0552006, 0.00831328, 0.0147252, 0.122126
0.044089, 0.00587225, 0.0159222, 0.130648
0.0363728, 0.0063265, 0.016534, 0.133844
0.0603873, 0.0059228, 0.0185082, 0.183446
0.0561721, 0.00749423, 0.0174086, 0.143368
0.0690601, 0.00675492, 0.014896, 0.132203
0.0492211, 0.00840657, 0.0113137, 0.142381
0.0672205, 0.00823705, 0.0136851, 0.137554
0.0636162, 0.00681237, 0.0137287, 0.148728
0.065084, 0.00629009, 0.0138384, 0.142747
0.0695012, 0.0081589, 0.0161547, 0.118992
0.0630214, 0.00718955, 0.0162368, 0.114985
0.0491128, 0.00828033, 0.0133239, 0.129147
0.0610476, 0.00858804, 0.0126295, 0.0998571
0.056105, 0.00731487, 0.0137354, 0.103254
0.0568564, 0.00728376, 0.0134832, 0.100247
0.0604241, 0.0073248, 0.0118547, 0.109015
0.0852672, 0.00838833, 0.00992425, 0.112089
0.0692135, 0.0104521, 0.0101246, 0.105172
0.0859119, 0.0106935, 0.00883451, 0.0867333
0.0777747, 0.0118086, 0.00991579, 0.0799343
0.0731551, 0.00909661, 0.0073672, 0.0768964
0.0726452, 0.00871788, 0.00882847, 0.0760008
0.0668271, 0.00717001, 0.00833651, 0.0947478
0.0700672, 0.00925504, 0.00837147, 0.0686955
0.0720016, 0.0091202, 0.00609641, 0.0836513
0.0873125, 0.00793571, 0.00810879, 0.0706639
0.0722985, 0.00795291, 0.00587521, 0.0475146
0.0858181, 0.00976766, 0.00699486, 0.0526296
0.0863557, 0.0102853, 0.00713695, 0.0600682
0.0820837, 0.00963465, 0.00628922, 0.0499361
0.0770083, 0.0110513, 0.00669889, 0.0705537
0.0668146, 0.00925399, 0.00740674, 0.0657758
0.0754361, 0.00981486, 0.00835119, 0.081164
0.0706063, 0.00952087, 0.00668294, 0.069672
0.062761, 0.00771445, 0.00744607, 0.0586047
0.0731892, 0.00872402, 0.00656088, 0.0535929
0.0517975, 0.00989019, 0.00701509, 0.0535133
0.0701404, 0.00741785, 0.00656955, 0.0660759
0.0684989, 0.00633195, 0.00737923, 0.0657739
0.051555, 0.00816815, 0.00722422, 0.0761587
0.0600851, 0.00779106, 0.00819751, 0.0584819
0.0694203, 0.0116869, 0.0056788, 0.0756122
0.0839218, 0.0110038, 0.00666716, 0.0642519
0.0781452, 0.00842141, 0.00742975, 0.0648138
0.0911375, 0.00853653, 0.00709734, 0.0673393
0.0919533, 0.00993105, 0.00670119, 0.0634961
0.0848913, 0.0100162, 0.00874802, 0.0707019
0.0733591, 0.0115622, 0.00662279, 0.0848069
0.0786653, 0.0108523, 0.00673801, 0.0701637
0.0706304, 0.0122719, 0.00695484, 0.076634
0.0819971, 0.00891912, 0.00788846, 0.0741223
0.0627055, 0.00906238, 0.00769747, 0.0818192
0.0634348, 0.00695144, 0.00963485, 0.074656
0.058698, 0.0066273, 0.00963384, 0.0829067
0.0677069, 0.00684202, 0.00937387, 0.0893428
0.0504246, 0.0093399, 0.00966435, 0.0927696
0.0949104, 0.0105845, 0.00899374, 0.0836093
0.0839725, 0.0102479, 0.00837385, 0.0775559
0.0918438, 0.0102246, 0.00697834, 0.0692997
0.0912115, 0.0100584, 0.00826527, 0.0888239
0.105272, 0.0106517, 0.0080264, 0.0571265
0.137155, 0.00995855, 0.00797688, 0.057898
0.107017, 0.0128729, 0.00720489, 0.0673171
0.0987809, 0.0113247, 0.00745023, 0.0675772
0.10212, 0.0101056, 0.00870329, 0.0595047
0.0694784, 0.00910852, 0.00765352, 0.0820677
0.0945249, 0.00795751, 0.00924552, 0.0758955
0.0586768, 0.0088717, 0.00826288, 0.0829999
0.0676787, 0.00778521, 0.0102834, 0.095197
0.0598852, 0.00759437, 0.00969868, 0.0918354
0.065421, 0.00735532, 0.00941817, 0.0742402
0.0648745, 0.00784312, 0.0081804, 0.0686824
0.0527087, 0.00678907, 0.00835457, 0.0824081
0.0565731, 0.0075571, 0.00733915, 0.0659899
0.0630777, 0.00828446, 0.00800618, 0.065502
0.0732659, 0.00812327, 0.00589942, 0.0788743
0.0723725, 0.00919656, 0.00695558, 0.0597589
0.0705111, 0.00895673, 0.0050727, 0.0565851
0.0692335, 0.00812015, 0.00580386, 0.0501441
0.0696118, 0.00716532, 0.00720069, 0.0586785
0.0546075, 0.0068524, 0.0075022, 0.0714243
0.0612861, 0.00768656, 0.00774792, 0.0644638
0.075366, 0.0102919, 0.00687497, 0.0607017
0.0775087, 0.0109433, 0.00797346, 0.0608757
0.0613206, 0.00816441, 0.00710015, 0.0609693
0.0682684, 0.00773237, 0.00784708, 0.0785087
0.055889, 0.00785594, 0.0070207, 0.0819547
0.0590151, 0.00942796, 0.00751661, 0.0667293
0.0648686, 0.00896114, 0.00750932, 0.0740219
0.0781051, 0.00707853, 0.00791276, 0.0732014
0.0607557, 0.00833945, 0.0088111, 0.0796873
0.0857098, 0.00672189, 0.0070712, 0.0585392
0.0714679, 0.00760849, 0.00663546, 0.0852652
0.0744686, 0.00986685, 0.00723151, 0.0724255
0.0814138, 0.00795263, 0.00720085, 0.0634196
0.0712862, 0.00927168, 0.00702747, 0.0556642
0.086188, 0.00794088, 0.00883329, 0.0732848
0.0807978, 0.00992766, 0.00866354, 0.0654036
0.0754634, 0.0104561, 0.00774672, 0.080292
0.0853203, 0.00878136, 0.00740871, 0.0746057
0.0576101, 0.00931543, 0.00769995, 0.058801
0.0472186, 0.00696916, 0.00607329, 0.0673822
0.060206, 0.00572535, 0.00701232, 0.065912
0.0430858, 0.00660199, 0.00698926, 0.0721471
0.0617285, 0.00761441, 0.00786175, 0.0680497
0.0675041, 0.00801399, 0.00767471, 0.0622765
0.0432988, 0.00740247, 0.00866227, 0.067987
0.0585281, 0.00632102, 0.0129155, 0.0590802
0.0598191, 0.00537416, 0.00965996, 0.0726583
0.0465383, 0.00860562, 0.00805141, 0.083385
0.05669, 0.00715793, 0.00822757, 0.0865804
0.0471097, 0.00650415, 0.00838476, 0.0747295
0.052683, 0.00926507, 0.00875745, 0.0774392
0.0520734, 0.00851435, 0.00818954, 0.0541998
0.0578613, 0.00712797, 0.00832053, 0.0678047
0.045176, 0.00662756, 0.00729233, 0.0811001
0.0401587, 0.00660809, 0.00854451, 0.0686604
0.0705111, 0.0072207, 0.00999019, 0.0662403
0.0775656, 0.00854471, 0.0101559, 0.0688612
0.0656399, 0.00976229, 0.0115103, 0.100178
0.0763311, 0.0106681, 0.0116934, 0.106673
0.0596913, 0.00787594, 0.0102631, 0.110625
0.0603041, 0.00877544, 0.0107927, 0.120742
0.0739174, 0.00735258, 0.0105179, 0.0959242
0.0671313, 0.00812433, 0.0105746, 0.105018
0.0761821, 0.00776792, 0.0110409, 0.0905601
0.0706072, 0.00838972, 0.00930117, 0.0924773
0.0757014, 0.00988012, 0.0101892, 0.108468
0.0519783, 0.00869263, 0.00996145, 0.110997
0.0532602, 0.0104848, 0.0119536, 0.121458
0.0688007, 0.0100992, 0.0104307, 0.0943692
0.0785381, 0.00817593, 0.011707, 0.0968022
0.068334, 0.0103092, 0.011687, 0.14422
0.0748853, 0.00946585, 0.0143964, 0.127084
0.0776042, 0.00994303, 0.0133605, 0.151444
0.0574632, 0.00876968, 0.0142158, 0.152622
0.0711323, 0.00720598, 0.0125818, 0.146226
0.0531412, 0.010831, 0.0173964, 0.11728
0.0684991, 0.00853115, 0.0152093, 0.111807
0.0686583, 0.0112939, 0.0138911, 0.140552
0.0812903, 0.00876566, 0.0156423, 0.146325
0.0832282, 0.0104493, 0.0122928, 0.118843
0.0807671, 0.00900168, 0.0151146, 0.120962
0.079121, 0.0122273, 0.0141107, 0.132312
0.065128, 0.0119096, 0.0129966, 0.159953
0.094461, 0.00992308, 0.0153877, 0.161494
0.0809036, 0.0116282, 0.0180172, 0.132438
0.0945116, 0.0115828, 0.0158312, 0.144038
0.0929092, 0.0115921, 0.0148763, 0.152725
0.101118, 0.0103359, 0.0148394, 0.139686
0.09073, 0.0106155, 0.0154898, 0.130408
0.0996485, 0.0129363, 0.0151129, 0.14712
0.0820201, 0.00955438, 0.0188102, 0.149237
0.111759, 0.00924874, 0.018336, 0.160451
0.0904549, 0.0120428, 0.0176525, 0.144891
0.0869368, 0.0107603, 0.0147416, 0.140301
0.106915, 0.0119855, 0.0167114, 0.176134
0.113423, 0.012692, 0.0162112, 0.168633
0.0956034, 0.0123697, 0.0146285, 0.177379
0.105639, 0.0107499, 0.0136481, 0.162932
0.101931, 0.0128526, 0.0156355, 0.149312
0.117877, 0.0133218, 0.0163928, 0.145985
0.0917603, 0.01044, 0.0126845, 0.159761
0.118336, 0.0112856, 0.0137275, 0.151547
0.0904685, 0.0100938, 0.0137463, 0.138393
0.106558, 0.0116933, 0.0154148, 0.136886
0.118957, 0.0109227, 0.0149691, 0.132674
0.106598, 0.0119065, 0.0150127, 0.132555
0.116434, 0.0108489, 0.0137318, 0.140926
0.10793, 0.0122191, 0.0136295, 0.100122
0.107108, 0.00804316, 0.014429, 0.118717
0.0844069, 0.0113753, 0.0112903, 0.131032
0.0828526, 0.0121639, 0.0110819, 0.117929
0.1044, 0.01059, 0.00932957, 0.0902817
0.120188, 0.0100076, 0.00904008, 0.0802504
0.111923, 0.0127585, 0.00844431, 0.086034
0.101451, 0.0132703, 0.0074337, 0.0731424
0.135576, 0.010984, 0.00787548, 0.0677705
0.100362, 0.0111336, 0.00826928, 0.0815224
0.0839065, 0.0102188, 0.00879934, 0.0974387
0.0894348, 0.010401, 0.00757638, 0.0897154
0.0858595, 0.00973264, 0.00965296, 0.0793034
0.109825, 0.0110149, 0.00905645, 0.0748434
0.105016, 0.0103807, 0.0103356, 0.0692837
0.0975168, 0.00956969, 0.00901865, 0.105251
0.0870778, 0.0109409, 0.0093634, 0.0957651
0.112155, 0.011797, 0.0113213, 0.106051
0.103789, 0.0122436, 0.0140461, 0.128508
0.0996689, 0.0131681, 0.0116034, 0.111988
0.112958, 0.00945499, 0.0127358, 0.113063
0.0880662, 0.00986592, 0.0131637, 0.117491
0.106099, 0.00893153, 0.0106375, 0.120499
0.0718385, 0.00812567, 0.0128481, 0.0839601
0.0808183, 0.00858753, 0.0110426, 0.0970126
0.0804883, 0.00949188, 0.00981154, 0.101878
0.075124, 0.00905528, 0.00934734, 0.0887131
0.0630966, 0.00933591, 0.0092771, 0.0804792
0.0704266, 0.00751077, 0.00937243, 0.0832071
0.0746716, 0.00611583, 0.0082972, 0.0749897
0.0667988, 0.0081306, 0.0109242, 0.0881003
0.0794874, 0.00780447, 0.00973491, 0.104858
0.0822343, 0.0089383, 0.0108543, 0.0885162
0.0721552, 0.00802176, 0.00926006, 0.0839221
0.0723427, 0.00983633, 0.00713831, 0.0850556
0.0874942, 0.0105024, 0.00737579, 0.0806186
0.0934726, 0.0102796, 0.00662212, 0.059693
0.0943988, 0.011009, 0.0069785, 0.0663374
0.111524, 0.0105509, 0.00781958, 0.0728867
0.111454, 0.0111092, 0.00821564, 0.0687092
0.104812, 0.013537, 0.00754592, 0.0831148
0.0992811, 0.0117719, 0.00746151, 0.0928253
0.102253, 0.0108162, 0.00994403, 0.069983
0.0959005, 0.0115619, 0.00972131, 0.0776594
0.112565, 0.0131951, 0.0082493, 0.076461
0.0997103, 0.0141753, 0.0103107, 0.0594892
0.108464, 0.0123406, 0.00913761, 0.0776906
0.0996717, 0.0116705, 0.00986033, 0.0697314
0.127588, 0.0135889, 0.00896616, 0.0780711
0.108661, 0.011108, 0.00786034, 0.094411
0.100516, 0.0118801, 0.00984436, 0.0733618
0.121963, 0.0123768, 0.00871699, 0.0911343
0.116, 0.0139399, 0.00838838, 0.0795567
0.111984, 0.01537, 0.00907397, 0.0958256
0.101763, 0.0141649, 0.00971682, 0.10541
0.110386, 0.0127442, 0.0081441, 0.0845832
0.14388, 0.0128756, 0.0081272, 0.0763557
0.129813, 0.0148648, 0.00750763, 0.0851638
0.126024, 0.0152289, 0.00834159, 0.0693982
0.125031, 0.0122881, 0.00693658, 0.0680967
0.119523, 0.0148978, 0.00928364, 0.0861604
0.137295, 0.0151231, 0.00967341, 0.0918596
0.131432, 0.0154737, 0.00941588, 0.0838419
0.146228, 0.0166947, 0.0108534, 0.101138
0.149522, 0.0167076, 0.0098124, 0.0821848
0.133838, 0.0167121, 0.0121242, 0.0958057
0.125131, 0.0134503, 0.0121375, 0.101623
0.135345, 0.0159323, 0.0120678, 0.114973
0.110702, 0.0137722, 0.0120927, 0.101786
0.147447, 0.0156779, 0.0113102, 0.102558
0.141758, 0.0153978, 0.0113495, 0.115787
0.16545, 0.0200101, 0.0100967, 0.107498
0.169991, 0.0161817, 0.0118081, 0.0964261
0.165015, 0.017511, 0.0108554, 0.0848294
0.126912, 0.0156922, 0.0101858, 0.0737747
0.108817, 0.0138488, 0.00722389, 0.0937334
0.103862, 0.0126783, 0.00832648, 0.0743114
0.16463, 0.0142668, 0.00804857, 0.0668761
0.110063, 0.0150263, 0.00796955, 0.0844896
0.149724, 0.0144001, 0.00917137, 0.0895941
0.123124, 0.0171421, 0.00765855, 0.0677325
0.121093, 0.0150757, 0.0078413, 0.0668797
0.118029, 0.0126455, 0.00794444, 0.0904368
0.137074, 0.0133312, 0.00850777, 0.0745968
0.124299, 0.0146066, 0.00900505, 0.0891056
0.122958, 0.0153147, 0.00897782, 0.0733748
0.124315, 0.0148183, 0.00814799, 0.0689805
0.118319, 0.017101, 0.0056393, 0.0575191
0.143219, 0.0166527, 0.00536623, 0.052395
0.148204, 0.0161345, 0.00698612, 0.05172
0.150542, 0.0182019, 0.00733923, 0.0642849
0.139136, 0.0177487, 0.00851706, 0.0738974
0.158379, 0.0141014, 0.00725422, 0.0681115
0.168624, 0.0178045, 0.00677793, 0.0614348
0.173045, 0.0193775, 0.007672, 0.07244
0.156226, 0.0171182, 0.00918127, 0.0729507
0.15238, 0.0138312, 0.00717212, 0.0598835
0.149558, 0.016122, 0.00828278, 0.0912543
0.139019, 0.0165085, 0.00935932, 0.079883
0.145726, 0.0201532, 0.00891381, 0.0868216
0.14758, 0.0156929, 0.00804701, 0.0678324
0.154769, 0.017659, 0.00855468, 0.0587452
0.143803, 0.0161861, 0.00781831, 0.0497159
0.15857, 0.0189513, 0.00623779, 0.0525971
0.156156, 0.0184712, 0.00793124, 0.0667608
0.167992, 0.0169698, 0.00789614, 0.0792996
0.13722, 0.0159104, 0.00740021, 0.0646642
0.141286, 0.0159382, 0.00839302, 0.0647097
0.140623, 0.0165992, 0.00777551, 0.0696157
0.114916, 0.017097, 0.00838068, 0.0926264
0.124867, 0.0142409, 0.0100467, 0.0767761
0.123163, 0.0127976, 0.00925972, 0.0768716
0.124331, 0.0114169, 0.00991725, 0.0918299
0.135259, 0.0149615, 0.00972368, 0.108264
0.126894, 0.0120292, 0.00942893, 0.0999246
0.119546, 0.0150393, 0.00949875, 0.0765246
0.121613, 0.0130563, 0.00928807, 0.100632
0.13185, 0.0166466, 0.0091116, 0.0932325
0.141783, 0.0151772, 0.00972138, 0.0906965
0.170417, 0.0168661, 0.00980289, 0.080433
0.158761, 0.0163121, 0.00899637, 0.0903856
0.159154, 0.0145557, 0.00892625, 0.0994062
0.132204, 0.0152944, 0.011331, 0.0834826
0.126892, 0.0161421, 0.00842373, 0.10326
0.124041, 0.0150827, 0.011823, 0.0811526
0.146943, 0.0168383, 0.0105717, 0.108469
0.15728, 0.014436, 0.0125303, 0.1098
0.150114, 0.014445, 0.0123971, 0.111782
0.140176, 0.0125196, 0.011303, 0.0976182
0.129343, 0.01239, 0.00955881, 0.111339
0.132643, 0.0122641, 0.0116916, 0.0963578
0.130075, 0.0141508, 0.00997824, 0.0912995
0.139632, 0.0150436, 0.0104337, 0.0886411
0.126296, 0.014906, 0.0126955, 0.100965
0.129373, 0.0150186, 0.009942, 0.10193
0.139916, 0.0166829, 0.0105457, 0.109335
0.132211, 0.0126495, 0.0133387, 0.117634
0.114769, 0.0154512, 0.0133467, 0.153541
0.137783, 0.0140783, 0.0135603, 0.140475
0.142049, 0.0152565, 0.0125748, 0.107107
0.150706, 0.0137937, 0.0133119, 0.129324
0.134842, 0.0148225, 0.0120848, 0.123695
0.097548, 0.0124827, 0.0145676, 0.155312
0.0983661, 0.0143827, 0.0115086, 0.124924
0.0984277, 0.0113298, 0.0133663, 0.109241
0.0990683, 0.0137177, 0.0140216, 0.110358
0.12475, 0.0142559, 0.0120945, 0.108434
0.113121, 0.0146546, 0.0123686, 0.091002
0.114547, 0.0118587, 0.0124072, 0.0769881
0.096248, 0.0103547, 0.0118461, 0.0784573
0.0854807, 0.0102924, 0.0121626, 0.10144
0.107044, 0.0120001, 0.0112867, 0.10045
0.130622, 0.0125505, 0.010626, 0.0739986
0.100731, 0.0139742, 0.00950442, 0.0693365
0.134667, 0.0165435, 0.00880688, 0.108248
0.12827, 0.0151685, 0.00993517, 0.0758569
0.127301, 0.014962, 0.00949823, 0.109794
0.143979, 0.0151501, 0.00798356, 0.105865
0.128822, 0.0129869, 0.00949997, 0.124864
0.109913, 0.0131709, 0.0131831, 0.107378
0.0942753, 0.011077, 0.0134331, 0.100398
0.0901795, 0.00958145, 0.0115185, 0.117106
0.0862747, 0.0094784, 0.0129497, 0.131901
0.0794076, 0.0108779, 0.0121795, 0.138996
0.0686756, 0.00922793, 0.0101556, 0.113726
0.0596577, 0.00808884, 0.0113766, 0.143085
0.0743819, 0.00742552, 0.0123, 0.134604
0.0750991, 0.00805071, 0.0129212, 0.142871
0.0680351, 0.0105717, 0.0147706, 0.11897
0.0866952, 0.00999452, 0.011352, 0.0976072
0.0782005, 0.0112348, 0.00992715, 0.0827925
0.0762445, 0.0108116, 0.0105163, 0.0785083
0.0676079, 0.00975284, 0.0118956, 0.116767
0.0573749, 0.00927168, 0.0123239, 0.10431
0.0858531, 0.0103964, 0.0130745, 0.0969257
0.082276, 0.0106843, 0.0120251, 0.102344
0.0882711, 0.0104449, 0.0108164, 0.0991337
0.0859757, 0.0124749, 0.0111036, 0.110809
0.106992, 0.0108081, 0.0129649, 0.125042
0.10145, 0.0105541, 0.0128131, 0.105176
0.0858644, 0.0125683, 0.0109074, 0.107697
0.0844102, 0.0133799, 0.0100858, 0.078414
0.108422, 0.0124193, 0.00831942, 0.115282
0.113605, 0.0119797, 0.0108941, 0.0977857
0.118565, 0.0130045, 0.0119432, 0.10873
0.108562, 0.0130053, 0.0149098, 0.127596
0.100617, 0.0112824, 0.0141319, 0.140854
0.073302, 0.01265, 0.0122735, 0.131048
0.119844, 0.0124794, 0.0128548, 0.126643
0.0951673, 0.0121676, 0.0121528, 0.108984
0.0925079, 0.0138359, 0.00979419, 0.112571
0.0925168, 0.011431, 0.0141586, 0.0845416
0.0864863, 0.0115434, 0.0117056, 0.125681
0.0962924, 0.0113547, 0.0131727, 0.123985
0.0649433, 0.0130816, 0.0118555, 0.12106
0.091936, 0.00989816, 0.0132461, 0.121725
0.0730207, 0.0090911, 0.0140341, 0.129285
0.067132, 0.00779872, 0.015876, 0.134577
0.0624344, 0.00853946, 0.0155782, 0.125511
0.0689018, 0.00765208, 0.0164879, 0.128925
0.0598931, 0.00786561, 0.0146669, 0.127583
0.0694, 0.00823514, 0.0162712, 0.131016
0.0719982, 0.00963512, 0.0163461, 0.15134
0.0753551, 0.00772098, 0.0163112, 0.175014
0.0629749, 0.00702544, 0.0149354, 0.174862
0.0531409, 0.00604372, 0.0157889, 0.152369
0.0656847, 0.00749953, 0.0182787, 0.165856
0.0455471, 0.00796245, 0.0157166, 0.128958
0.0581051, 0.00713378, 0.0170017, 0.116319
0.0567271, 0.00741578, 0.0164152, 0.147099
0.0657148, 0.0107921, 0.0162355, 0.146071
0.0548113, 0.00746066, 0.0166368, 0.151396
0.0505644, 0.00810855, 0.0159786, 0.183069
0.0510061, 0.00681079, 0.0141647, 0.163243
0.0556589, 0.00792255, 0.0158141, 0.176795
0.0738914, 0.00752323, 0.0175334, 0.157313
0.0735197, 0.0077223, 0.0125439, 0.139818
0.0639978, 0.00942004, 0.013859, 0.135293
0.0710763, 0.00671414, 0.014019, 0.127593
0.0744904, 0.00875188, 0.0133628, 0.107949
0.0661293, 0.0080873, 0.0124389, 0.133118
