alpha, beta, delta, gamma 
0.0912619, 0.0114674, 0.0104461, 0.115987
0.0772385, 0.0129238, 0.0112528, 0.112678
0.0908471, 0.00958506, 0.0119607, 0.0987262
0.101617, 0.011351, 0.0102788, 0.106322
0.093576, 0.010789, 0.0102071, 0.109012
0.090468, 0.0109521, 0.0096378, 0.0844181
0.0924831, 0.0109719, 0.0094099, 0.0851902
0.0804036, 0.0123736, 0.00997256, 0.0884284
0.0904494, 0.0104207, 0.00680017, 0.0733086
0.0879922, 0.0138417, 0.00900025, 0.0889085
0.10689, 0.0108129, 0.00788154, 0.0820497
0.0994769, 0.0129162, 0.00936168, 0.0821878
0.0998832, 0.0102289, 0.00959776, 0.0757673
0.101195, 0.0108392, 0.0093319, 0.0844902
0.11805, 0.0147425, 0.00878308, 0.0752661
0.0907339, 0.0122906, 0.00860327, 0.0735635
0.0927544, 0.0129041, 0.00705707, 0.0891176
0.0975925, 0.0131663, 0.00891961, 0.084511
0.091045, 0.0133423, 0.00849815, 0.0795763
0.0875339, 0.0112125, 0.00787872, 0.0706156
0.0924153, 0.0102865, 0.00815995, 0.0816938
0.0885644, 0.0107836, 0.00769825, 0.0834421
0.103163, 0.0114691, 0.010485, 0.0957771
0.11039, 0.0114218, 0.0095241, 0.0809469
0.105275, 0.0133547, 0.00989473, 0.0993402
0.10733, 0.0130747, 0.00870299, 0.0851979
0.106618, 0.0149481, 0.00989012, 0.084163
0.120519, 0.0121759, 0.00853785, 0.0655777
0.121558, 0.0115437, 0.00779369, 0.075091
0.102668, 0.011807, 0.0103674, 0.0974413
0.117317, 0.0129371, 0.009937, 0.108644
0.115667, 0.011831, 0.0105622, 0.10799
0.0958653, 0.0109179, 0.011177, 0.0991834
0.0827815, 0.0103446, 0.0113805, 0.0983646
0.0796274, 0.0109348, 0.0117103, 0.0863298
0.0833766, 0.0101629, 0.0112108, 0.110026
0.067373, 0.00837435, 0.0113428, 0.099137
0.0914393, 0.00948393, 0.0102567, 0.0962805
0.0808187, 0.00979149, 0.00794933, 0.0984214
0.0654834, 0.00773637, 0.0112, 0.0939552
0.0679087, 0.00749972, 0.0114068, 0.0949736
0.0564138, 0.00782822, 0.0100858, 0.0871443
0.0747514, 0.00627561, 0.0124195, 0.114049
0.0667222, 0.00732476, 0.0128674, 0.124279
0.0672258, 0.00765277, 0.0116207, 0.125829
0.066497, 0.00797993, 0.010494, 0.129078
0.0581059, 0.00865752, 0.0119248, 0.100228
0.0622253, 0.00939645, 0.0126301, 0.105552
0.0735309, 0.00867771, 0.0116983, 0.11382
0.0679653, 0.0108281, 0.0116427, 0.110247
0.084054, 0.00808897, 0.00967803, 0.0730211
0.0763991, 0.0108815, 0.0102762, 0.113145
0.105043, 0.0105395, 0.0131558, 0.103021
0.0832907, 0.0102788, 0.0112605, 0.096185
0.0847636, 0.011633, 0.00759481, 0.108789
0.0806615, 0.0109527, 0.00984192, 0.0951649
0.0699144, 0.0103891, 0.00968024, 0.0865315
0.0665205, 0.00911895, 0.0102074, 0.0954643
0.0731725, 0.00590086, 0.0105426, 0.116507
0.0588463, 0.00663748, 0.0100705, 0.0946122
0.0524872, 0.00917523, 0.0127604, 0.0938511
0.0588806, 0.00915939, 0.0101611, 0.101074
0.074673, 0.0102419, 0.0107669, 0.0807971
0.076278, 0.00826186, 0.0104964, 0.0958873
0.0700176, 0.00678151, 0.0107151, 0.108365
0.0674044, 0.00864363, 0.00923791, 0.0921735
0.0645108, 0.00811995, 0.0115737, 0.115101
0.0821702, 0.00800463, 0.00943117, 0.0773071
0.0619936, 0.00968378, 0.00966363, 0.0910385
0.0589204, 0.00748431, 0.0131004, 0.122588
0.0466577, 0.00633571, 0.0145184, 0.127407
0.0483623, 0.00654288, 0.0149737, 0.120609
0.0479596, 0.0071012, 0.0124305, 0.130099
0.0418701, 0.00751315, 0.0101881, 0.104045
0.0454666, 0.00728479, 0.010691, 0.116802
0.0565084, 0.00585798, 0.0100613, 0.086121
0.0401904, 0.00703576, 0.0104491, 0.129412
0.0350831, 0.0062083, 0.0114432, 0.0906349
0.0590864, 0.00513763, 0.00943806, 0.0948967
0.0571331, 0.00652126, 0.0113855, 0.113598
0.0695505, 0.00712585, 0.0113446, 0.0950568
0.0539263, 0.00851893, 0.0111658, 0.09581
0.057417, 0.00747953, 0.0116553, 0.0849646
0.0537178, 0.00779978, 0.00967398, 0.0831946
0.0619137, 0.00787767, 0.0104141, 0.106712
0.0455833, 0.00734452, 0.0100348, 0.0937068
0.0622186, 0.00683439, 0.0107397, 0.102841
0.0587372, 0.00661682, 0.0104173, 0.0964116
0.0546699, 0.0101231, 0.0105912, 0.107505
0.0688429, 0.0080545, 0.0153172, 0.112794
0.0805635, 0.00724345, 0.0114679, 0.129355
0.0691772, 0.00779518, 0.0115781, 0.105942
0.0650578, 0.00829604, 0.0109043, 0.0961799
0.077464, 0.00775284, 0.0108269, 0.0949641
0.0688446, 0.00989173, 0.0105401, 0.0826828
0.0899562, 0.00843293, 0.0120596, 0.110201
0.0625643, 0.00980836, 0.0136916, 0.111375
0.0758571, 0.00982839, 0.0115018, 0.108668
0.0965545, 0.00985823, 0.0102045, 0.0775397
0.0711591, 0.00963219, 0.0123579, 0.11164
0.0856834, 0.00994627, 0.0114917, 0.0916939
0.0859003, 0.00976015, 0.0092717, 0.0915206
0.0757851, 0.0114463, 0.0124312, 0.0973387
0.0992605, 0.0121454, 0.0135416, 0.122674
0.11179, 0.0117088, 0.0113039, 0.117659
0.122013, 0.0115578, 0.0122308, 0.0994591
0.101142, 0.0116713, 0.0115502, 0.116232
0.096196, 0.0114455, 0.0119722, 0.112123
0.126411, 0.0127546, 0.0118441, 0.109248
0.107162, 0.0110925, 0.0129049, 0.0968878
0.114658, 0.00858956, 0.0107839, 0.0963694
0.0892966, 0.00973382, 0.00992967, 0.11928
0.0606651, 0.00845826, 0.0105453, 0.106272
0.0616717, 0.0081473, 0.010896, 0.10885
0.0588465, 0.00898106, 0.0117567, 0.111878
0.0614131, 0.00921665, 0.0109503, 0.110222
0.0577372, 0.00719447, 0.0122049, 0.11318
0.0489122, 0.00684976, 0.0114941, 0.111398
0.0506195, 0.00604859, 0.0142336, 0.11192
0.0489723, 0.00604119, 0.0126996, 0.119689
0.0526909, 0.00822835, 0.0137044, 0.103081
0.0616283, 0.00613726, 0.010945, 0.121869
0.0654007, 0.00907034, 0.0147236, 0.135406
0.0820919, 0.00912745, 0.0133784, 0.116453
0.0700134, 0.010781, 0.0119021, 0.116445
0.0846239, 0.00790945, 0.0111128, 0.109941
0.0681057, 0.00939804, 0.0106843, 0.0941038
0.0775336, 0.00794145, 0.0106762, 0.140276
0.0803181, 0.00883122, 0.0126866, 0.107141
0.0612025, 0.0085056, 0.0117823, 0.109899
0.0717842, 0.00931784, 0.0115686, 0.110701
0.057553, 0.00878597, 0.0125179, 0.128812
0.0571744, 0.00950839, 0.0120328, 0.108856
0.0709667, 0.00864108, 0.0117801, 0.115979
0.0805197, 0.00916778, 0.0110443, 0.111867
0.078515, 0.0107386, 0.0138191, 0.0932047
0.0785868, 0.00869224, 0.0122038, 0.0834217
0.0835349, 0.00866402, 0.00852235, 0.102874
0.0897083, 0.0103606, 0.0087595, 0.0982056
0.110838, 0.0111561, 0.0105681, 0.112547
0.0887052, 0.0131929, 0.0111513, 0.0930284
0.0881765, 0.0106446, 0.0111209, 0.0835224
0.105105, 0.0114189, 0.0110046, 0.106389
0.0941014, 0.011862, 0.00981479, 0.116837
0.0667829, 0.0123427, 0.0101907, 0.105415
0.0876574, 0.01127, 0.0123492, 0.106434
0.0957209, 0.0115261, 0.0140029, 0.121854
0.0984351, 0.0111811, 0.0137218, 0.117991
0.0841764, 0.0122388, 0.0111554, 0.106904
0.0778475, 0.0112446, 0.0132422, 0.108812
0.0929222, 0.0103679, 0.0139798, 0.106392
0.0758871, 0.00921152, 0.0135534, 0.136444
0.0802902, 0.00872318, 0.0137486, 0.115491
0.0785447, 0.0102781, 0.0107315, 0.110269
0.0778979, 0.0107926, 0.0126898, 0.0988883
0.066201, 0.00914236, 0.0119955, 0.106138
0.0780973, 0.00981541, 0.0110737, 0.113291
0.0815793, 0.0103426, 0.0104071, 0.115232
0.0765545, 0.00898465, 0.0105187, 0.0895705
0.0816297, 0.00943521, 0.0102437, 0.0908887
0.0650499, 0.00630359, 0.00952104, 0.0798433
0.0679805, 0.00789872, 0.0106549, 0.10654
0.0580484, 0.00899325, 0.0112546, 0.103323
0.0484312, 0.00918697, 0.00908147, 0.0942315
0.0604902, 0.00705413, 0.00989671, 0.106312
0.0597011, 0.00788452, 0.0111797, 0.0956902
0.0536553, 0.00667948, 0.0119107, 0.131754
0.040766, 0.00771587, 0.0116585, 0.119642
0.0369448, 0.00685277, 0.00964141, 0.0933124
0.037792, 0.00616691, 0.011956, 0.0985149
0.0450023, 0.00578528, 0.0106218, 0.114697
0.0542681, 0.0068706, 0.0109499, 0.120322
0.058416, 0.0085524, 0.0110341, 0.110404
0.0854711, 0.00734694, 0.0114906, 0.116929
0.0733518, 0.00938793, 0.0105459, 0.103335
0.0610465, 0.00893663, 0.0110852, 0.100977
0.0593183, 0.00844219, 0.010429, 0.0954424
0.0570216, 0.00888451, 0.00953242, 0.0860762
0.067747, 0.00859637, 0.0095568, 0.104701
0.0750904, 0.00807113, 0.00804505, 0.0590054
0.0619458, 0.00910925, 0.00827643, 0.0683396
0.0758783, 0.0106716, 0.00841486, 0.0765551
0.0794495, 0.0102164, 0.00888686, 0.0785698
0.0836707, 0.0120855, 0.00887265, 0.075881
0.0999192, 0.012479, 0.00639806, 0.0844946
0.107329, 0.0123395, 0.00769113, 0.0617038
0.0871947, 0.00887127, 0.00852353, 0.058496
0.078093, 0.0101823, 0.00960199, 0.07531
0.0896333, 0.0101185, 0.00613202, 0.0643872
0.0847337, 0.00987799, 0.00602909, 0.0648211
0.0776297, 0.00971913, 0.00757824, 0.0646482
0.0889023, 0.0112039, 0.00654498, 0.066366
0.07795, 0.0106273, 0.00555753, 0.0458596
0.0936668, 0.0102092, 0.00503653, 0.0340434
0.0968711, 0.0105898, 0.0049201, 0.0500037
0.0920348, 0.00942029, 0.00640439, 0.058975
0.108519, 0.0119653, 0.00814921, 0.0617687
0.0943376, 0.00986672, 0.00737157, 0.0751489
0.0955375, 0.00748575, 0.00787201, 0.0713586
0.0803108, 0.00932655, 0.00848104, 0.0646171
0.0943501, 0.010006, 0.00881625, 0.0866542
0.0874075, 0.00916566, 0.0087589, 0.0832936
0.0807377, 0.010062, 0.00996476, 0.0711274
0.0924883, 0.0096811, 0.00967412, 0.0864528
0.104681, 0.00798805, 0.010139, 0.0947654
0.0857448, 0.0120974, 0.00819095, 0.0844495
0.0847444, 0.0097324, 0.00840913, 0.0810688
0.0825742, 0.00943129, 0.00787824, 0.0806977
0.0706608, 0.0107015, 0.00926949, 0.0794724
0.0692369, 0.00800111, 0.0101207, 0.0912227
0.0733185, 0.00761644, 0.0114439, 0.0899911
0.067364, 0.00832505, 0.00770493, 0.0994519
0.0602843, 0.00800855, 0.0114834, 0.0926179
0.0510837, 0.0105482, 0.0104901, 0.103003
0.0627656, 0.00728563, 0.010262, 0.0942698
0.0507582, 0.00613309, 0.0110427, 0.084891
0.0574555, 0.00638534, 0.0105753, 0.0933145
0.0731697, 0.00961001, 0.0101953, 0.0960361
0.0819197, 0.00936609, 0.0116975, 0.11229
0.0752936, 0.00893236, 0.0124393, 0.125176
0.107982, 0.00945104, 0.0141091, 0.118239
0.0918422, 0.0130407, 0.0139227, 0.112526
0.101695, 0.0106512, 0.0136428, 0.121386
0.113164, 0.0108274, 0.0132524, 0.140216
0.116424, 0.0103055, 0.0142635, 0.154412
0.1091, 0.0122732, 0.014893, 0.148629
0.106027, 0.0140533, 0.0150049, 0.124205
0.123021, 0.0143884, 0.0162391, 0.151347
0.115558, 0.0134187, 0.0168152, 0.132516
0.115947, 0.0123773, 0.0142414, 0.145319
0.116307, 0.0143903, 0.014333, 0.15115
0.125288, 0.0112606, 0.0119839, 0.139694
0.102109, 0.0152243, 0.013908, 0.147327
0.144537, 0.0138661, 0.0130513, 0.12988
0.133715, 0.0149797, 0.0157528, 0.144641
0.127643, 0.0158301, 0.0132118, 0.15763
0.14025, 0.0153231, 0.013501, 0.153811
0.0999413, 0.0150038, 0.0112221, 0.131557
0.140038, 0.0123651, 0.0150933, 0.123972
0.121481, 0.0139753, 0.0129102, 0.125637
0.102799, 0.0149613, 0.0130467, 0.130234
0.11916, 0.0139022, 0.016108, 0.130718
0.0928333, 0.0139779, 0.0163897, 0.124822
0.104018, 0.0108843, 0.0132766, 0.152958
0.0988346, 0.0109706, 0.0166811, 0.146426
0.100151, 0.0108537, 0.0160688, 0.172015
0.0838374, 0.0102051, 0.0138985, 0.152088
0.100064, 0.013231, 0.0152487, 0.154021
0.086428, 0.0107202, 0.0149686, 0.156562
0.0947762, 0.0118683, 0.0158521, 0.136655
0.094001, 0.0140533, 0.0140541, 0.136954
0.102594, 0.0120215, 0.0147503, 0.141906
0.111049, 0.0114543, 0.019539, 0.149366
0.110194, 0.0108151, 0.0158362, 0.178791
0.0870714, 0.0129365, 0.0182888, 0.156816
0.0912746, 0.011732, 0.0171029, 0.206855
0.0847196, 0.00905388, 0.0193593, 0.173122
0.106255, 0.00854902, 0.0183559, 0.167036
0.0983298, 0.0108565, 0.0200719, 0.183923
0.0876219, 0.0112542, 0.0192627, 0.205098
0.0902094, 0.00888936, 0.0206169, 0.185964
0.0991265, 0.00927649, 0.0190415, 0.17163
0.0847267, 0.00761122, 0.0185386, 0.178023
0.0746937, 0.00901602, 0.0184628, 0.180413
0.0831746, 0.0101034, 0.0158097, 0.177443
0.102802, 0.00996597, 0.0178985, 0.185965
0.0875418, 0.0106849, 0.0171841, 0.162603
0.081631, 0.0107877, 0.0168314, 0.174921
0.102896, 0.0110059, 0.0162063, 0.171812
0.0821907, 0.0114262, 0.0165935, 0.141096
0.115008, 0.0105162, 0.0142865, 0.134363
0.110922, 0.0106808, 0.0141054, 0.140971
0.0993944, 0.0131239, 0.0127492, 0.130984
0.120699, 0.0124304, 0.0129419, 0.122831
0.0906193, 0.0118823, 0.0108349, 0.10668
0.104869, 0.0135836, 0.0117686, 0.112335
0.128522, 0.0123401, 0.00997715, 0.0805583
0.124304, 0.0144273, 0.00952611, 0.0804458
0.12462, 0.0129441, 0.0113151, 0.0758559
0.115009, 0.0121446, 0.00963751, 0.117423
0.108538, 0.0120126, 0.0111693, 0.0871968
0.0948897, 0.0129982, 0.0118529, 0.0832674
0.108379, 0.0116085, 0.0105654, 0.0946686
0.120177, 0.01116, 0.0100588, 0.0987532
0.10323, 0.0122647, 0.010963, 0.100091
0.113222, 0.0116092, 0.0106739, 0.101023
0.126922, 0.0125384, 0.010576, 0.0979397
0.129861, 0.0139101, 0.0115581, 0.109123
0.101421, 0.0117024, 0.011126, 0.109951
0.104924, 0.0141802, 0.0107099, 0.108549
0.108031, 0.0122988, 0.0109896, 0.0951172
0.110518, 0.0132565, 0.0111485, 0.0973652
0.107985, 0.0118453, 0.0116055, 0.109126
0.0883825, 0.00926543, 0.0110773, 0.124735
0.0915524, 0.0134529, 0.0145227, 0.129606
0.0927663, 0.0114351, 0.0135252, 0.147116
0.0829712, 0.01284, 0.0123806, 0.118748
0.098461, 0.0122237, 0.0138555, 0.115896
0.0811358, 0.0112402, 0.014136, 0.140046
0.0854239, 0.0103131, 0.0114382, 0.149268
0.0714889, 0.0103961, 0.0137605, 0.13941
0.0804084, 0.0122578, 0.0140554, 0.157912
0.100367, 0.010793, 0.0137692, 0.143112
0.0861632, 0.0115707, 0.0118491, 0.135051
0.0778934, 0.00869902, 0.0129508, 0.142568
0.0898836, 0.00839136, 0.0134497, 0.129913
0.0797174, 0.00951735, 0.0142539, 0.142421
0.083125, 0.00767595, 0.0133975, 0.137977
0.0664343, 0.00903781, 0.0137201, 0.128496
0.0820705, 0.00827493, 0.0139611, 0.133926
0.0897567, 0.0112421, 0.0132034, 0.148545
0.0868832, 0.0105173, 0.0150377, 0.135876
0.0693831, 0.00926023, 0.0132226, 0.14594
0.069714, 0.00727978, 0.0139102, 0.119824
0.088121, 0.00922912, 0.0133009, 0.139123
0.0929412, 0.00991112, 0.0123866, 0.143902
0.0906187, 0.0117543, 0.0139556, 0.141228
0.0774703, 0.0116059, 0.012466, 0.125734
0.0869312, 0.0122817, 0.0110546, 0.126156
0.076521, 0.0128174, 0.011908, 0.114107
0.0771614, 0.0112233, 0.0119911, 0.11695
0.087261, 0.0109635, 0.0125761, 0.0968193
0.0779842, 0.0100596, 0.0105971, 0.093484
0.087462, 0.00853514, 0.010762, 0.109285
0.0729411, 0.0107624, 0.00989343, 0.116416
0.0762308, 0.00795308, 0.010734, 0.108807
0.0792907, 0.00817489, 0.0100677, 0.117734
0.0655339, 0.0096149, 0.0140486, 0.0921241
0.0656387, 0.00884729, 0.0117375, 0.12869
0.0642938, 0.00848186, 0.0117364, 0.116194
0.05016, 0.00803953, 0.0120736, 0.10493
0.0560029, 0.00925458, 0.0131392, 0.114594
0.0641201, 0.00703996, 0.0126904, 0.118002
0.0630159, 0.00877272, 0.011929, 0.138591
0.0563053, 0.00702654, 0.0139466, 0.0843153
0.0571145, 0.00735171, 0.0145474, 0.112363
0.0534873, 0.00582912, 0.0116998, 0.119849
0.0401607, 0.00726335, 0.0130648, 0.14397
0.0458149, 0.00726205, 0.0112873, 0.116882
0.0537216, 0.00779999, 0.0114721, 0.126786
0.0630805, 0.0065231, 0.0154412, 0.124185
0.0446899, 0.00632173, 0.0136534, 0.13106
0.0425483, 0.00592437, 0.0121109, 0.164011
0.0661849, 0.00697663, 0.0127057, 0.145956
0.0617528, 0.006923, 0.0121804, 0.151236
0.0635911, 0.00784917, 0.0134251, 0.147383
0.0524057, 0.0066022, 0.013353, 0.137985
0.0818441, 0.00986019, 0.0157574, 0.146882
0.0682588, 0.00794885, 0.0124455, 0.12728
0.0616297, 0.00741527, 0.0115825, 0.110798
0.0688162, 0.00872449, 0.0106081, 0.113038
0.0652332, 0.0069234, 0.0110148, 0.106909
0.0761936, 0.0099638, 0.0108113, 0.112623
0.0934662, 0.00998186, 0.0117242, 0.112371
0.0741593, 0.00925217, 0.011117, 0.125666
0.0580318, 0.00856242, 0.0121147, 0.141173
0.0495597, 0.00807546, 0.0126435, 0.142763
0.0499673, 0.00623382, 0.0126962, 0.106672
0.0550283, 0.00725949, 0.0122286, 0.113914
0.0587483, 0.00811254, 0.0130187, 0.109954
0.0640551, 0.00744192, 0.0107059, 0.121037
0.0556494, 0.00870215, 0.013098, 0.109557
0.0577544, 0.00972256, 0.0094741, 0.110443
0.0598142, 0.00850418, 0.0136467, 0.101624
0.0451188, 0.00837085, 0.0105159, 0.123211
0.0462103, 0.00761344, 0.0122361, 0.115311
0.0580388, 0.00717809, 0.0113646, 0.114315
0.051256, 0.00594444, 0.00909133, 0.121442
0.0649892, 0.00880723, 0.0106644, 0.0886175
0.0558886, 0.0104992, 0.0103047, 0.0808578
0.0660148, 0.00731754, 0.00702596, 0.0694508
0.0612378, 0.010406, 0.0104345, 0.0602514
0.0595141, 0.0102165, 0.00896494, 0.0831322
0.0621563, 0.0073881, 0.009241, 0.0701416
0.0602324, 0.00821132, 0.00993436, 0.0745439
0.051324, 0.00844652, 0.00829745, 0.0935824
0.0527718, 0.00928079, 0.00882517, 0.0932583
0.0469699, 0.00717117, 0.0100448, 0.102501
0.0455441, 0.0069067, 0.0108719, 0.0791046
0.0440369, 0.00758059, 0.00999107, 0.105042
0.0491647, 0.00754713, 0.0108013, 0.106324
0.0481334, 0.00752975, 0.0099653, 0.108029
0.0641407, 0.00755315, 0.00901337, 0.0846116
0.0609744, 0.0108952, 0.0092957, 0.0967319
0.0745875, 0.0094314, 0.0107804, 0.103801
0.0718396, 0.00930033, 0.00864841, 0.121377
0.0672299, 0.00974083, 0.0101377, 0.0962451
0.0821929, 0.0103294, 0.0121118, 0.0972415
0.116857, 0.00919845, 0.012444, 0.11876
0.0727689, 0.0107998, 0.0121116, 0.0936662
0.116035, 0.011012, 0.011335, 0.10584
0.0834762, 0.0119963, 0.00950895, 0.0900609
0.0876941, 0.0114519, 0.0102415, 0.0987919
0.0719576, 0.0100875, 0.011982, 0.0782807
0.076972, 0.00857287, 0.00974768, 0.0905804
0.0923035, 0.00988341, 0.0095008, 0.0744117
0.0865973, 0.00804425, 0.00864994, 0.0737837
0.0918777, 0.00838799, 0.00898467, 0.0875361
0.083449, 0.00900752, 0.0096261, 0.0967884
0.0715499, 0.00797073, 0.010052, 0.0830421
0.062998, 0.00796423, 0.00821066, 0.082523
0.0509909, 0.00633927, 0.00900262, 0.0827607
0.0700348, 0.0104913, 0.0100762, 0.0817379
0.0712313, 0.00908766, 0.0105851, 0.0916349
0.0499225, 0.00888331, 0.0103129, 0.0950536
0.0730423, 0.00782727, 0.0109574, 0.102693
0.0790735, 0.00698728, 0.0105039, 0.0769314
0.0703062, 0.00818685, 0.00935437, 0.0926034
0.0846921, 0.0108583, 0.00724204, 0.0821853
0.0849044, 0.0113676, 0.00803354, 0.0900782
0.114531, 0.0132676, 0.00784218, 0.0774362
0.102145, 0.0122271, 0.00632856, 0.0690531
0.0920404, 0.012003, 0.00812664, 0.0747039
0.0992917, 0.0128731, 0.0086108, 0.0732054
0.0720691, 0.0109044, 0.00771776, 0.0829962
0.0651745, 0.00959953, 0.00731502, 0.0567287
0.0637203, 0.00759263, 0.00763135, 0.0584675
0.0548667, 0.00722747, 0.00676178, 0.0686392
0.0499383, 0.0065486, 0.00768918, 0.0699943
0.0649434, 0.00616213, 0.00668374, 0.0572689
0.0610287, 0.00794914, 0.00701505, 0.069304
0.0549343, 0.00858753, 0.00702079, 0.0682402
0.0512319, 0.00790648, 0.00753868, 0.0562825
0.0618791, 0.00639332, 0.00732305, 0.0523711
0.0756103, 0.00626972, 0.00565148, 0.0555595
0.0573471, 0.00781076, 0.00721908, 0.0608826
0.0886801, 0.01017, 0.00529877, 0.0713887
0.0625664, 0.00790104, 0.00675428, 0.0560687
0.0853827, 0.00749454, 0.00644083, 0.0731875
0.0511701, 0.00674988, 0.00746231, 0.0590467
0.0562113, 0.00864905, 0.00718846, 0.0737639
0.0587077, 0.00590222, 0.00734081, 0.0712095
0.0582751, 0.00706002, 0.00615897, 0.0756277
0.0542108, 0.00799081, 0.00686325, 0.0727723
0.0496687, 0.00693012, 0.00904333, 0.0709273
0.0462492, 0.00785675, 0.00904229, 0.0994113
0.0643998, 0.00472743, 0.00947995, 0.119116
0.0456462, 0.0070953, 0.00841264, 0.113062
0.0568926, 0.00788695, 0.00993492, 0.0787261
0.0810809, 0.00984697, 0.0108835, 0.0841446
0.0857984, 0.00826143, 0.0107907, 0.0769379
0.0714687, 0.00759657, 0.00937941, 0.109062
0.0701333, 0.00827722, 0.0107475, 0.122169
0.0542942, 0.00836301, 0.0119557, 0.11097
0.0515481, 0.00806204, 0.0110582, 0.108541
0.075463, 0.00906239, 0.0120915, 0.0956535
0.0824142, 0.0105722, 0.00933489, 0.109562
0.0821628, 0.0111693, 0.0114937, 0.109288
0.0706651, 0.0100169, 0.012364, 0.104565
0.0702378, 0.00906536, 0.0103058, 0.113694
0.0716333, 0.00943123, 0.0106931, 0.120985
0.0808554, 0.0109355, 0.0128927, 0.120898
0.079146, 0.00998051, 0.0107648, 0.0945769
0.0632741, 0.00987734, 0.0102728, 0.0874464
0.0534168, 0.00631764, 0.0136464, 0.120481
0.0617021, 0.00841491, 0.0139482, 0.13255
0.0763485, 0.0101703, 0.0134698, 0.115546
0.0910222, 0.0115858, 0.0154826, 0.14031
0.0781407, 0.0118506, 0.0147379, 0.161999
0.0718556, 0.00960717, 0.0130387, 0.148234
0.0569336, 0.00793198, 0.0154791, 0.13968
0.0722586, 0.00995047, 0.0132271, 0.141005
0.0603601, 0.0098744, 0.0161038, 0.136711
0.0652186, 0.00712931, 0.0162595, 0.142946
0.0704356, 0.00965224, 0.0138076, 0.142404
0.0915686, 0.0067239, 0.0145181, 0.143194
0.0848791, 0.0103166, 0.0137255, 0.140541
0.0853787, 0.00999063, 0.0130541, 0.0909415
0.0953467, 0.0111849, 0.0112867, 0.128902
0.0853126, 0.0102771, 0.013288, 0.114129
0.100027, 0.0091038, 0.0120617, 0.113261
0.0977394, 0.00973719, 0.0127386, 0.131885
0.0867181, 0.0107941, 0.0113127, 0.103483
0.0950824, 0.00868715, 0.00958519, 0.0949194
0.103035, 0.0113628, 0.0112423, 0.103755
0.0778588, 0.0130381, 0.00876287, 0.086774
0.101165, 0.0113466, 0.0081252, 0.0907076
0.110136, 0.0101696, 0.00947035, 0.0892928
0.100043, 0.013093, 0.0093381, 0.104001
0.104118, 0.0129098, 0.00785794, 0.080827
0.0919001, 0.0120522, 0.00939889, 0.0943047
0.091573, 0.0124426, 0.0130176, 0.0960028
0.0711854, 0.0118738, 0.00935053, 0.0988578
0.104298, 0.01109, 0.0113173, 0.101549
0.0958098, 0.0109785, 0.00901757, 0.0868293
0.0874152, 0.010662, 0.0127468, 0.095116
0.0804515, 0.0132583, 0.0118123, 0.101904
0.0757995, 0.0114783, 0.0125896, 0.118557
0.0977264, 0.0111459, 0.0110602, 0.102474
0.105743, 0.0139554, 0.00987039, 0.118688
0.118093, 0.013119, 0.00963632, 0.100426
0.106118, 0.013134, 0.0103972, 0.126312
0.0920994, 0.0130434, 0.0134926, 0.104845
0.0895531, 0.0117188, 0.0104221, 0.121724
0.071532, 0.0117005, 0.0139015, 0.10956
0.0910202, 0.0128983, 0.0107286, 0.135189
0.110947, 0.0133793, 0.0146144, 0.137231
0.104425, 0.0113364, 0.00975862, 0.101736
0.114156, 0.00883927, 0.011498, 0.0889853
0.104962, 0.0113026, 0.0104417, 0.122011
0.102789, 0.0112975, 0.015174, 0.1135
0.100949, 0.010161, 0.0130154, 0.124406
0.0720787, 0.0103759, 0.0128775, 0.121364
0.0921159, 0.00863708, 0.0145252, 0.125914
0.0777191, 0.0095406, 0.0145413, 0.142875
0.0768999, 0.01019, 0.0116144, 0.151108
0.0724012, 0.00916262, 0.0128295, 0.123646
0.0784872, 0.00965959, 0.0129296, 0.105619
0.0757164, 0.0104918, 0.0120337, 0.113901
0.0882906, 0.0101299, 0.0103591, 0.0988379
0.0716092, 0.00825802, 0.0110896, 0.0909032
0.0979575, 0.00976337, 0.00944264, 0.124127
0.0802009, 0.0110474, 0.0131096, 0.114685
0.0846703, 0.0108518, 0.0111648, 0.120686
0.0786401, 0.0100655, 0.0141714, 0.123021
0.0668583, 0.0104551, 0.0125009, 0.121207
0.0556914, 0.00716598, 0.0128855, 0.140655
0.0428854, 0.00603875, 0.0139193, 0.13948
0.0375571, 0.00592835, 0.015339, 0.128144
0.0622916, 0.00691853, 0.0143383, 0.144427
0.0552687, 0.00789584, 0.0120893, 0.126635
0.0645443, 0.00866725, 0.0138052, 0.121451
0.0567641, 0.00793525, 0.00921271, 0.109391
0.0569731, 0.00674386, 0.0107895, 0.089773
0.0604511, 0.00810706, 0.0106554, 0.122555
0.0548505, 0.0107451, 0.0102453, 0.130863
0.0682464, 0.00926907, 0.0098683, 0.0817452
0.0712365, 0.00888227, 0.00979422, 0.105455
0.0614787, 0.00731589, 0.0111699, 0.0956116
0.0612357, 0.0103955, 0.0114972, 0.108347
0.0596214, 0.00892049, 0.013021, 0.110852
0.0797854, 0.00810859, 0.0133149, 0.114397
0.0614853, 0.00813674, 0.0107502, 0.133432
0.0797437, 0.0075487, 0.013003, 0.115871
0.0665304, 0.00885576, 0.0132187, 0.142683
0.0529473, 0.00984287, 0.0149231, 0.126701
0.0650795, 0.00806878, 0.0139169, 0.145671
0.0582435, 0.009172, 0.0145634, 0.144147
